,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
NP04664,0.20649,-0.33521,0.28861,0.49723,-0.59051,1
NP05740,0.39071,-1.47323,-0.15341,0.12225,0.48708,1
NP02647,-0.23212,2.11785,1.28245,-1.44384,-0.75829,1
NP03481,-0.23212,-1.47323,0.46196,2.03637,-0.75829,1
NP10947,1.32495,-0.12658,1.69269,-0.39978,-2.11196,1
NP05886,0.05098,-0.00415,0.01442,-0.30487,0.17697,1
NP04648,-0.23212,-0.249,0.46196,0.45445,-0.26605,1
NP07512,-1.01066,-0.12658,1.69269,0.64428,-0.48756,1
NP06658,0.24698,-1.47323,-0.86345,-1.44384,2.3239,1
NP02160,-0.54354,-0.66524,0.21581,0.43547,0.48708,1
NP00830,0.05098,1.46493,-0.65689,-1.44384,0.61998,1
NP04207,-1.31531,-0.30223,0.78302,0.55349,0.60714,1
NP05087,-0.85495,0.68142,0.95425,-1.44384,0.9744,1
NP07042,1.05017,1.37851,-1.13076,-0.70686,-0.63089,1
NP08200,-2.67895,-1.47323,-0.94459,2.1358,2.64521,1
NP01317,-1.39993,-0.7999,-1.38414,0.12225,2.76123,1
NP06115,-0.08204,-0.11035,-0.22014,-0.0853,0.36378,1
NP04957,-0.76905,0.75572,0.54684,-0.57979,0.43667,1
NP09896,-0.31629,-0.59973,0.79459,-0.428,0.50025,1
NP07736,-0.677,1.9896,0.11032,0.34598,-0.83564,1
NP09750,-0.04894,0.42793,-0.262,-0.70686,0.51574,1
NP01319,-0.53074,0.74045,0.42824,0.7873,-0.78796,1
NP11127,-0.23212,-0.57546,0.05171,-0.39978,0.8661,1
NP04073,-1.64765,2.93401,0.68573,0.83411,-1.15209,1
NP08995,-0.95077,1.0129,1.02999,0.16241,-0.42508,1
NP08152,-0.54354,-0.93457,0.95425,0.64428,-0.00024,1
NP07360,0.22584,0.42793,0.17237,0.39862,-0.91755,1
NP07489,-1.01066,-0.96824,-0.15341,-0.26927,1.94904,1
NP05067,-0.46111,0.19029,-0.04482,0.21437,0.22909,1
NP02702,-1.47778,-0.39591,-0.03034,1.89716,0.32464,1
NP01539,0.39071,0.46595,0.3635,-0.94269,-0.19517,1
NP01385,-0.11235,0.39137,0.27261,0.48366,-0.67499,1
NP04637,-0.38042,-0.44721,0.57917,1.14145,-0.60359,1
NP07182,1.79207,3.37474,-0.52263,-1.44384,-2.43684,1
NP04691,0.39071,0.68142,-0.03034,-0.60859,-0.32512,1
NP11046,0.90029,-1.47323,-1.99951,4.25104,-2.03812,1
NP09958,-0.08728,-0.3458,-0.28221,1.17845,-0.43089,1
NP03830,1.32495,-0.00415,-0.65689,-1.44384,0.17697,1
NP09264,1.80818,-1.47323,0.54684,0.71629,-1.91591,1
NP05182,-1.01066,-0.12658,0.46196,0.64428,0.32464,1
NP05436,0.11389,-1.47323,-0.35853,0.8763,0.32464,1
NP09036,-0.50292,1.33718,-0.07314,-1.44384,0.88965,1
NP07504,-0.07642,-1.47323,-0.52263,2.31478,-0.48756,1
NP06371,-0.78463,-0.6913,1.81179,0.779,-0.56616,1
NP06832,-1.10408,1.11235,0.95425,0.05961,-0.19517,1
NP11160,-0.101,-0.79282,-0.60036,0.13874,0.8718,1
NP06753,3.40105,-1.47323,1.28245,-0.7478,-2.92415,1
NP10739,-0.23212,-0.12658,2.92342,-0.39978,-1.29976,1
NP07257,0.74105,0.54675,-0.15341,-0.6608,-0.48756,1
NP08578,1.63636,0.68142,-1.01492,-0.60859,-0.97488,1
NP06050,-0.85495,0.68142,-1.01492,1.89716,-0.32512,1
NP08466,0.65763,0.83532,-0.94459,1.24089,-1.53181,1
NP07588,0.00743,0.59855,0.27261,0.48366,-0.9249,1
NP08263,0.65763,0.83532,-0.94459,1.24089,-1.53181,1
NP07195,2.72632,1.75875,0.21581,-1.44384,-2.92415,1
NP05143,-0.85495,-0.93457,1.93884,-0.19097,0.32464,1
NP11350,-0.90911,0.63458,-0.71527,0.00877,1.0309,1
NP01296,-1.14805,-0.52265,-0.262,-0.70686,2.23569,1
NP11244,-1.27017,-1.47323,0.18846,3.19643,-0.39732,1
NP08162,0.39071,-0.66524,-1.99951,2.94122,-0.97488,1
NP05693,2.34043,-0.77063,0.56898,-0.89911,-1.65289,1
NP09438,-1.42283,-0.04736,-0.262,1.5041,0.51574,1
NP03131,0.90029,1.46493,1.35704,-0.30487,-2.48114,1
NP05434,-0.30455,-0.15789,0.23298,0.15867,0.13576,1
NP01511,1.32495,1.22008,0.46196,-1.44384,-1.29976,1
NP01892,0.11389,0.92083,-1.45252,1.34032,-0.75829,1
NP07207,-0.23212,1.22008,-0.76878,2.73241,-2.11196,1
NP06166,0.65763,0.83532,0.11032,-1.44384,-0.13947,1
NP06047,-0.23212,0.83532,-1.29623,-0.25063,0.78875,1
NP06915,0.50062,0.42793,0.60675,-0.70686,-0.63089,1
NP08468,-0.44689,1.31296,0.03757,0.28426,-0.57158,1
NP04222,-2.10061,-0.93457,-0.52263,2.31478,1.29928,1
NP09853,0.29956,-1.07909,0.16178,0.38963,-0.07156,1
NP00356,0.48653,0.59855,-0.10607,-0.15884,-0.67499,1
NP09957,-0.35669,-0.18044,-0.52263,1.06191,-0.00024,1
NP04792,0.58739,-1.47323,0.33241,-0.45473,0.41013,1
NP07456,-1.7892,1.22008,1.69269,-0.39978,0.32464,1
NP06186,-0.40276,0.07635,0.42824,0.1008,0.01311,1
NP08449,-0.00968,-0.31896,0.11032,0.34598,-0.13947,1
NP08055,0.74105,-0.46324,-0.15341,0.12225,-0.48756,1
NP11374,-1.13359,-0.41008,0.52673,-0.28988,1.30783,1
NP06683,-0.23212,-0.39591,-0.52263,1.47953,-0.32512,1
NP06318,-0.16135,-1.10596,0.68573,-0.02012,0.39848,1
NP07739,-2.49696,1.46493,3.37096,0.83411,-1.15209,1
NP03687,-0.79833,1.46493,0.68573,-1.44384,0.61998,1
NP01410,1.32495,-1.47323,-0.76878,-0.92181,0.73074,1
NP08504,-0.79833,2.93401,-0.65689,-0.30487,-0.26605,1
NP02524,0.65763,-0.31896,1.16523,-0.54893,-0.83564,1
NP07020,2.65958,-0.31896,0.11032,-1.44384,-1.53181,1
NP07525,0.96562,-0.23016,1.40867,-0.48009,-1.42471,1
NP04020,0.23169,-0.44175,-0.11413,0.95528,-0.64309,1
NP08082,-1.01066,0.83532,0.11032,0.34598,0.20861,1
NP06874,1.32495,-1.47323,-1.17902,1.34032,-0.75829,1
NP00712,-1.59456,2.56674,-0.15341,1.68834,-1.09671,1
NP03837,2.18999,-0.2762,-0.35853,-1.44384,-0.75829,1
NP05696,0.93568,-0.7999,-0.15341,-0.92181,0.32464,1
NP10730,0.2869,-1.47323,-1.99951,4.12449,-1.29976,1
NP06897,0.47564,-0.73869,-0.65689,-0.87435,1.063,1
NP05173,-0.23212,0.54675,-0.15341,-0.92181,0.73074,1
NP07471,0.54641,-0.12658,-0.76878,0.64428,-0.48756,1
NP01347,-0.62139,0.7712,-0.15341,0.47027,-0.08146,1
NP07308,0.71566,-0.77063,-0.07314,-0.35439,0.04214,1
NP01810,-0.15017,-0.62271,-0.05625,-1.11414,1.43607,1
NP07008,0.39071,1.75875,-0.52263,-0.81741,-0.48756,1
NP08576,0.39071,0.68142,-1.01492,-0.60859,0.32464,1
NP08541,-0.13481,-0.46324,-0.15341,-0.6608,1.03531,1
NP05134,-0.87327,1.37851,-0.262,0.03013,0.22909,1
NP06046,0.2869,-0.57546,0.46196,-0.05176,-0.21683,1
NP04745,0.15714,-0.12658,-0.15341,0.12225,-0.08146,1
NP06888,1.90885,-0.46324,-0.15341,-1.44384,-0.48756,1
NP05162,-0.28582,-0.63738,-0.21707,-0.36378,1.10883,1
NP01398,0.22084,0.28966,-0.65689,0.15072,-0.08884,1
NP00606,-0.23212,3.01563,-0.35853,-0.7478,-0.75829,1
NP00664,0.58739,2.77937,-0.4449,-0.78444,-1.38525,1
NP02159,-0.00968,-0.70371,-0.24132,1.24089,-0.37153,1
NP05381,0.09568,1.07833,0.33241,-0.12503,-0.87228,1
NP02783,1.74961,-0.00415,0.68573,-1.44384,-1.15209,1
NP04374,1.12185,-0.41933,0.56898,-0.35439,-1.01725,1
NP06567,-0.677,-1.47323,0.11032,-1.44384,2.64521,1
NP08811,1.32495,-1.47323,-0.76878,-1.44384,1.13684,1
NP01544,-1.6976,-0.52265,-1.13076,0.03013,2.80901,1
NP01961,0.65763,0.83532,1.51687,-1.44384,-1.0677,1
NP01209,0.90029,1.46493,-0.65689,-0.30487,-1.15209,1
NP09872,-0.15617,-1.07909,0.16178,0.69521,0.16616,1
NP01424,0.2869,-1.47323,-0.35853,-0.05176,0.8661,1
NP01418,1.32495,-1.47323,-1.17902,-0.05176,0.32464,1
NP08496,-0.79833,2.93401,-0.65689,-1.44384,0.61998,1
NP09799,-0.26751,-0.73869,-0.48906,-0.16249,1.17376,1
NP07353,-0.07642,3.37474,-0.52263,-0.19097,-1.4622,1
NP07428,1.59973,-0.52265,-0.262,-1.44384,-0.05757,1
NP09338,2.49275,0.54675,-1.07646,-1.44384,-1.09671,1
NP01786,0.18871,-0.16297,-0.00373,-1.10523,0.76367,1
NP04878,-1.12188,0.0658,0.11032,0.34598,0.78875,1
NP08332,-0.79833,2.93401,-0.65689,-0.30487,-0.26605,1
NP10785,0.05098,-1.47323,-0.65689,0.83411,0.61998,1
NP09246,0.96562,-1.47323,-1.99951,-0.48009,1.57418,1
NP04639,-0.50292,-0.30223,0.99706,0.73507,-0.52287,1
NP00887,0.05098,1.46493,-0.65689,-1.44384,0.61998,1
NP02484,-0.95634,0.03001,-0.28221,-0.42406,1.49572,1
NP07205,0.01701,0.46595,0.3635,-0.44154,-0.19517,1
NP08962,-0.23212,0.68142,-0.52263,0.22666,-0.00024,1
NP04959,0.57153,0.61191,0.38255,-0.63554,-0.72336,1
NP07334,0.39071,1.75875,-1.01492,0.22666,-0.97488,1
NP01722,-1.01066,1.22008,0.46196,-0.39978,0.32464,1
NP04771,-0.88773,-1.04797,-0.4449,0.53438,1.43607,1
NP01471,-1.38737,2.17578,0.14435,1.18315,-0.88056,1
NP06747,-0.29768,-0.96292,0.95425,0.00685,0.25624,1
NP05144,-0.23212,-0.7999,-0.76878,0.64428,0.73074,1
NP05086,-0.37368,-0.00415,0.68573,-0.87435,0.61998,1
NP03421,-0.47167,-0.23016,-0.86345,-1.44384,2.3239,1
NP08619,0.90029,1.46493,-0.65689,-1.44384,-0.26605,1
NP07245,1.68427,1.0129,1.40867,-1.44384,-2.17443,1
NP11328,-0.23212,-0.60442,1.33538,-0.90497,0.42944,1
NP04796,0.65763,-0.89609,-0.41714,-0.10148,0.20861,1
NP01758,0.90029,-0.00415,-0.65689,-0.30487,-0.26605,1
NP06868,-1.01066,1.55675,-0.15341,0.12225,0.12159,1
NP02031,-1.64765,2.93401,-1.99951,1.97309,-0.26605,1
NP06105,1.68427,-1.47323,-0.86345,0.48366,-0.67499,1
NP08474,-1.19032,2.25597,-1.99951,2.41116,-0.67499,1
NP08837,1.74961,-0.00415,-0.65689,-1.44384,-0.26605,1
NP06613,0.48653,-0.64452,1.40867,-0.80134,-0.42508,1
NP07287,0.65763,-1.47323,-1.99951,2.1358,-0.13947,1
NP03423,-0.23212,1.22008,0.46196,-1.44384,0.32464,1
NP00599,-1.34432,3.14388,-0.94459,-1.44384,1.25287,1
NP07330,-0.39603,1.92885,-1.2222,-0.12503,0.15365,1
NP01879,0.05098,-0.00415,2.02834,-1.44384,-0.26605,1
NP06176,-0.04894,-0.04736,-0.69638,0.76711,-0.05757,1
NP00281,-0.00968,0.83532,-0.41714,0.34598,-0.48756,1
NP07600,-0.49164,0.7712,0.46196,-0.05176,-0.21683,1
NP07948,-0.37368,0.73039,-1.3282,1.4036,-0.26605,1
NP06662,-0.07642,-1.47323,1.69269,-0.19097,-0.00024,1
NP01720,-0.39603,1.07833,1.10971,-0.78444,-0.35932,1
NP02232,0.11389,-0.87472,-0.90552,-0.51579,1.40757,1
NP05941,0.05098,-0.00415,2.02834,-1.44384,-0.26605,1
NP09380,-2.01164,-1.47323,0.11032,0.94259,2.18109,1
NP09368,-1.01066,-0.46324,0.76964,0.12225,0.73074,1
NP04720,0.24698,0.39137,-0.29542,0.00178,-0.30013,1
NP03234,0.50062,0.42793,-0.262,-0.70686,-0.05757,1
NP07480,-0.90911,-1.47323,-0.07314,2.36925,0.04214,1
NP03533,0.39071,0.37361,0.11032,0.34598,-0.97488,1
NP02067,-1.61619,-0.2762,1.28245,1.80435,-0.39732,1
NP07171,2.74662,2.74239,-0.71527,-1.44384,-2.92415,1
NP07625,-0.23212,1.22008,0.05171,-0.05176,-0.48756,1
NP09863,1.90885,-1.47323,-0.15341,1.68834,-2.31501,1
NP03695,-1.64765,2.93401,0.68573,-1.44384,0.61998,1
NP04292,-0.59849,0.42793,-0.262,0.03013,0.51574,1
NP01428,0.88427,-0.55852,-0.04891,-0.02549,-0.53353,1
NP10942,1.74961,-0.00415,-0.65689,-1.44384,-0.26605,1
NP07519,0.54641,-0.12658,1.69269,-0.39978,-1.29976,1
NP07150,1.93424,2.74239,-0.71527,-1.44384,-2.07664,1
NP03043,1.01353,-0.39591,-0.03034,1.06191,-1.62464,1
NP07256,-0.42676,0.54675,-0.15341,-0.6608,0.73074,1
NP04468,-0.00968,0.25818,0.63778,-0.10148,-0.48756,1
NP03804,0.05098,0.48554,-0.20935,0.45445,-0.5614,1
NP06405,-0.23212,0.0658,0.11032,0.34598,-0.13947,1
NP05165,-0.11235,-1.47323,-0.0114,0.24272,0.82445,1
NP09028,-0.677,0.0658,-1.29623,1.53919,0.32464,1
NP04404,1.13032,-0.7999,-0.15341,0.38327,-0.89366,1
NP08151,0.90029,-1.47323,-0.65689,1.97309,-1.15209,1
NP09746,-1.34432,0.83532,-0.94459,1.24089,0.5567,1
NP05656,0.36947,-0.18779,0.68573,0.97648,-1.48435,1
NP01405,1.1834,-0.00415,-0.65689,0.07479,-0.85674,1
NP06222,0.05098,1.46493,0.68573,-0.30487,-1.15209,1
NP10737,0.54641,1.22008,-1.99951,-0.39978,0.32464,1
NP00756,-0.79833,-1.47323,-0.65689,-0.30487,2.39205,1
NP01358,-0.62139,0.54675,0.05171,0.29626,0.05391,1
NP10626,0.47564,-0.00415,-0.65689,1.97309,-1.5951,1
NP07461,1.74961,-1.47323,-0.65689,-0.30487,-0.26605,1
NP02624,0.90029,-0.00415,0.68573,-0.30487,-1.15209,1
NP01342,-0.10237,0.54675,-0.76878,0.12225,0.18927,1
NP04051,3.77178,-1.47323,0.11032,-1.44384,-1.99593,1
NP02450,0.99129,-0.89609,-0.94459,0.34598,-0.13947,1
NP07018,-0.23212,-0.39591,-0.03034,-0.60859,0.9744,1
NP07481,-1.47778,0.46595,0.3635,-0.44154,1.36425,1
NP02443,0.39071,-1.47323,-1.34312,-0.88701,2.05733,1
NP01526,1.68427,1.0129,-0.86345,-1.44384,-0.67499,1
NP02690,-1.64765,-0.00415,-0.65689,0.83411,1.50602,1
NP05483,-1.11221,0.28328,0.24792,1.2798,-0.16974,1
NP09781,0.21275,0.0658,-1.29623,0.94259,-0.13947,1
NP08476,-0.00968,1.9896,-0.94459,1.24089,-1.53181,1
NP04713,-0.11235,0.39137,-0.29542,-0.48009,0.44959,1
NP07529,-1.19032,1.0129,1.40867,-0.48009,0.07473,1
NP02103,-1.59456,-1.47323,-1.53798,4.03748,0.42616,1
NP05325,-0.57814,-0.2762,-0.63203,-0.7478,1.76855,1
NP07120,2.88202,-1.47323,0.46196,-1.44384,-1.29976,1
NP04730,-0.07642,0.14276,-1.99951,0.43547,0.9744,1
NP01534,1.84397,-0.2762,0.18846,-1.44384,-0.75829,1
NP05895,-0.00968,0.83532,1.16523,-1.44384,-0.13947,1
NP00338,-1.64765,1.46493,0.68573,-0.30487,0.61998,1
NP08408,0.96562,1.0129,-0.86345,1.44741,-2.17443,1
NP00780,0.05098,1.46493,0.68573,-0.87435,-0.70907,1
NP09877,1.68427,-1.47323,0.27261,-0.48009,-0.67499,1
NP08552,0.21275,-1.08847,1.16523,0.34598,-0.60359,1
NP07276,2.59892,-1.47323,0.68573,-1.44384,-1.15209,1
NP01465,0.70212,-0.93457,0.46196,0.01784,-0.48756,1
NP00910,-0.92416,1.51934,0.18846,-1.44384,1.04659,1
NP07293,1.32495,-1.47323,0.11032,-1.44384,0.5567,1
NP04784,-1.37944,0.22781,-1.2222,-0.12503,2.20552,1
NP02965,-0.79833,-1.47323,-0.65689,3.11207,-0.26605,1
NP01243,-0.8809,-0.12658,-0.56365,1.68834,0.05391,1
NP01978,-0.00968,-0.31896,0.11032,1.24089,-0.83564,1
NP06978,-0.39603,-0.62271,0.33241,1.8532,-0.87228,1
NP04313,-0.32372,-0.04736,1.04113,0.76711,-0.91755,1
NP01251,-0.90911,-0.30223,-0.28718,1.46137,0.18339,1
NP03793,0.70212,-0.39591,0.46196,-0.39978,-0.48756,1
NP07799,0.2869,0.32231,0.46196,-0.05176,-0.75829,1
NP06685,-0.23212,0.14276,-0.52263,1.47953,-0.65,1
NP07185,1.99227,3.72102,-0.94459,-1.44384,-2.57607,1
NP04961,0.84172,0.75572,0.03757,-0.57979,-0.90766,1
NP06402,-0.677,0.83532,-0.94459,0.34598,0.5567,1
NP03591,0.24698,-1.47323,0.27261,-0.48009,0.82445,1
NP02013,-0.37368,-1.10596,0.68573,1.97309,-0.93058,1
NP04278,-1.01066,0.7712,0.8722,0.64428,-0.48756,1
NP07497,-0.831,-0.23016,-0.29542,1.68834,-0.1127,1
NP09330,-0.23212,-0.12658,-0.76878,-1.44384,1.94904,1
NP11302,-0.71122,-0.64452,0.84064,-0.48009,0.94941,1
NP05269,1.74961,-0.00415,-1.99951,-0.30487,-0.26605,1
NP07225,2.25919,-0.18044,-0.81801,0.05961,-1.75459,1
NP05894,0.24698,1.0129,-0.86345,-1.44384,0.82445,1
NP03852,-0.23212,0.83532,0.8136,0.34598,-1.0677,1
NP06428,0.51957,-0.916,1.0561,-0.57979,-0.2355,1
NP11032,-0.677,-0.31896,0.63778,1.68834,-0.83564,1
NP07001,0.54641,1.22008,0.46196,-1.44384,-0.48756,1
NP08247,-0.53074,-0.80913,-0.1787,0.61568,0.68067,1
NP09038,0.06925,-0.2569,0.70016,0.57692,-0.82816,1
NP09806,-0.35669,0.46595,0.95425,-0.94269,0.19469,1
NP09526,0.96562,1.0129,0.27261,-1.44384,-0.67499,1
NP04283,-0.51523,0.48554,0.68573,0.07479,-0.26605,1
NP07598,-0.54354,0.54675,-0.52263,0.12225,0.48708,1
NP04700,-0.59849,0.42793,-0.262,0.03013,0.51574,1
NP10978,-0.79833,1.46493,-0.65689,-0.30487,0.61998,1
NP04299,-0.88773,0.22781,1.10971,0.20468,-0.10283,1
NP07119,1.32495,-0.12658,0.46196,-1.44384,-0.48756,1
NP04280,-1.01066,0.7712,1.28245,-0.05176,-0.21683,1
NP09642,1.32495,-0.31896,0.11032,-0.54893,-0.83564,1
NP04938,0.07929,0.68142,-0.03034,-0.60859,-0.00024,1
NP11177,-0.86158,-0.44175,-0.42836,0.15557,1.32693,1
NP07219,1.05017,0.42793,0.60675,0.03013,-1.77752,1
NP06986,0.50062,-0.99794,0.60675,0.39862,-0.63089,1
NP05908,2.53601,-0.2762,-0.35853,-1.44384,-1.11927,1
NP08170,-0.45456,-1.47323,-0.24132,2.1358,-0.13947,1
NP07856,-0.04894,-0.52265,-0.262,0.76711,-0.05757,1
NP06139,0.54641,-0.12658,0.46196,-1.44384,0.32464,1
NP07796,0.24698,1.0129,0.27261,-1.44384,0.07473,1
NP05167,-0.47167,-1.22462,0.72704,0.48366,0.37462,1
NP05311,-1.47778,0.68142,1.93884,-1.44384,0.9744,1
NP03254,-0.47167,1.0129,-0.86345,0.48366,0.07473,1
NP06891,0.96562,-0.23016,0.27261,-0.48009,-0.67499,1
NP07379,-2.76237,-1.47323,-1.07646,4.03748,1.33989,1
NP07248,1.05017,1.37851,-1.13076,-0.70686,-0.63089,1
NP02900,-0.79833,0.73039,0.68573,0.26462,-0.26605,1
NP07363,2.25919,-1.47323,-0.03034,-1.44384,-0.32512,1
NP10740,0.05098,-0.00415,2.02834,-1.44384,-0.26605,1
NP07657,-0.75115,0.7712,-0.35853,-0.05176,0.59537,1
NP00757,1.01353,0.68142,-0.03034,-1.44384,-0.32512,1
NP03033,0.05098,1.46493,0.68573,-1.44384,-0.26605,1
NP05883,0.54641,-1.47323,-0.76878,1.68834,-0.48756,1
NP05221,0.15714,0.04176,0.76964,0.51377,-1.09671,1
NP09401,-1.01066,0.54675,-1.07646,0.9053,0.73074,1
NP06328,1.32495,-0.73869,-1.3282,0.26462,-0.26605,1
NP00754,0.54641,1.22008,0.46196,-0.39978,-1.29976,1
NP06912,0.15714,0.54675,-0.76878,1.16631,-0.89366,1
NP08264,-0.85495,0.68142,-1.99951,1.89716,0.32464,1
NP01719,-1.12188,0.0658,2.92342,-0.84724,-0.13947,1
NP00593,-0.88773,2.77937,-0.4449,-0.78444,0.15365,1
NP03426,0.54641,-0.12658,-0.76878,-1.44384,1.13684,1
NP02686,-0.79833,-0.00415,-0.65689,0.83411,0.61998,1
NP07083,0.65763,1.9896,-1.99951,0.34598,-0.83564,1
NP02792,0.90029,-0.00415,0.68573,-1.44384,-0.26605,1
NP05884,-1.01066,-0.12658,-0.76878,-0.39978,1.94904,1
NP09716,1.05017,0.42793,-1.13076,0.03013,-0.63089,1
NP03847,-1.64765,2.93401,-0.65689,0.83411,-0.26605,1
NP09272,1.10251,-1.47323,0.11032,-0.25063,-0.13947,1
NP09894,0.57153,-0.43066,-0.09386,-0.23138,-0.09456,1
NP10780,2.59892,-0.00415,-0.65689,-1.44384,-1.15209,1
NP11295,-0.31985,-0.10761,0.70464,-0.20861,0.09585,1
NP04094,-1.64765,2.93401,0.68573,1.97309,-2.03812,1
NP07341,-0.47167,2.25597,-0.86345,1.44741,-1.42471,1
NP02829,-1.01066,-0.46324,-1.99951,2.47139,0.73074,1
NP04932,-0.54354,1.22008,-0.52263,0.22666,-0.00024,1
NP11326,-0.13167,-0.2569,0.70016,-1.03969,0.63904,1
NP06337,1.68427,1.0129,-0.86345,-0.48009,-1.42471,1
NP02961,-0.88773,1.07833,-1.2222,0.53438,0.66662,1
NP09636,-1.01066,-0.12658,1.69269,0.64428,-0.48756,1
NP07402,-0.76905,-1.47323,-0.98097,2.01236,0.77275,1
NP08469,-1.34432,1.9896,-0.94459,1.24089,-0.13947,1
NP06104,1.5118,-1.47323,-1.40876,0.56076,-0.19517,1
NP07817,-1.64765,-0.00415,2.02834,-1.44384,1.50602,1
NP07016,1.99227,-0.31896,-0.94459,-1.44384,-0.13947,1
NP03849,-1.64765,4.40309,-1.99951,0.83411,-0.26605,1
NP04466,-0.34334,0.25818,1.16523,-0.54893,-0.13947,1
NP05498,-0.62139,-0.7999,1.07732,-1.44384,1.54294,1
NP02942,-1.34432,0.83532,-0.94459,0.34598,1.25287,1
NP03369,1.32495,-1.47323,-0.52263,1.06191,-0.97488,1
NP01402,0.54641,-0.57546,0.46196,0.29626,-0.75829,1
NP11327,-0.43304,-0.08313,0.70016,-0.90497,0.74384,1
NP01723,-0.23212,1.22008,0.46196,-1.44384,0.32464,1
NP09670,1.05017,0.42793,-0.262,0.76711,-1.77752,1
NP00059,-0.07642,0.95075,2.43113,-0.19097,-1.94952,1
NP06717,-0.56879,-0.59973,1.99206,-0.08938,-0.29,1
NP10792,-0.23212,-0.12658,-0.76878,-0.39978,1.13684,1
NP03543,0.54641,1.22008,-0.76878,-1.44384,0.32464,1
NP01008,-0.54354,0.95075,0.21581,0.43547,-0.48756,1
NP05149,-0.54354,0.14276,-0.52263,1.68834,-0.48756,1
NP00122,-0.23212,-0.12658,-0.76878,-0.39978,1.13684,1
NP05854,-0.11235,-0.23016,0.84064,-1.44384,0.82445,1
NP07488,-0.87327,-0.99794,-0.69638,0.39862,1.66238,1
NP09985,2.59892,-0.00415,-1.99951,0.83411,-2.03812,1
NP04373,0.51256,-0.77063,0.56898,0.19034,-0.5935,1
NP10895,-0.04894,-0.52265,0.60675,0.03013,-0.05757,1
NP09928,-0.15017,-1.04797,0.72106,1.19379,-0.6158,1
NP01399,0.05098,-0.00415,0.01442,0.54937,-0.48756,1
NP07118,1.32495,-0.31896,0.11032,-0.54893,-0.83564,1
NP01129,0.05098,1.46493,-0.65689,-0.30487,-0.26605,1
NP05729,2.49275,-1.47323,-1.07646,0.9053,-1.70586,1
NP04928,0.39071,1.22008,-0.03034,-0.60859,-0.65,1
NP10704,0.65763,0.83532,1.16523,-0.54893,-1.53181,1
NP04986,0.39071,1.22008,-0.03034,-1.02622,-0.32512,1
NP05528,0.30947,0.63458,-0.71527,-0.89911,0.46589,1
NP06834,-1.85148,2.40514,0.3635,0.05961,0.19469,1
NP07028,-0.1819,-0.43066,0.38255,0.37485,-0.09456,1
NP10355,-1.34432,0.83532,1.16523,-0.54893,0.5567,1
NP04282,-1.41335,1.87019,0.03757,0.28426,0.10058,1
NP09897,-0.15617,-0.68495,0.52199,-0.22153,0.40388,1
NP04148,0.50062,1.37851,-0.262,1.5041,-2.35084,1
NP04761,-0.00968,-0.31896,0.11032,0.34598,-0.13947,1
NP07299,-1.19032,2.25597,-0.86345,-1.44384,1.57418,1
NP05459,-1.34432,-0.31896,-0.94459,3.92562,-0.83564,1
NP07370,0.96562,-0.23016,-0.86345,-1.44384,0.82445,1
NP00853,-2.56773,1.22008,-1.99951,-1.44384,4.38563,1
NP04440,0.11389,-0.87472,0.73545,-0.05176,-0.03634,1
NP09854,0.52742,-1.07909,0.16178,0.69521,-0.54699,1
NP03569,1.32495,-1.47323,1.69269,-1.44384,-0.48756,1
NP01804,0.51256,-0.41933,0.56898,-1.17148,0.25401,1
NP11315,-0.00968,-0.31896,0.74327,-0.54893,0.13899,1
NP07296,-1.27017,1.22008,0.46196,-0.05176,0.32464,1
NP01888,0.24698,1.0129,0.27261,-1.44384,0.07473,1
NP09918,1.89461,-1.47323,0.16178,-0.52711,-0.78471,1
NP05192,1.45841,-0.0881,-0.31165,-0.01199,-1.25335,1
NP06327,-1.90897,-1.47323,-0.86345,3.37491,0.82445,1
NP03532,-0.32372,0.42793,0.17237,0.39862,-0.34423,1
NP11372,-0.82129,-0.16297,1.19374,-0.25869,0.36854,1
NP07404,1.0791,-0.62271,-0.4449,-0.78444,0.15365,1
NP11359,-1.01066,0.90322,0.17237,-0.70686,0.94573,1
NP05682,2.10349,-0.12658,-0.76878,-1.44384,-0.48756,1
NP00809,-1.01066,2.56674,0.46196,-0.39978,-0.48756,1
NP03949,-0.63832,-0.53643,0.99706,0.19034,0.18339,1
NP07121,0.54641,1.22008,0.46196,-1.44384,-0.48756,1
NP06878,-2.49696,-0.49385,0.23819,1.21377,1.80136,1
NP07078,1.68427,1.0129,-1.99951,1.44741,-2.17443,1
NP09310,-0.42676,-0.46324,-0.15341,0.9053,0.12159,1
NP11316,-0.27661,0.14276,1.16523,-0.54893,-0.13947,1
NP01896,-1.01066,1.22008,-0.76878,-0.39978,1.13684,1
NP00791,-0.54354,-0.66524,-1.26107,2.94122,-0.48756,1
NP06944,1.99227,-1.47323,0.11032,-1.44384,-0.13947,1
NP07849,0.74105,-0.46324,0.76964,0.12225,-1.09671,1
NP01738,0.05098,1.46493,-0.65689,0.83411,-1.15209,1
NP04238,-1.41335,1.31296,0.54684,0.28426,0.10058,1
NP09296,0.39071,0.68142,-1.01492,-1.44384,0.9744,1
NP05093,-0.23212,-1.47323,-1.99951,0.34598,2.18109,1
NP05832,-1.41335,-0.35876,1.0561,-0.57979,1.44491,1
NP04022,-0.87846,1.2709,-0.04891,0.68368,-0.34964,1
