,Calculate_mw,Calculate_charge,y
NP05213,-0.56563,1.02983,1
NP06795,-0.27813,-1.02565,1
NP04645,1.06184,0.34973,1
NP05692,-0.86614,-0.24275,1
NP06856,-1.11851,0.01883,1
NP00815,-1.12707,0.28041,1
NP06670,-0.8328,1.32646,1
NP01320,1.20023,-0.34869,1
NP09369,-0.84965,0.01962,1
NP07025,2.31246,1.05651,1
NP04455,0.0893,1.0913,1
NP07072,-1.07469,-0.24275,1
NP06036,-1.07603,-0.24275,1
NP01811,-0.25624,1.05547,1
NP07125,-1.05062,0.54225,1
NP06052,-1.10861,0.28041,1
NP05001,-0.78871,-0.5488,1
NP07396,-0.96857,0.56788,1
NP11158,1.71449,-1.7688,1
NP01203,-0.90567,0.04473,1
NP04179,-0.72311,0.80357,1
NP07131,-1.13533,-0.50354,1
NP03588,-0.73898,-0.19043,1
NP00818,-1.11193,0.28041,1
NP09780,-0.85068,-0.76512,1
NP03758,-0.60949,0.54199,1
NP02101,-0.43659,-0.50223,1
NP01493,1.61444,1.51637,1
NP09633,-1.12805,0.07036,1
NP07960,-0.62007,0.28015,1
NP06188,-1.05658,0.28119,1
NP01131,-1.1106,0.04499,1
NP03546,-0.23421,0.82972,1
NP08456,-1.02036,-0.5038,1
NP03714,-1.02328,0.54199,1
NP02169,-0.72214,0.30709,1
NP03070,-0.32431,-2.07171,1
NP04066,0.87866,0.8054,1
NP01156,-1.00155,0.54199,1
NP07641,-0.17595,-0.24196,1
NP06325,-1.08855,0.01883,1
NP06875,-0.67606,-0.21633,1
NP06407,-0.77786,-0.21659,1
NP02973,-1.14188,0.28041,1
NP08405,-1.07306,-0.5038,1
NP05114,-0.80057,-0.31285,1
NP07678,-0.18284,0.28067,1
NP01174,-1.10733,0.28041,1
NP05282,-0.96268,0.56762,1
NP06729,-0.84599,0.50667,1
NP03641,-1.10596,0.54199,1
NP08616,-1.0997,0.54199,1
NP05778,-1.13729,0.54199,1
NP06972,-0.99196,-0.24223,1
NP05075,1.01808,0.40204,1
NP05132,-0.26786,0.28015,1
NP03422,-1.08621,0.28041,1
NP06786,-0.31141,-1.28697,1
NP04935,-0.1347,0.00994,1
NP04992,-0.44275,-0.22627,1
NP00950,-0.25215,-2.0466,1
NP01660,-1.00979,0.28067,1
NP08145,-0.91489,1.06488,1
NP02149,-1.15375,-0.50354,1
NP04710,-0.84698,-0.57469,1
NP05119,-0.57223,0.19173,1
NP09793,1.57711,-0.40885,1
NP09616,-0.32294,-1.54855,1
NP05935,-1.1956,-0.24275,1
NP08509,-1.13533,-0.50407,1
NP07440,-1.1587,0.01883,1
NP07411,-0.82996,-1.80934,1
NP08229,-0.74073,-1.78475,1
NP01246,1.02056,-3.19623,1
NP07367,-0.92711,-1.54933,1
