,Charge_density,Charge_phys,Charge_acid,y
NP09338,1.06164,-0.20558,-0.27373,1
NP01786,0.76204,-0.92621,-0.49553,1
NP04878,-0.38886,0.8094,0.22691,1
NP08332,-0.2339,0.36364,0.82251,1
NP10785,-1.06374,0.7424,-0.8973,1
NP09246,-0.31837,0.09539,0.01708,1
NP04639,-0.4009,-0.83623,-0.79084,1
NP00887,1.25818,0.38724,0.29907,1
NP02484,-0.09911,-0.54103,-0.38286,1
NP07205,0.41339,-0.89867,-0.27771,1
NP08962,-0.31646,1.41678,1.29384,1
NP04959,0.58148,0.83698,1.17231,1
NP07334,-0.31771,-0.60177,-0.65654,1
NP01722,1.23594,2.3314,2.17757,1
NP04771,-0.87676,-0.80056,-1.27328,1
NP01471,-0.95317,-0.63853,-0.95245,1
NP06747,0.36955,-0.82389,-0.7381,1
NP05144,-1.0905,0.59814,0.55225,1
NP05086,0.92995,-0.86096,-1.29961,1
NP03421,1.07349,0.09539,0.01708,1
NP08619,1.40074,0.38724,0.29907,1
NP07245,2.43185,1.65178,1.52091,1
NP11328,1.29472,-1.20624,-0.89311,1
NP04796,-0.01636,0.71659,0.6173,1
NP01758,0.5004,-0.85095,-0.8973,1
NP06868,-0.26263,1.0426,1.89676,1
NP02031,-1.87588,2.05544,1.91093,1
NP06105,-0.70561,2.01011,1.86714,1
NP08474,-2.36258,2.14521,1.99767,1
NP08837,1.53651,0.38724,0.29907,1
NP06613,1.64437,0.73824,0.63821,1
NP07287,-2.35705,2.7229,2.55585,1
NP03423,1.93533,1.15442,1.04034,1
NP00599,0.86044,0.27058,0.18635,1
NP07330,-0.3185,0.76908,0.66801,1
NP01879,2.75384,0.92898,0.82251,1
NP06176,-0.86277,-0.2823,-0.34786,1
NP00281,-0.33954,0.95016,0.84297,1
NP07600,0.20612,0.37919,0.68091,1
NP07948,-1.54562,1.90268,1.76333,1
NP06662,1.59976,0.86596,0.76163,1
NP01720,1.58053,-0.04725,-0.12075,1
NP02232,0.05018,-0.51621,-0.57387,1
NP05941,2.93681,0.71155,0.61243,1
NP09380,-0.31627,3.11248,2.93227,1
NP09368,0.31457,-0.26016,0.69221,1
NP04720,-0.32968,-0.08365,-0.72013,1
NP03234,0.8205,-0.56811,-0.62402,1
NP07480,-1.4838,2.17665,2.02805,1
NP03533,-0.05518,-0.98548,-1.02729,1
NP02067,-0.31485,-0.91687,-0.961,1
NP07171,0.98206,-0.11976,-0.19081,1
NP07625,0.17112,-0.14223,-0.21252,1
NP09863,-1.55104,0.51555,1.12976,1
NP03695,2.04774,0.92898,0.82251,1
NP04292,-0.2892,0.13253,0.1478,1
NP01428,-0.12267,-0.09706,0.17226,1
NP10942,1.46675,0.38724,0.29907,1
NP07519,1.19265,-0.10933,-0.43721,1
NP07150,1.0772,-1.50977,-1.53388,1
NP03043,-0.83641,0.87985,1.90152,1
NP07256,0.27833,-0.69533,-0.56715,1
NP04468,0.3441,-0.38596,0.18668,1
NP03804,-0.56655,-0.52904,-0.45456,1
NP06405,-0.27453,0.91316,0.02987,1
NP05165,-0.2302,-0.34242,-0.40595,1
NP09028,-1.66163,0.12576,0.04642,1
NP04404,-0.5002,-0.2225,0.00682,1
NP08151,-1.1893,-0.05447,-0.12773,1
NP09746,-0.95221,2.9212,2.74746,1
NP05656,-0.32227,-0.43034,-0.4909,1
NP01405,-0.58103,1.08527,1.51324,1
NP06222,0.54122,-0.98199,-0.12773,1
NP10737,-0.31897,0.22915,0.14632,1
NP00756,-0.23543,0.48885,1.64088,1
NP01358,-0.35352,-0.48437,-0.38276,1
NP10626,-1.52428,2.94413,2.76961,1
NP07461,0.58456,1.39662,1.27436,1
NP02624,1.36207,1.67314,1.54155,1
NP01342,-0.73074,-1.44599,-1.2233,1
NP04051,1.81974,0.96977,0.86193,1
NP02450,-0.9787,0.33679,0.85892,1
NP07018,0.86681,0.34275,0.25609,1
NP07481,0.12864,0.86237,-0.04109,1
NP02443,-0.07731,-1.04606,-1.08583,1
NP01526,0.51931,-1.34926,0.01708,1
NP02690,-0.31843,2.22661,2.07632,1
NP05483,-0.70182,-0.39726,-0.45893,1
NP09781,-1.23371,0.13247,0.05291,1
NP08476,-0.96566,-0.36632,-0.42904,1
NP04713,0.01974,-0.63083,-1.37302,1
NP07529,1.54882,1.95258,1.81155,1
NP02103,-3.84556,-0.82637,-0.87355,1
NP05325,0.06221,-0.76442,-1.12165,1
NP07120,2.20051,1.75834,1.62387,1
NP04730,-1.39698,-0.50436,-0.56242,1
NP01534,0.85106,-0.01126,0.32952,1
NP05895,1.73335,-0.08792,-0.09371,1
NP00338,1.24878,-0.85095,-0.8973,1
NP08408,-1.04236,-0.27836,-0.34406,1
NP00780,1.35258,-0.05658,-0.12976,1
NP09877,1.14835,2.86013,2.68844,1
NP08552,0.06154,-0.69228,-0.57167,1
NP07276,2.32131,1.77595,1.64088,1
NP01465,0.01425,-0.55222,-0.43828,1
NP00910,0.99155,-0.60391,-1.19478,1
NP07293,1.97084,1.29147,1.17276,1
NP04784,-0.89172,-0.96654,-1.28539,1
NP02965,-1.8294,1.57991,1.45146,1
NP01243,-1.65239,-1.32632,-1.35663,1
NP01978,-0.31644,-0.4902,-0.54874,1
NP06978,-0.7903,0.49136,0.39967,1
NP04313,-0.01823,0.91665,1.10141,1
NP01251,-1.54267,-0.62731,-1.11916,1
NP03793,0.35606,-1.03614,-1.41717,1
NP07799,0.26099,-0.11861,-0.80276,1
NP06685,-1.46285,-1.20192,-0.6389,1
NP07185,0.77586,-0.36798,-0.43064,1
NP04961,0.03509,0.66173,0.17681,1
NP06402,-0.3178,1.58295,1.4544,1
NP03591,1.03636,2.86013,2.68844,1
NP02013,-1.11905,-0.7571,-1.13676,1
NP04278,-0.0458,-0.33765,-0.24656,1
NP07497,-1.48475,1.02524,1.25416,1
NP09330,1.30022,0.22915,0.14632,1
NP11302,0.7348,0.51687,0.63898,1
NP05269,-0.31931,0.38724,0.29907,1
NP07225,-0.3162,-1.31148,-1.34228,1
NP05894,0.45514,-1.34926,0.01708,1
NP03852,0.16578,-1.35175,-0.76282,1
NP06428,1.29162,1.0225,0.91288,1
NP11032,-0.90778,0.04354,0.3548,1
NP07001,2.04423,-0.90585,-0.95035,1
NP08247,-0.73636,-0.7686,-0.78099,1
NP09038,-0.19279,-0.65863,-0.76315,1
NP09806,1.45393,-0.93881,-0.9822,1
NP09526,1.85939,-1.50977,-1.53388,1
NP04283,0.27155,-0.60726,-1.14,1
NP07598,-0.31581,-0.49641,-0.55474,1
NP04700,-0.26575,0.09717,0.17611,1
NP10978,0.55153,-0.85095,-0.8973,1
NP04299,0.40649,-0.36214,-0.31007,1
NP07119,2.25872,1.75834,1.62387,1
NP04280,0.45682,0.03562,-0.68856,1
NP09642,0.99631,-0.53691,-0.59387,1
NP04938,0.28994,0.70702,0.11979,1
NP11177,-0.70046,-0.4455,-0.26967,1
NP07219,0.29266,0.49773,0.76998,1
NP06986,0.00659,-1.24006,-1.21834,1
NP05908,1.17021,0.19742,0.11565,1
NP08170,-1.89565,0.29772,0.17436,1
NP07856,-1.04998,-0.55668,-0.2804,1
NP06139,1.30316,0.26762,1.04034,1
NP07796,1.63845,1.50695,1.38096,1
NP05167,-0.46155,-0.53606,0.03209,1
NP05311,2.02772,-0.04411,0.79428,1
NP03254,-0.31721,1.10458,0.99218,1
NP06891,0.50318,0.87328,0.55572,1
NP07379,-3.16022,-0.89953,-0.94424,1
NP07248,0.24355,0.06824,-0.00916,1
NP02900,0.12546,0.11618,0.78671,1
NP07363,0.50746,-1.46146,-1.06706,1
NP10740,2.12939,-0.92236,0.07799,1
NP07657,-0.07535,-0.93013,-0.97381,1
NP00757,1.61086,1.23024,1.1136,1
NP03033,2.36469,2.22661,2.07632,1
NP05883,-1.11626,1.32244,1.20269,1
NP05221,-0.29884,1.23036,1.03374,1
NP09401,-0.8891,1.64128,1.51076,1
NP06328,-0.77704,-0.24669,-0.31345,1
NP00754,0.52425,2.0669,3.30407,1
NP06912,-1.06558,1.69358,1.56129,1
NP08264,-2.12886,0.1757,0.09467,1
NP01719,2.70244,-0.12724,-0.19803,1
NP00593,0.66448,0.991,0.88244,1
NP03426,1.25814,0.22915,0.14632,1
NP02686,-0.31758,2.22661,2.07632,1
NP07083,-1.04037,1.42596,1.30271,1
NP02792,2.35008,1.39662,1.27436,1
NP05884,0.45757,1.91524,1.77547,1
NP09716,-0.31642,0.61628,0.52038,1
NP03847,-1.02849,2.39205,3.74388,1
NP09272,0.63244,0.14935,0.06922,1
NP09894,0.04235,-0.08713,-0.69774,1
NP10780,1.52181,0.38724,0.29907,1
NP11295,0.55445,-1.20967,-1.24391,1
NP04094,-0.96339,4.51836,2.73576,1
NP07341,-1.0187,3.24074,3.05621,1
NP02829,-2.73231,0.37059,0.28298,1
NP04932,-0.63035,-0.23095,-0.33372,1
NP11326,1.07343,-1.41594,-1.40949,1
NP06337,-0.245,0.07542,0.45999,1
NP02961,-0.79488,-0.75851,-0.80799,1
NP09636,-0.1765,1.03747,-0.63986,1
NP07402,-1.95712,-0.15745,-0.22723,1
NP08469,-0.96327,-0.36632,-0.42904,1
NP06104,-1.12986,1.45755,1.33323,1
NP07817,2.88611,0.7886,0.68687,1
NP07016,1.17203,-0.01926,-0.09371,1
NP03849,-1.08611,2.22661,2.07632,1
NP04466,0.96326,-1.21891,-0.87795,1
NP05498,2.16901,-0.05094,-0.12431,1
NP02942,-0.31714,0.15081,0.07062,1
NP03369,-0.83893,0.6189,0.52291,1
NP01402,0.19562,1.27784,1.15959,1
NP11327,1.04801,-0.75559,-0.80517,1
NP01723,2.01672,1.15442,1.04034,1
NP09670,-0.31695,2.4859,2.32686,1
NP00059,1.82063,0.67972,0.58167,1
NP06717,0.78686,0.40245,0.64793,1
NP10792,0.49109,1.50214,1.37631,1
NP03543,1.17514,0.22915,0.14632,1
NP01008,-0.27214,-0.10966,-1.08378,1
NP05149,-1.78042,-1.06883,-0.55898,1
NP00122,-0.24417,0.20752,0.62615,1
NP05854,1.77221,-1.00656,-1.04766,1
NP07488,-0.87213,0.02067,0.03977,1
NP09985,-1.14757,-0.21214,-0.28007,1
NP04373,-0.2551,-0.8746,-0.3202,1
NP10895,0.84637,-1.08347,-1.12198,1
NP09928,-0.73091,-0.35028,-0.06255,1
NP01399,-0.70066,0.05635,-0.02065,1
NP07118,0.90986,1.78266,1.64737,1
NP01129,0.47202,0.38724,0.29907,1
NP05729,-0.9832,0.61439,0.51854,1
NP04928,0.01257,0.58935,0.11979,1
NP10704,1.50974,4.27248,4.05311,1
NP04986,0.32297,0.4322,-0.07041,1
NP05528,0.13319,-0.91406,-0.65725,1
NP06834,0.36218,-0.43672,-0.49707,1
NP07028,-0.3262,0.80169,1.18827,1
NP10355,0.977,-0.55949,0.0214,1
NP04282,-0.28779,0.09035,0.40698,1
NP09897,0.54666,-0.48569,-0.54438,1
NP04148,-1.3859,1.23685,0.19916,1
NP04761,-0.92573,1.32913,1.31368,1
NP07299,0.91879,0.40753,0.31867,1
NP05459,-3.03,6.35337,6.06372,1
NP07370,1.21993,0.09539,0.01708,1
NP00853,0.41605,-1.33588,-1.36586,1
NP04440,0.40158,-0.09434,-0.31763,1
NP09854,-0.71086,0.33362,-0.31998,1
NP03569,2.00708,1.32831,2.72054,1
NP01804,1.13725,-0.79913,-0.56307,1
NP11315,0.71221,-0.87465,-0.81426,1
NP07296,0.54105,1.48399,1.35878,1
NP01888,0.52045,-1.1552,0.04687,1
NP09918,0.39588,0.11617,0.46482,1
NP05192,-0.08448,-0.60272,-0.65746,1
NP06327,-2.30474,4.63156,4.40005,1
NP03532,-0.05407,-0.412,-0.47318,1
NP11372,0.76841,-0.14948,-0.14594,1
NP07404,0.71843,0.27899,0.19448,1
NP11359,0.33672,-0.42405,-0.60452,1
NP05682,1.31604,0.22915,0.14632,1
NP00809,0.4625,1.62712,0.62615,1
NP03949,0.24757,-0.39071,-0.31734,1
NP07121,2.04601,1.75834,1.62387,1
NP06878,-0.88783,-0.36406,0.10293,1
NP07078,-1.96527,2.49564,2.33627,1
NP09310,-0.83074,1.79595,2.26879,1
NP11316,0.59519,-1.33199,-1.17207,1
NP01896,0.0569,0.29432,0.20929,1
NP00791,-2.6251,-1.07075,-1.10969,1
NP06944,1.85637,-0.99212,-1.03371,1
NP07849,0.31397,2.79174,2.04463,1
NP01738,-0.31829,0.6037,0.50822,1
NP04238,0.01705,-0.61909,-0.21683,1
NP09296,1.0463,-0.11863,-0.18972,1
NP05093,-1.38578,0.31964,0.23375,1
NP05832,1.25855,1.15378,1.03973,1
NP04022,-0.92959,-0.64211,-0.29553,1
NP04762,-0.91585,0.53495,0.44179,1
NP07350,-1.00475,4.55662,4.32765,1
NP05698,0.48426,-0.0861,-0.15828,1
NP11152,-0.62516,-0.72119,-0.58379,1
NP04697,-0.26342,0.19761,0.28298,1
NP04844,-0.88479,-0.72788,-0.77839,1
NP00902,0.59735,-0.85095,-0.8973,1
NP06048,-0.31714,-0.89068,-0.93569,1
NP11298,0.83378,-0.85094,-0.8973,1
NP07552,-1.27607,0.14413,0.06417,1
NP09749,1.13667,0.22915,0.14632,1
NP05141,-0.27563,-0.81664,-0.07452,1
NP07427,-1.76893,0.31355,0.22787,1
NP00626,0.76746,-0.4115,-0.4727,1
NP04766,-1.40541,-0.55224,-0.60868,1
NP06700,0.22975,0.29416,0.17916,1
NP09203,-1.21878,2.29076,2.13831,1
NP08539,-0.89558,-0.21967,-0.28734,1
NP00764,0.99444,-0.01926,-0.09371,1
NP02354,-0.24325,0.48885,1.64088,1
NP06218,-0.62066,0.47028,0.3793,1
NP01510,-0.26231,0.27091,0.34527,1
NP05240,1.12244,-0.09822,-0.16999,1
NP07142,0.55418,-1.50977,-1.53388,1
NP09054,-0.39469,-1.03777,-0.85027,1
NP06715,0.27488,0.46941,0.85149,1
NP09794,-0.07345,0.70031,0.47821,1
NP07566,-1.01461,-1.056,-1.09543,1
NP00025,-0.2942,-0.12524,-0.1237,1
NP05150,0.48286,0.73166,0.63186,1
NP03039,1.01332,-0.70936,-0.7605,1
NP10647,-1.35494,-0.09835,-0.17013,1
NP09924,-0.77632,-0.50194,-0.20141,1
NP05124,0.65728,1.21016,0.63789,1
NP07476,-1.30337,0.87235,0.20277,1
NP07304,-1.27922,-0.96593,-1.0084,1
NP05327,0.74898,-1.34144,-1.37123,1
NP07399,-1.92918,1.13555,1.10085,1
NP05200,0.33892,0.07424,-0.00336,1
NP06141,0.74963,-0.35049,-0.41375,1
NP04393,0.46282,-0.94269,-0.66154,1
NP02080,-1.16679,0.74997,-0.25011,1
NP03417,1.99766,1.15442,1.04034,1
NP04996,-1.22888,-0.40974,-0.50306,1
NP06393,0.10701,1.06195,0.40879,1
NP09039,0.13241,-1.17923,-1.26303,1
NP07004,-3.20654,0.991,0.88244,1
NP08275,-1.70599,-0.83436,-0.88128,1
NP01017,0.50551,0.99172,-0.38455,1
NP09800,-0.26442,0.42778,0.51644,1
NP04967,0.01761,0.58935,0.11979,1
NP05524,0.58688,-0.69323,-1.53388,1
NP05942,1.92861,-0.32513,-0.38924,1
NP02025,-1.93929,-0.60805,-0.39668,1
NP08510,-1.08176,-1.50977,-1.53388,1
NP02053,0.861,0.94131,0.83443,1
NP07393,2.35494,-0.2823,-0.34786,1
NP08983,-0.06514,0.07476,0.11877,1
NP02045,-0.84518,2.52779,4.35189,1
NP02193,-0.72087,0.46741,0.91998,1
NP07319,-1.71128,0.92898,0.82251,1
NP04461,0.97331,-1.21891,-0.87795,1
NP08331,-1.02658,-0.27836,-0.34406,1
NP09410,1.80079,1.07496,0.96357,1
NP03770,0.10483,-0.48415,0.00189,1
NP09762,0.11602,-0.46839,-0.52767,1
NP08049,-1.56136,-0.46745,-0.52676,1
NP01791,0.77167,-0.63062,-0.35531,1
NP07307,0.27652,1.98062,1.83864,1
NP00908,0.99274,0.63792,0.54129,1
NP06859,-0.2516,2.69616,3.82057,1
NP04405,-0.2959,-0.8825,-0.73816,1
NP07636,-0.80473,0.58752,-0.00915,1
NP05201,0.62419,-0.88831,-0.9334,1
NP07543,-1.84578,1.14766,1.03381,1
NP11355,-0.47248,-0.30795,-0.46022,1
NP09954,-0.31603,0.14818,0.06808,1
NP01965,1.90427,2.16847,2.02015,1
NP03794,0.39092,-0.9725,-0.91189,1
NP02966,-2.85636,-0.27159,-0.33751,1
NP08052,-1.56547,-0.03008,-0.10416,1
NP01154,0.43346,1.75834,1.62387,1
NP09707,0.27871,0.8088,0.70639,1
NP07460,2.41982,-0.5008,-1.32562,1
NP05930,2.62226,2.3314,2.17757,1
NP02595,-1.8236,0.87727,1.15337,1
NP08445,-0.59637,-0.42918,-0.48978,1
NP02486,-0.09057,0.0727,0.18569,1
NP11121,0.42707,1.00419,0.89518,1
NP04142,-0.24532,2.62625,0.90698,1
NP11377,0.03183,0.04104,-0.23238,1
NP07085,-0.31889,-0.01926,-0.09371,1
NP01190,1.08819,1.65178,1.52091,1
NP07258,-1.97282,1.50608,1.38012,1
NP00788,1.09041,2.03592,1.89208,1
NP04633,-0.17776,-0.53585,-0.10814,1
NP02295,-1.28338,-0.70811,-0.75929,1
NP09048,-0.29395,-1.07802,-1.17812,1
NP07306,0.68673,0.04803,-0.02868,1
NP08260,-1.9037,-0.90224,-0.35997,1
NP06422,1.12761,0.34143,-0.14772,1
NP06698,0.19789,-0.25647,0.16256,1
NP09037,1.85516,1.01753,0.19274,1
NP09729,-0.31713,0.15081,0.07062,1
NP08556,0.03394,-0.58523,-0.3833,1
NP02824,-0.87224,0.74916,0.64877,1
NP02851,1.55654,0.38724,0.29907,1
NP11376,0.48514,-0.60552,-0.44763,1
NP04793,-0.42013,-1.03322,-1.07342,1
NP02968,-2.74762,-0.35746,-0.71205,1
NP11333,1.03674,-1.05191,-1.13048,1
NP07711,-0.04776,-0.16908,0.18945,1
NP06430,1.54672,-0.46351,-0.52295,1
NP11324,0.30007,-0.17374,-0.41897,1
NP07547,-0.91152,0.26958,0.18538,1
NP02240,-2.13074,1.24909,1.13181,1
NP09349,0.39736,-1.20248,-0.16389,1
NP06499,1.37621,0.84348,0.7399,1
NP06092,0.35339,-1.06826,0.08782,1
NP05914,-0.3689,0.7565,1.53529,1
NP11335,0.22233,0.22789,0.24162,1
NP03841,1.25456,0.59425,0.49909,1
NP09528,-0.92081,0.65703,0.55974,1
NP04481,-2.6403,2.69163,2.52564,1
NP05281,2.06142,0.24735,-0.263,1
NP06716,-0.35818,0.56598,0.47177,1
NP03046,0.47759,1.57931,0.62402,1
NP11403,1.28505,-1.34399,-1.37369,1
NP05477,0.66475,-0.70737,-0.75857,1
NP07704,-0.04534,0.16129,0.36214,1
NP05180,0.80776,0.14967,0.06953,1
NP01182,0.48616,-0.85095,-0.8973,1
NP06679,-1.47958,-1.20192,-0.6389,1
NP08918,1.51706,0.38724,0.29907,1
NP08156,0.18462,-0.2823,-0.34786,1
NP07537,1.68615,-0.59226,-0.64735,1
NP10687,1.93298,-0.12884,-0.35612,1
NP04876,-0.43131,1.29638,1.17751,1
NP03462,0.43396,-0.32028,-0.38455,1
NP02933,-0.31731,-0.46208,-0.52157,1
NP06162,0.25122,0.26635,0.18227,1
NP05888,-0.24414,0.07542,0.45999,1
NP11166,-0.83808,-1.16974,-1.39951,1
NP06191,0.10909,-0.86096,-0.90697,1
NP06130,3.03594,-0.70936,-0.7605,1
NP03749,1.2176,1.39662,1.27436,1
NP02648,-2.23478,0.2907,0.20579,1
NP10718,0.3285,0.4148,0.3257,1
NP10806,0.79506,1.28521,1.16671,1
NP04960,0.02016,-1.16044,-1.41602,1
NP07430,1.20309,1.75834,1.62387,1
NP00026,-0.08226,-0.40828,-0.3966,1
NP10659,-0.23664,0.29986,0.29907,1
NP09400,1.76891,1.49383,0.01708,1
NP10796,1.57702,0.38724,0.29907,1
NP05622,-1.1143,0.45833,0.36775,1
NP11238,1.17515,1.40096,2.07497,1
NP03178,2.06651,2.50002,2.3405,1
NP04900,-0.41574,-0.42013,-0.48104,1
NP01325,-0.84124,-0.8377,-0.88047,1
NP00760,1.50184,-0.61765,-0.67189,1
NP07549,-1.2334,0.20067,0.64895,1
NP10882,2.11257,0.60525,1.86851,1
NP09893,1.3187,1.91524,1.77547,1
NP05570,-0.25106,3.53471,4.40074,1
NP03551,0.74089,-0.28839,0.40625,1
NP10753,2.06818,-0.85095,-0.8973,1
NP00062,1.88515,-0.88216,-0.92746,1
NP09804,-0.31558,-0.70775,-0.75894,1
NP06702,0.56193,0.00335,0.43381,1
NP05168,-0.44783,-0.34516,-0.07433,1
NP07482,-0.31758,-0.76452,-0.81379,1
NP09903,0.42956,-0.57985,-0.63536,1
NP06858,0.46435,-0.21214,-0.28007,1
NP03210,1.28975,1.39662,1.27436,1
NP04366,-1.14992,0.67999,1.16622,1
NP05767,1.04234,-0.074,-0.60424,1
NP07517,1.76757,0.82928,1.33686,1
NP03590,-1.0776,1.19873,1.08315,1
NP06361,-0.79237,-0.26253,-0.49341,1
NP04189,0.21926,-0.04375,0.35512,1
NP11341,0.02613,-0.61311,-0.6675,1
NP06395,-1.047,1.58119,1.45269,1
NP01967,-1.90751,-0.68593,-0.74278,1
NP02024,-1.67499,-0.0409,-0.46249,1
NP05122,0.45807,-0.44984,-0.50975,1
NP01530,1.23676,0.06532,0.44775,1
NP07154,0.15168,-1.50977,-1.53388,1
NP03483,-1.57116,-0.76452,-0.81379,1
NP01609,1.37849,0.38724,0.29907,1
NP02261,-0.81816,0.6549,0.55162,1
NP06272,1.14609,4.01828,3.80749,1
NP01370,-0.2871,0.28937,-0.22396,1
NP06876,0.44677,0.9605,0.85297,1
NP03571,1.24521,0.38724,0.29907,1
NP06992,1.32544,0.17287,0.09194,1
NP02823,2.71329,0.59707,0.50181,1
NP03798,1.35862,-0.10929,-0.18069,1
NP04797,-0.78713,-0.75653,-0.80607,1
NP00748,-1.07384,-0.90585,-0.95035,1
NP04698,0.30904,1.14221,-0.03634,1
NP04382,0.8111,0.0353,0.86167,1
NP01926,1.74221,1.23024,1.1136,1
NP07235,0.94626,-0.44255,-0.5027,1
NP03410,0.41262,-0.24892,0.53147,1
NP06917,1.11042,0.39249,0.30414,1
NP04877,0.03475,-0.65835,-0.51185,1
NP09009,-2.41514,-0.72446,-0.77508,1
NP06745,0.66578,-0.21356,-0.12746,1
NP07338,-1.15601,0.41178,0.43031,1
NP01890,1.1494,0.21593,-1.2284,1
NP03116,0.76223,1.68041,1.49736,1
NP07627,0.24395,-0.02494,-0.09919,1
NP03850,-1.02848,2.39205,3.74388,1
NP09207,0.29964,1.98062,1.83864,1
NP07374,1.73605,-0.4902,-0.54874,1
NP11067,0.31858,-0.37507,-0.43749,1
NP00040,-0.12347,-1.2253,-1.25902,1
NP03748,0.11494,-0.36059,-0.4235,1
NP07070,-0.31867,-0.41178,-0.47296,1
NP07970,0.15499,-0.08488,-0.18086,1
NP07477,0.67519,-0.17914,-0.24818,1
NP06340,1.05602,0.06058,0.96057,1
NP08627,0.19269,0.68677,0.58848,1
NP08707,1.57356,0.38724,0.29907,1
NP04905,-1.18313,-0.35303,0.40761,1
NP09340,0.75616,0.18718,0.10577,1
NP05186,1.14039,-0.23582,-1.03708,1
NP00962,1.24678,0.09539,0.01708,1
NP08614,1.25855,0.22915,0.14632,1
NP00911,1.06042,-0.54148,-0.59828,1
NP00990,1.01618,-0.23233,-0.29958,1
NP01188,0.48789,2.05544,1.91093,1
NP03843,1.52457,0.61628,0.52038,1
NP09900,0.1096,-0.55216,-0.60861,1
NP08249,-0.84814,-1.04907,-1.00854,1
NP02263,-0.31522,0.38205,0.29406,1
NP00919,-1.08086,-0.69274,-0.74444,1
NP07473,-0.19191,-0.16695,-0.65654,1
NP09342,-0.3178,2.44072,2.2832,1
NP05108,0.49128,0.54486,0.11646,1
NP04965,0.00181,0.58935,0.11979,1
NP09309,0.67099,-0.5734,-0.62913,1
NP05820,0.97608,-1.05683,-1.09623,1
NP07582,0.88559,-0.24984,0.11709,1
NP05030,0.57221,-0.09069,0.48486,1
NP06953,-0.72356,-0.2562,-0.32264,1
NP07009,0.54401,-0.10406,-0.17564,1
NP04832,-0.87802,-0.72788,-0.77839,1
NP02685,-0.31828,2.22661,2.07632,1
NP05113,0.87511,-0.43222,-0.49272,1
NP10732,-4.28299,0.77382,0.67259,1
NP10373,1.10256,-0.35651,-0.41957,1
NP05684,-0.25374,-0.22209,-0.61442,1
NP05487,2.08495,0.74635,-0.01033,1
NP06536,0.66433,-0.21214,-0.28007,1
NP04217,-0.654,-0.55693,-1.26456,1
NP07518,2.41364,0.53963,0.19405,1
NP03424,1.24878,0.09539,0.01708,1
NP04860,-0.87427,-0.72788,-0.77839,1
NP08545,-1.21303,0.01918,0.2464,1
NP06398,0.29943,-0.79006,-0.77356,1
NP04801,-0.66551,0.77881,0.67741,1
NP00925,0.6153,2.23142,2.51498,1
NP09898,0.55202,-0.48569,-0.54438,1
NP10943,1.51066,0.38724,0.29907,1
NP00014,0.26741,1.05899,0.94813,1
NP08079,-0.31641,-1.25987,-1.29242,1
NP06113,-0.26685,-0.45805,-0.14934,1
NP06355,0.0577,1.09165,1.15336,1
NP04952,-0.01814,0.1978,-0.06935,1
NP09429,-2.44608,-0.59889,-0.57644,1
NP04977,0.60422,0.13938,-0.56213,1
NP03676,-2.03288,0.92898,0.82251,1
NP04634,-0.42997,-1.21572,-1.29592,1
NP01567,0.56564,-1.32007,0.29907,1
NP01326,-0.32841,-0.8736,-1.11248,1
NP06983,-0.28067,-0.27297,-0.85194,1
NP09473,0.19124,0.39249,0.30414,1
NP01677,0.75303,-1.07576,-0.71927,1
NP06851,1.51114,-0.62896,-0.08419,1
NP10759,0.49467,0.22915,0.14632,1
NP09911,-0.93921,-0.11282,-0.00708,1
NP07049,-1.15693,-0.41055,-0.47178,1
NP04205,-0.17215,-0.50157,-0.80924,1
NP10321,0.84972,0.16655,0.08583,1
NP06153,-1.28063,0.53785,0.44459,1
NP07719,-0.96928,1.49094,1.36549,1
NP08658,1.34202,0.09539,0.01708,1
NP04804,-1.66478,0.03162,0.48917,1
NP06423,1.51761,0.76108,0.66029,1
NP01394,-0.13016,-1.16151,-1.19738,1
NP10945,1.5943,0.38724,0.29907,1
NP04370,0.7068,-0.73735,-0.78754,1
NP04457,0.7223,-0.48761,-0.26483,1
NP04717,-0.32988,-0.08365,-0.72013,1
NP02312,0.52045,-1.32007,0.29907,1
NP01321,-0.72536,-0.83506,-0.75748,1
NP02461,1.15792,-0.01926,-0.09371,1
NP06699,0.43788,-0.65959,0.0242,1
NP06412,0.59029,-0.46642,-0.52576,1
NP01016,0.53358,0.99172,-0.38455,1
NP05091,-1.72116,-0.2966,-0.36168,1
NP11309,0.75556,0.05081,0.18718,1
NP00890,1.22681,-0.87807,-0.92351,1
NP07381,2.55071,0.55379,0.45999,1
NP11072,0.34392,-0.37507,-0.43749,1
NP04156,-0.80977,0.85265,0.15957,1
NP07959,-0.31662,-1.19468,-1.22943,1
NP05228,1.50109,0.28405,0.65537,1
NP05828,-1.40692,0.36169,0.06132,1
NP01661,1.30223,2.6806,2.51498,1
NP06621,0.91389,0.24998,0.16644,1
NP06547,1.60664,0.38724,0.29907,1
NP00597,-2.31489,-0.88866,-0.93374,1
NP01355,-0.83257,-0.16102,0.00385,1
NP07364,0.50303,-1.50977,-1.53388,1
NP04243,-0.25749,-0.95409,-0.40151,1
NP05183,1.34123,-0.10735,-0.6531,1
NP05826,0.35311,-0.9243,-0.94087,1
NP10867,2.19261,0.38724,0.29907,1
NP10837,2.18243,3.44309,3.25172,1
NP04346,-0.28669,-0.62888,-0.76943,1
NP00871,0.46159,-0.85095,-0.8973,1
NP06538,0.70476,-0.21214,-0.28007,1
