,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
NP09899,-0.25751,0.71361,1.41148,1.45606,-0.78683,-0.1775,0.93717,-0.95644,1.24734,2.20591,0.88092,1.20568,-0.38498,-1.8509,-0.40166,-0.04332,-0.82144,-1.61979,-2.22637,-1.23963,1
NP07177,-0.56756,0.71361,-0.95674,1.45606,-1.11402,-1.4353,0.93717,1.19701,1.24734,-1.20899,0.88092,1.20568,1.58144,-1.1742,1.73448,-1.37401,1.3319,1.46592,0.68408,-1.58936,1
NP07968,-0.35348,0.71361,1.41148,-1.91651,-0.8881,1.77748,-1.68336,1.19701,1.24734,-1.52222,-1.73725,-1.04508,-0.47896,1.26815,1.73448,2.02496,1.3319,-0.72717,0.68408,1.02527,1
NP03028,-0.70044,0.71361,-0.54946,-0.8384,0.05453,-1.01124,-0.57079,1.19701,0.06941,-0.33044,0.88092,-0.0895,0.39581,1.26815,-0.87287,-1.25235,1.3319,0.20393,0.68408,-0.34033,1
NP11069,1.75043,-2.80404,1.41148,-0.61033,-0.99717,-1.3203,0.93717,1.19701,-0.90023,2.20591,0.88092,-1.15565,1.58144,1.26815,1.73448,2.02496,-1.03519,-0.8349,-2.51527,-1.46445,1
NP07138,-1.43127,0.71361,1.41148,1.45606,-0.99717,-1.81623,0.93717,-2.21526,1.24734,2.20591,0.88092,1.20568,-0.58017,1.26815,-1.65036,-0.24863,1.3319,1.46592,0.68408,1.02527,1
NP09927,-2.12519,0.71361,-1.7562,1.45606,1.33216,-0.68062,0.93717,-0.57642,1.24734,-1.00272,0.88092,-0.56334,1.58144,1.26815,-0.0247,-0.5756,1.3319,1.46592,0.68408,1.02527,1
NP06880,1.75043,0.71361,-0.47404,1.45606,1.33216,-0.01938,0.93717,1.19701,-1.4461,-1.61389,0.88092,1.20568,-1.12961,1.26815,-0.22889,-1.41963,1.3319,-0.45784,0.68408,-1.05644,1
NP02061,-0.16893,0.71361,-2.08805,-0.3408,1.33216,-0.09125,-1.45349,1.19701,1.24734,-1.33887,0.88092,1.20568,1.58144,-1.74979,1.73448,2.02496,1.3319,-0.53479,0.68408,-2.20554,1
NP07955,-1.33531,0.71361,-0.47404,-0.27169,0.11686,-1.22687,0.93717,1.19701,1.24734,2.20591,0.88092,-0.76867,-1.12961,0.05476,-0.77863,0.12397,1.3319,0.26549,0.68408,-2.09729,1
NP02234,1.75043,0.71361,-1.6129,-1.31526,-0.78683,1.77748,0.93717,-0.95644,1.24734,0.12794,-1.61783,1.20568,-1.31758,-0.84751,-0.40166,2.02496,1.3319,1.46592,0.68408,-2.31379,1
NP04032,0.02301,0.71361,-0.35337,-0.82457,-0.17139,-0.38594,-0.83744,0.50822,-0.43337,0.14322,-0.45113,0.06056,-0.37052,-1.49311,-0.62941,-0.48435,0.64314,1.46592,-0.86744,0.30083,1
NP03458,-1.11384,0.71361,-2.08805,1.45606,1.33216,1.77748,0.93717,1.19701,1.24734,-1.68265,0.88092,1.20568,-0.29822,1.26815,-0.30742,0.04793,1.3319,1.46592,0.68408,-2.83838,1
NP03805,-0.56756,0.71361,-0.43633,-1.39128,0.14023,-0.87468,-0.46964,1.19701,-0.51237,-0.19292,-0.52462,1.20568,-1.08624,-0.6375,1.73448,0.86155,0.12064,1.46592,-1.93746,-0.24874,1
NP07021,1.75043,0.71361,-2.30677,-0.7762,-0.29603,0.27531,-0.98455,-0.45766,1.24734,-0.85757,0.88092,1.20568,1.58144,-1.2442,0.0931,-0.43112,1.3319,1.46592,0.68408,-1.6643,1
NP07937,-0.50851,0.71361,1.41148,-0.65871,1.33216,-0.42187,-1.87645,-0.36266,-0.16762,0.70091,0.88092,-0.35011,-1.18745,-0.26415,0.18735,0.52698,-0.22769,-0.88876,0.68408,-1.52274,1
NP02162,0.64311,0.71361,0.28016,0.41941,0.1636,-0.44344,0.93717,1.19701,-0.97205,0.37241,-1.32386,-1.23462,-1.04286,-1.13531,-0.15035,-0.32466,1.3319,-0.38089,0.68408,-1.54772,1
NP01817,-0.84808,-1.17988,1.41148,0.46087,-0.47521,-0.37156,0.93717,0.05695,-0.419,-0.07833,-0.44195,-1.15565,-0.0958,0.14809,0.60358,-0.65163,-1.80311,1.46592,0.68408,-0.1738,1
NP09350,-1.20981,-2.55919,1.41148,1.45606,-0.78683,-0.1775,-1.56383,-0.95644,-0.7063,0.12794,-2.8029,-0.94242,1.58144,1.26815,1.73448,2.02496,1.3319,1.46592,0.68408,-1.23963,1
NP07077,-1.31316,0.71361,-2.26906,1.45606,-1.90085,-1.98154,0.93717,1.19701,1.24734,-0.96452,0.88092,1.20568,1.58144,1.26815,1.73448,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP11323,0.64311,-1.24518,-0.39862,0.41941,0.1636,0.34718,-0.44206,-0.70309,-1.18035,-0.15473,0.88092,0.02107,-0.42112,0.10143,-0.44093,-0.08134,0.14439,-1.135,-0.92094,-0.22376,1
NP04783,0.20756,-3.00808,1.41148,-0.7762,-0.29603,0.27531,-2.03276,1.19701,-1.07261,2.20591,0.88092,-0.44488,0.07048,1.26815,0.0931,-0.43112,1.3319,-1.01958,0.68408,-0.71504,1
NP04803,0.09683,-2.42861,1.41148,-1.44656,1.33216,-0.29969,0.93717,-0.57642,0.25615,1.15165,0.88092,-0.56334,-0.89104,1.26815,-0.0247,-0.17259,-0.95603,-0.25777,0.68408,-0.83994,1
NP06923,0.03777,0.71361,-1.24333,-0.14729,1.33216,-0.7525,0.93717,1.19701,1.24734,-0.48323,0.88092,1.20568,-0.0958,1.26815,-1.02994,-1.25235,-0.50477,1.46592,0.68408,-2.56359,1
NP04694,-1.11384,0.71361,-0.54946,1.45606,-0.69334,1.77748,-1.45349,-1.87483,1.24734,0.21961,0.88092,1.20568,-1.77304,-0.75418,-0.30742,0.04793,1.3319,1.46592,0.68408,-1.13971,1
NP01905,-0.25751,-2.55919,1.41148,1.45606,-1.79179,-2.03904,-2.74996,1.19701,1.24734,2.20591,0.88092,1.20568,1.58144,1.26815,1.73448,-1.02423,1.3319,1.46592,0.68408,1.02527,1
NP07102,-0.92929,0.71361,-1.3263,-0.20258,-1.49575,1.77748,0.93717,1.19701,1.24734,0.37241,-1.32386,-1.66108,-1.04286,-1.55533,-0.15035,2.02496,1.3319,-0.38089,0.68408,1.02527,1
NP04220,-0.16893,0.71361,-0.54946,-1.52259,0.05453,1.77748,0.93717,1.19701,-0.62011,-0.33044,0.88092,-0.0895,-0.29822,-1.31421,-0.30742,-1.25235,0.03356,0.20393,0.68408,1.02527,1
NP06794,-0.81117,0.71361,0.34804,-1.23923,1.33216,0.13874,0.93717,1.19701,1.24734,-0.04013,-0.41439,0.09215,-1.23805,-1.01863,0.62714,-0.94059,-0.47311,-0.79642,-0.82464,1.02527,1
NP06193,0.70955,0.71361,-1.80145,-0.57578,1.33216,0.76405,0.93717,-1.13062,1.24734,-0.77353,-1.21362,0.09215,-1.70074,0.17143,-0.05611,0.29126,0.21564,0.38092,0.68408,-0.14882,1
NP11352,0.29615,-1.22885,-0.07431,-0.18876,-0.20255,0.71374,0.11883,0.49239,0.18433,0.11266,-0.92883,0.03686,-0.63078,0.11698,-0.13465,-1.04704,-0.83728,-0.3655,-0.26823,-0.95652,1
NP07659,-0.84808,0.71361,-0.8436,-0.61033,1.33216,0.74249,0.93717,0.05695,1.24734,0.43352,-1.25036,0.06845,-1.53446,0.14809,-1.02994,2.02496,-0.50477,-0.31933,0.68408,-1.90577,1
NP07217,1.75043,0.71361,1.41148,1.45606,1.33216,-0.27094,0.93717,1.19701,-0.79967,-0.96452,0.88092,-2.64826,-0.47896,-0.94863,1.73448,-0.14217,-0.92436,1.46592,-3.75649,1.02527,1
NP06221,-0.31657,0.71361,-1.4168,-1.38437,1.33216,0.82155,0.93717,-0.51308,-0.30408,0.06682,-1.10338,-0.50016,0.01987,1.26815,0.03813,-0.10415,-0.37811,-0.19621,-1.62716,-0.0822,1
NP02644,-0.16893,0.71361,1.41148,1.45606,-1.69051,-1.01124,0.93717,1.19701,1.24734,0.21961,-1.50759,1.20568,-1.2236,1.26815,-0.30742,0.04793,-0.72644,-0.53479,-2.09796,-1.13971,1
NP04807,1.75043,-2.69794,0.23491,-1.43274,0.11686,-0.5225,-2.00518,-0.03806,-0.54829,1.01413,0.88092,1.20568,0.45364,0.05476,-0.22889,0.12397,-0.64727,0.26549,0.68408,-0.27372,1
NP08519,-0.35348,0.71361,-0.73802,-0.51358,-0.8881,-1.72998,0.93717,-1.05936,1.24734,-0.96452,0.88092,1.20568,1.58144,1.26815,1.73448,-1.68577,1.3319,1.46592,0.68408,1.02527,1
NP07423,-1.20981,0.71361,-0.63997,1.45606,1.33216,1.77748,0.93717,-0.95644,1.24734,-0.85757,-1.61783,-1.96118,-0.38498,-0.84751,-0.40166,-0.04332,1.3319,1.46592,0.68408,-1.23963,1
NP03854,-0.90714,0.71361,-0.67768,-0.28552,0.42068,0.16749,-0.13863,-0.04597,0.40698,0.28073,-0.8829,0.66076,-0.74645,-1.07308,-1.35193,-0.08134,0.40564,0.2578,-0.05423,-0.28204,1
NP05739,-1.01787,0.71361,-0.21761,-0.47902,1.33216,-0.235,-0.28575,1.19701,0.29206,-1.15551,0.88092,1.20568,-1.59953,0.23365,-0.87287,1.01363,0.27898,-1.08883,0.68408,1.02527,1
NP07825,-0.45683,0.71361,1.41148,1.45606,-2.0255,1.77748,0.93717,1.19701,1.24734,-1.08676,0.88092,1.20568,-1.53446,-1.05753,-2.19225,-0.24863,1.3319,1.46592,0.68408,1.02527,1
NP06922,-1.85206,0.71361,-0.73802,1.45606,1.33216,1.77748,0.93717,1.19701,1.24734,-0.96452,0.88092,-1.04508,-0.47896,1.26815,-0.50376,-1.13068,1.3319,-0.72717,0.68408,-1.34788,1
NP11149,-0.49374,-2.64081,-0.05923,-0.79693,0.0857,-1.07593,0.93717,0.25488,0.39262,0.05918,0.88092,0.65286,-0.77537,0.72368,-0.65297,0.29886,0.06523,0.23471,0.68408,0.44239,1
NP07969,-0.09511,0.71361,-1.4168,1.45606,-2.19688,-0.01938,-1.36154,-1.7719,1.24734,0.29601,0.88092,1.20568,1.58144,1.26815,1.73448,-0.82653,-0.64727,-0.45784,0.68408,-1.05644,1
NP03476,-0.84808,0.71361,-2.45761,-2.19295,-0.47521,-1.3203,0.93717,1.19701,1.24734,0.43352,0.88092,1.20568,1.58144,1.26815,1.73448,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP11398,0.36997,-1.14724,0.77794,0.48161,0.23371,1.77748,0.93717,-1.3523,-1.81241,0.7773,-0.41439,-0.87134,-0.06688,-1.60978,0.62714,-0.61362,-0.47311,0.02695,-0.21473,-0.14882,1
NP06078,1.75043,0.71361,-0.95674,-0.714,-1.11402,1.77748,0.93717,-1.28896,-1.96324,-1.20899,0.88092,-1.27411,-0.68862,1.26815,-0.73151,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP05764,-0.40516,0.71361,1.41148,0.17061,1.33216,-0.32125,-2.43734,-0.27557,-0.08861,-1.33887,0.88092,1.20568,-0.52957,1.26815,1.73448,-0.1954,1.3319,-2.33543,0.68408,1.02527,1
NP00850,1.75043,0.71361,-1.83916,1.45606,1.33216,-1.81623,0.93717,1.19701,1.24734,2.20591,0.88092,1.20568,-0.58017,1.26815,1.73448,-1.98993,1.3319,1.46592,-3.9277,1.02527,1
NP03810,-0.05819,0.71361,-1.37155,-0.23714,0.14023,0.01656,-1.31557,1.19701,-1.00797,-0.6131,-1.36979,1.20568,-0.68862,-1.1742,1.73448,0.86155,0.12064,1.46592,-1.93746,-0.24874,1
NP07095,1.75043,0.71361,1.41148,-1.31526,1.33216,-0.1775,-3.43957,1.19701,1.24734,0.12794,0.88092,1.20568,-0.38498,-0.84751,1.73448,-1.02423,-0.82144,-1.61979,0.68408,1.02527,1
NP05540,-0.11725,0.71361,0.21229,-1.04573,0.41289,0.16031,0.93717,-0.33891,-0.92896,-0.42211,-0.20309,-0.05001,-0.24762,-1.40754,-0.45664,0.10116,-0.20394,-0.26546,0.68408,0.0427,1
NP05514,1.75043,0.71361,1.41148,-1.02499,-0.8881,0.47655,-0.7271,-1.64523,-1.7334,0.82314,0.88092,-1.04508,0.2729,-0.94863,-1.08491,0.64864,-0.10102,0.07312,0.68408,1.02527,1
NP06895,-1.01787,0.71361,-0.47404,1.45606,1.33216,-0.91781,0.93717,-0.78226,1.24734,-0.65894,0.88092,1.20568,-0.22593,-0.67639,-1.21057,0.12397,-0.64727,-0.45784,0.68408,-1.05644,1
NP10723,-0.56756,0.71361,-0.95674,1.45606,-1.11402,-0.47937,0.93717,1.19701,-1.00797,-0.19292,-2.00366,1.20568,-0.68862,-1.1742,1.73448,2.02496,-1.15394,1.46592,0.68408,-1.58936,1
NP09536,-0.97358,0.71361,-1.95983,-0.714,0.14023,-0.87468,0.93717,1.19701,1.24734,-0.19292,0.88092,1.20568,-1.65013,-0.6375,0.5329,0.86155,1.3319,0.28858,-0.95304,1.02527,1
NP00776,-0.45683,0.71361,1.41148,-0.61033,1.33216,-1.3203,0.93717,1.19701,-0.90023,-0.07833,-3.07849,1.20568,-0.58017,1.26815,1.73448,-0.24863,1.3319,-0.8349,-2.51527,1.02527,1
NP03795,-0.70044,0.71361,-0.21761,0.77878,1.33216,-0.82437,-0.57079,-0.10139,-0.30408,-0.93397,-0.01936,-0.0895,-0.29822,0.50589,-0.61371,-0.49956,-0.37811,0.71181,-1.07075,-0.34033,1
NP09906,-1.31316,0.71361,-0.73802,1.45606,-0.8881,-0.27094,0.93717,1.19701,1.24734,2.20591,0.88092,-2.07175,-0.47896,1.26815,-0.50376,-0.14217,-0.92436,1.46592,-2.36547,-1.34788,1
NP11106,0.20756,-2.80404,-0.41371,-0.2164,0.33499,-0.85312,-0.64434,-0.95644,0.70147,0.8919,-0.29496,-0.94242,-0.16809,-0.06969,0.38368,1.05165,-0.32269,-0.39628,0.68408,0.39243,1
NP05789,-0.22798,-0.96768,1.41148,0.58527,-0.27266,-1.06874,0.93717,-1.32854,-0.67757,0.1585,-1.01151,-0.91083,-0.72476,1.26815,0.74494,0.45854,1.3319,-0.11926,-2.18357,-0.69006,1
NP08721,1.75043,0.71361,1.41148,1.45606,-1.11402,-1.4353,0.93717,-1.28896,1.24734,-0.19292,0.88092,1.20568,-0.68862,1.26815,-0.73151,-1.86066,-1.15394,1.46592,0.68408,1.02527,1
NP10756,1.75043,0.71361,1.41148,1.45606,-2.15014,-1.4353,0.93717,1.19701,-1.00797,-0.19292,-2.00366,1.20568,-1.65013,-1.1742,-0.73151,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP02949,-1.28363,0.71361,-0.21761,-0.03672,-0.35057,0.22499,0.93717,1.19701,1.24734,-1.33887,0.88092,-2.04016,1.58144,1.26815,-1.49329,-0.49956,1.3319,-0.19621,0.68408,1.02527,1
NP08551,0.20756,0.71361,-0.63997,-0.42374,0.33499,0.03812,-1.28798,-0.45766,-1.23062,-0.42975,0.18274,-0.44488,0.65607,-0.61417,-0.16606,-0.43112,0.73023,-0.8349,-0.12913,1.02527,1
NP11076,-0.35348,-2.67346,1.41148,-0.51358,-0.8881,-0.27094,0.93717,1.19701,-0.79967,0.02862,0.88092,-1.04508,1.58144,1.26815,1.73448,-0.14217,1.3319,-0.72717,-2.36547,-1.34788,1
NP06084,-0.56756,0.71361,1.41148,-0.714,1.33216,1.77748,0.93717,1.19701,-2.56657,-1.20899,0.88092,1.20568,-0.68862,1.26815,1.73448,2.02496,-1.15394,-0.95032,0.68408,1.02527,1
NP04661,-0.45683,0.71361,0.11424,0.01166,0.74009,-0.1775,-0.64434,0.59531,-0.25381,-0.26168,0.18274,0.60548,-1.43325,-1.2442,-0.16606,-0.24863,-0.32269,0.8811,-1.90536,-0.04057,1
NP06696,0.59882,-1.32679,0.23491,0.37794,0.11686,-1.22687,0.93717,-0.78226,-1.05106,-0.98744,-0.55218,-0.76867,1.58144,1.26815,-0.77863,-0.82653,1.3319,1.46592,-0.98515,1.02527,1
NP07706,-0.84808,0.71361,-0.33829,0.46087,0.21034,0.74249,-0.38689,-0.63976,-0.419,1.10581,-0.44195,-1.15565,-1.28143,-0.53639,-1.02994,0.92999,0.19189,0.35783,0.68408,-1.46445,1
NP09301,1.75043,0.71361,-0.8436,1.45606,-0.99717,-0.37156,0.93717,1.19701,-0.90023,-0.07833,-1.86587,1.20568,-1.53446,1.26815,-0.61371,2.02496,1.3319,-1.85064,0.68408,-1.46445,1
NP05130,-0.02128,0.71361,-1.3263,1.45606,-0.53753,0.69936,0.93717,0.00945,-0.47646,0.37241,0.88092,1.20568,-0.15363,-1.13531,0.55646,-0.32466,-1.54186,-1.32738,-0.92094,-0.97317,1
NP07932,0.09683,0.71361,1.41148,-1.44656,1.33216,1.77748,0.93717,-1.51064,-1.20908,-0.40683,0.88092,-2.11124,-0.03796,1.26815,-0.0247,0.32167,-0.44144,-1.16578,0.68408,1.02527,1
NP05743,-1.31316,0.71361,1.41148,-0.51358,1.33216,1.77748,0.93717,1.19701,-0.0527,-0.96452,0.88092,1.20568,-1.41879,1.26815,-1.08491,-1.13068,-0.92436,-0.72717,0.68408,1.02527,1
NP07455,0.03777,0.71361,1.41148,1.45606,1.33216,-1.90967,0.93717,-0.63976,-0.419,0.43352,0.88092,-1.57421,1.58144,-2.08425,1.73448,-1.64015,1.3319,1.46592,0.68408,1.02527,1
NP10630,0.09683,0.71361,-0.27795,-0.09201,-1.33215,-0.68062,0.93717,-1.51064,1.24734,0.49464,-1.17687,-0.56334,-0.03796,-0.47416,-0.0247,-1.1687,-0.44144,1.46592,0.68408,1.02527,1
NP04767,0.00824,-1.21253,-0.36845,-1.01808,0.18697,-0.4075,-0.41447,-0.67142,0.19151,-0.11653,-0.46951,0.04476,0.51871,-1.09642,-0.65297,2.02496,0.16814,-0.87337,0.68408,-0.19878,1
NP04424,-0.38301,0.71361,-0.27795,1.45606,0.25708,0.16749,-0.33172,0.10445,-1.98479,0.49464,-0.38683,0.11584,1.58144,-0.47416,-0.9514,-0.17259,0.23939,-0.75795,0.68408,-1.82251,1
NP09415,-0.77426,0.71361,-1.16791,-1.44656,1.33216,1.77748,0.93717,1.19701,1.24734,0.49464,-1.17687,1.20568,-0.89104,-1.39199,-0.0247,2.02496,-0.44144,-0.25777,0.68408,-2.472,1
NP05023,-1.31316,-2.67346,0.04636,1.45606,1.33216,0.47655,0.93717,1.19701,1.24734,-0.96452,0.88092,-0.22375,-0.47896,-0.94863,0.313,0.64864,-1.51019,1.46592,0.68408,-1.34788,1
NP06998,-0.25751,0.71361,1.41148,-0.42374,-0.78683,-0.1775,0.93717,1.19701,1.24734,-0.85757,0.88092,-0.94242,-0.38498,-0.84751,-1.41476,-1.02423,-0.82144,1.46592,0.68408,1.02527,1
NP01307,0.03777,-1.72671,-1.05478,-0.61033,-1.58924,0.74249,0.93717,-0.63976,-0.12452,-0.29224,-0.44195,0.5265,0.54039,-0.21748,-0.08752,0.92999,-0.50477,0.35783,0.68408,-0.90656,1
NP08712,1.75043,0.71361,1.41148,1.45606,-0.99717,-2.01748,0.93717,-1.1702,1.24734,-0.07833,0.88092,1.20568,1.58144,1.26815,-0.61371,-1.25235,-2.08019,1.46592,0.68408,1.02527,1
NP11360,-0.29442,-1.24518,0.73269,-0.20258,-0.21813,1.77748,0.10963,-0.37849,-0.74221,0.68563,0.05413,-0.6897,-0.15363,0.56812,-0.44093,-0.73528,-0.86103,-0.66561,-0.27893,-1.28126,1
NP05225,1.75043,0.71361,1.41148,1.45606,-2.0255,-0.37156,0.93717,1.19701,-1.84832,2.20591,0.88092,1.20568,1.58144,-1.05753,1.73448,-1.25235,-1.03519,-0.8349,-2.51527,-1.46445,1
NP07337,-0.16893,0.71361,-1.51485,1.45606,-2.63315,-1.01124,0.93717,1.19701,1.24734,2.20591,0.88092,-0.84765,1.58144,1.26815,-0.30742,-1.50328,1.3319,-0.53479,0.68408,1.02527,1
NP01339,0.03777,-1.72671,-0.60226,-0.14729,-0.15581,0.40468,-0.81905,-0.31515,0.21306,-0.81937,-0.44195,-0.30273,0.20061,-0.21748,-0.3624,0.5726,-0.18019,-0.00383,0.68408,-0.90656,1
NP11366,-0.07296,-1.30231,1.41148,-0.58269,-0.13243,1.77748,-0.12024,-0.2914,-0.8715,0.31893,-0.17553,-0.74498,0.2223,-0.19415,-0.58229,-0.52997,-0.15644,-0.80412,-0.54644,-1.03146,1
NP06570,1.75043,0.71361,1.41148,-0.51358,1.33216,1.77748,-1.68336,-1.05936,1.24734,0.02862,0.88092,1.20568,-1.94654,-1.9598,-0.50376,-0.14217,1.3319,1.46592,-3.75649,1.02527,1
NP08080,0.51023,0.71361,-0.59472,-0.88677,-1.73725,-0.13438,0.93717,1.19701,0.04068,0.92246,0.88092,-0.12109,0.36689,-0.80085,-0.92784,0.00231,0.00189,-1.1427,0.68408,-1.18967,1
NP04210,-0.27228,0.71361,-1.11512,-0.65871,-0.20255,1.1378,-0.87421,0.49239,-0.16762,0.70091,-0.47869,-1.21093,0.15723,-0.86307,-0.66868,-0.30185,-0.83728,0.78106,-0.26823,-0.2071,1
NP01536,-0.50851,0.71361,1.41148,0.09459,-0.20255,-1.3778,-1.87645,-0.36266,-0.16762,0.70091,-0.92883,-1.21093,0.15723,1.26815,0.18735,0.52698,-0.22769,-0.88876,-1.42385,1.02527,1
NP06072,-1.20981,0.71361,-1.6129,1.45606,-1.79179,-1.64374,-1.56383,-0.95644,-0.7063,2.20591,0.88092,1.20568,1.58144,1.26815,-0.40166,-0.04332,1.3319,1.46592,0.68408,1.02527,1
NP05037,-0.49374,-1.76752,-0.36845,-0.17494,-0.50637,-0.60875,0.93717,0.50031,-0.15325,-0.11653,0.0725,0.51071,-0.38498,0.12476,-0.65297,-0.04332,-0.21186,-0.03461,0.68408,-0.59846,1
NP07292,-0.56756,0.71361,-1.95983,-0.714,-1.11402,1.77748,0.93717,-1.28896,1.24734,2.20591,0.88092,1.20568,-0.68862,-1.1742,1.73448,-1.37401,1.3319,-0.95032,0.68408,1.02527,1
NP07808,1.75043,0.71361,-0.47404,1.45606,-2.19688,1.77748,0.93717,1.19701,1.24734,0.29601,0.88092,-0.76867,-0.22593,1.26815,-1.82314,-1.41963,1.3319,-1.41972,0.68408,-1.05644,1
NP02911,-0.77426,0.71361,-0.27795,-0.09201,-1.33215,-1.62217,0.93717,1.19701,1.24734,-1.00272,-1.17687,1.20568,-0.89104,1.26815,-0.0247,-0.5756,1.3319,1.46592,0.68408,1.02527,1
NP06400,-0.77426,0.71361,-0.27795,-0.90751,-0.41289,-0.68062,0.93717,1.19701,1.24734,0.49464,0.88092,1.20568,-0.89104,1.26815,-0.9514,0.32167,-1.37561,-1.16578,-1.71276,1.02527,1
NP04286,0.56929,0.71361,0.20474,-1.48112,-1.20751,-0.05532,-1.40752,1.19701,-1.48919,0.25781,-0.58893,-0.80816,1.58144,0.02364,1.73448,-0.45393,0.06523,0.23471,-1.02795,-0.30702,1
NP11078,-0.45683,0.71361,-0.02906,-0.89368,1.33216,-0.66625,-0.12943,0.27863,1.24734,-0.65894,-0.18472,0.28958,-1.12961,-0.21748,-0.22889,-0.56039,-0.18019,0.57329,0.68408,-1.05644,1
NP11251,-1.94064,0.71361,-1.09249,-1.99945,-0.35057,-0.60875,0.93717,1.19701,1.24734,-0.33044,0.88092,-0.50016,1.58144,-0.41194,0.03813,2.02496,1.3319,1.46592,0.68408,1.02527,1
NP06545,-0.25751,0.71361,1.41148,1.45606,1.33216,1.77748,-1.56383,-0.95644,1.24734,2.20591,0.88092,-0.94242,-2.14897,-2.74539,1.73448,2.02496,1.3319,1.46592,-3.60669,1.02527,1
NP09337,-0.16893,0.71361,1.41148,1.45606,-0.69334,-2.02467,0.93717,1.19701,1.24734,-0.75826,0.88092,-0.84765,-0.29822,1.26815,-0.30742,0.04793,1.3319,1.46592,-2.09796,1.02527,1
NP07166,1.75043,0.71361,1.41148,1.45606,1.33216,-1.75155,0.93717,1.19701,1.24734,2.20591,-2.8672,1.20568,0.30905,-0.10081,1.73448,2.02496,1.3319,1.46592,-1.19915,-2.98826,1
NP07429,-0.25751,0.71361,1.41148,-0.42374,1.33216,-0.1775,0.93717,1.19701,-0.7063,-1.43054,0.88092,-0.94242,1.58144,1.26815,-0.40166,-1.02423,1.3319,-0.62713,0.68408,-2.31379,1
NP06898,-1.35007,0.71361,1.41148,-0.09201,1.33216,-1.24124,0.93717,-0.57642,-1.20908,-0.40683,-1.17687,-1.49524,1.58144,-0.47416,-0.0247,0.32167,1.3319,-0.25777,0.68408,1.02527,1
NP07272,1.75043,0.71361,-1.24333,-0.14729,1.33216,1.77748,0.93717,-0.63976,1.24734,-1.08676,-1.25036,1.20568,-0.96333,-1.46977,-0.08752,-0.65163,-1.45478,-0.31933,0.68408,1.02527,1
NP03716,1.75043,0.71361,1.41148,1.45606,-2.0255,-1.3203,0.93717,-1.1702,-1.84832,2.20591,0.88092,-1.15565,-1.53446,1.26815,1.73448,-0.24863,-1.03519,1.46592,0.68408,1.02527,1
NP07236,-0.70044,0.71361,1.41148,-0.8384,1.33216,-0.60875,0.93717,1.19701,1.24734,-0.93397,0.88092,-2.04016,-0.81875,-1.31421,1.73448,0.3825,1.3319,1.46592,-3.71369,1.02527,1
NP01400,1.75043,0.71361,-0.39862,-0.67944,-0.53753,1.77748,-0.44206,1.19701,0.16996,-1.17079,-1.32386,-0.6897,-0.15363,-0.59861,-0.15035,-0.73528,-1.11436,0.31166,0.68408,-0.22376,1
NP06964,-1.31316,0.71361,1.41148,1.45606,1.33216,-1.2053,-2.87869,-1.05936,-0.79967,-0.96452,-1.73725,1.20568,1.58144,1.26815,1.73448,-1.13068,1.3319,1.46592,0.68408,1.02527,1
NP06749,-1.35745,0.71361,0.42346,-0.96279,1.33216,-0.40031,-1.02133,1.19701,0.6871,-1.01036,0.88092,1.20568,-0.60909,-0.3886,-0.64512,-0.63643,0.7144,-0.17312,-0.15053,1.02527,1
NP04811,0.15589,-3.07337,1.41148,-0.8384,-1.25425,0.22499,-1.04892,1.19701,-1.13725,2.20591,0.88092,-0.50016,0.01987,1.26815,0.03813,0.3825,1.3319,-1.08883,0.68408,-0.77333,1
NP04871,1.75043,-3.00808,-0.16482,-0.7762,1.33216,0.27531,-0.98455,-1.36021,-0.25381,2.20591,-1.03907,-1.34519,1.58144,-0.35749,0.0931,0.43573,1.3319,-0.14234,0.68408,-1.6643,1
NP05088,-1.11384,-1.40841,1.41148,1.45606,1.33216,-1.01124,0.93717,-0.86144,-0.62011,2.20591,0.88092,-2.45872,-0.29822,-0.75418,-0.30742,2.02496,-0.72644,1.46592,0.68408,-1.13971,1
NP09695,-0.92929,0.71361,-0.39862,-0.20258,-0.53753,-1.75155,0.93717,1.19701,-0.47646,0.37241,-1.32386,-0.6897,-0.15363,1.26815,-0.15035,2.02496,-0.56811,1.46592,-1.88396,1.02527,1
NP07591,-0.634,0.71361,-0.16482,-0.7762,-1.18414,-0.54406,0.93717,-0.45766,-1.07261,-0.26168,0.88092,-0.44488,1.58144,-1.2442,0.0931,-0.43112,-0.32269,1.46592,0.68408,1.02527,1
NP07242,-1.01787,0.71361,1.41148,1.45606,1.33216,-0.01938,-1.36154,1.19701,1.24734,-0.65894,0.88092,1.20568,-2.0333,1.26815,-0.22889,-0.82653,1.3319,-1.41972,0.68408,-1.05644,1
