,MSW__1,MSW__2,MSW__3,MSW__4,MSW__5,MSW__6,MSW__7,MSW__8,MSW__9,MSW__10,MSW__11,MSW__12,MSW__13,MSW__14,MSW__15,MSW__16,MSW__17,MSW__18,MSW__19,MSW__20,MSW__21,MSW__22,MSW__23,MSW__24,MSW__25,MSW__26,MSW__27,MSW__28,MSW__29,MSW__30,y
peptide_pm_350,1.11186,-0.8649,-1.99288,-0.10094,0.21212,1.3686,1.82855,0.32585,1.00159,2.56657,-0.6886,-2.02606,-1.81763,0.39734,-0.41059,1.553,2.07972,1.38965,1.79867,1.89662,-0.81453,-1.42657,-0.32288,0.26908,-0.64352,-0.61523,-1.34228,0.04076,-0.78902,1.0642,1
peptide_pm_351,-1.06115,-0.61793,-1.25129,-1.45729,-0.3768,1.7822,0.80676,0.38577,1.40088,1.18372,-1.35638,-1.66991,-0.7434,-0.98813,-1.33438,-1.21675,-0.7198,-1.25845,-0.07886,0.09262,0.87664,1.01688,1.39826,1.40328,0.69557,0.00739,0.36342,-0.73122,-2.28919,-2.61887,1
peptide_pm_352,-0.29079,0.414,1.09022,0.17553,0.74868,-0.35992,-0.17814,-0.16631,-0.42319,-0.65342,0.35362,0.63484,0.38548,1.18347,0.3054,-0.20114,-0.46118,-0.606,-0.23207,-0.56785,0.00402,-0.08252,0.03831,-0.66178,0.17057,0.02705,-0.04464,0.08602,-0.48758,0.77733,1
peptide_pm_353,0.80542,1.29105,1.2983,1.22159,1.07237,-1.39903,-0.81646,-0.40029,-0.60016,-0.67028,0.83243,1.09788,0.27747,0.37675,0.41435,0.65533,0.9208,0.43195,0.71302,0.98277,-0.24904,-1.49857,-0.54024,-0.54949,0.22692,-0.50323,-0.64592,0.39064,-0.57432,-0.98989,1
peptide_pm_354,0.92721,-1.12294,-0.02866,-0.01596,-1.53803,1.15476,0.14887,-0.16023,-0.212,0.00491,-0.9443,-0.48852,-1.3621,-0.15266,-0.2532,-0.74726,0.19861,0.38185,0.18469,0.37853,-0.82708,0.46453,-0.22825,0.88838,0.32123,0.13293,-0.61777,-0.83835,-2.2121,-0.92602,1
peptide_pm_355,0.26064,0.38906,0.13461,-0.043,0.92009,-0.04385,-0.00991,-0.68986,-1.14849,-1.44232,-1.91161,-2.3942,-1.4,-0.72655,-1.42077,-0.76165,0.31212,-0.20784,0.55063,0.43551,0.692,2.05387,2.62341,1.60277,1.25077,-1.86023,-0.76131,-1.53261,-0.42692,-0.42276,1
peptide_pm_356,0.85552,1.20856,1.45741,1.41237,1.51015,-0.6916,-0.79947,-0.58468,-0.44919,-0.41672,0.86823,0.5518,0.42851,1.17904,1.16045,-1.1162,0.48966,0.23077,0.01037,-0.02771,-0.38106,-0.07465,-0.13704,-0.36795,-0.16559,-0.64204,0.2526,0.006,0.2735,0.36377,1
peptide_pm_357,1.45886,-0.49912,-1.49302,-0.36661,0.15671,1.33878,0.76168,-0.19027,-0.54994,-0.05084,-0.30037,0.01116,0.21851,1.57388,-0.69558,-0.82969,0.17263,0.09663,-0.16638,-0.17389,-0.97756,-0.42208,0.29872,0.52943,-0.51874,0.22724,0.57034,0.19995,-0.12841,-0.25595,1
peptide_pm_358,-0.20149,1.29392,1.40702,1.22173,1.27883,-1.05709,-0.22526,-0.19419,-0.21483,-0.44478,0.61911,0.91135,0.73996,0.25819,0.54008,-0.88741,-1.05324,-1.0857,-0.4866,-0.52705,0.66964,-0.49785,-0.04253,0.64108,0.13643,-0.87626,-0.05636,-0.15685,-0.39459,-1.02019,1
peptide_pm_359,0.22855,-0.22682,-0.60278,-0.07394,-1.10865,0.24608,0.0639,0.20529,0.46985,0.71485,-0.201,-0.77068,-0.58498,-0.6168,-1.77408,-1.40253,-0.40512,0.56822,-0.461,-0.03326,1.11612,0.13679,1.11375,0.9367,2.41325,0.46298,0.28952,-0.5591,-1.84839,-2.43734,1
peptide_pm_360,-0.75982,0.50174,-0.33759,-0.53238,-0.68391,0.51163,0.50286,0.77338,1.07905,0.5939,-0.72198,0.31804,-0.50799,-0.50714,-0.08965,-0.73737,-1.07278,-1.57856,-0.15785,-0.64481,0.55061,0.52337,0.59774,0.52443,-0.20015,-1.1084,-0.5208,-0.40848,-0.23575,-1.27237,1
peptide_pm_361,-0.01695,-0.47474,-0.08523,-0.19969,0.40908,0.73694,0.19997,-0.07063,-0.16363,-0.21414,-0.08762,-0.36072,-1.17331,0.31369,0.64032,-0.9449,-0.49021,-0.33174,-0.32861,0.12811,-0.25698,-0.05867,0.04812,1.24429,-0.02203,-0.3173,-0.62589,-0.83453,-0.58832,0.56253,1
peptide_pm_362,-0.63771,-0.3563,-0.52689,-0.3657,-1.224,0.50113,0.08498,0.29093,0.21344,0.53493,-0.33055,-1.01957,-0.3507,-0.79745,-0.98344,-1.77769,-0.32205,0.02075,-0.55022,-0.39669,1.59055,0.64586,0.4318,1.43834,1.6464,0.9427,-0.34393,-1.31629,-1.07869,-1.93932,1
peptide_pm_363,-0.37319,0.98046,0.88583,0.92854,0.87793,-0.74099,-0.78808,-0.36988,-0.31155,-0.76385,0.53205,-0.04721,0.0279,-0.28168,0.01644,-0.09836,-0.06267,-0.11788,-0.21356,0.18265,-0.28454,-0.09542,0.52562,0.3791,0.52822,-0.44129,-1.06658,-0.59189,-0.09907,-0.10419,1
peptide_pm_364,1.09669,-2.1834,-0.22712,-1.79599,-0.70282,1.7024,0.09888,1.46833,0.88997,1.1261,-1.527,0.75043,-0.74227,-2.20755,-1.42733,1.37418,2.30089,2.71103,2.37221,2.05512,-0.85581,0.28443,0.24091,0.79493,1.3097,-0.43842,0.19619,-1.05359,-0.76192,-0.76513,1
peptide_pm_365,-0.10401,1.46542,1.54504,1.62016,1.7167,-1.20223,-0.7553,-0.55273,-1.19178,-1.20334,0.7148,1.13704,1.2828,0.97502,1.00549,-0.78213,0.03891,-0.59687,-0.1855,0.0576,-0.0218,-0.62895,-0.70613,-0.78619,0.00262,-0.54925,0.16312,0.48012,-0.30224,0.18635,1
peptide_pm_366,0.42174,-0.82514,-1.10523,1.81765,-0.84078,1.52305,-0.23493,0.16595,0.96707,-0.50473,-0.59811,-1.25978,-0.61443,0.03947,-0.1857,-2.2289,-0.40912,-0.30606,-0.13901,-0.5914,0.34403,-0.27456,-0.31868,-0.0868,-0.24797,-0.57811,1.21494,0.739,0.46598,-0.21198,1
peptide_pm_367,0.24429,2.18186,2.21687,2.00825,2.00817,-1.66079,-1.99739,-1.79761,-1.78276,-1.76444,-0.96102,-1.43496,-1.33997,-1.37667,-1.23447,-0.42657,0.77083,0.72113,0.86229,1.09097,0.79503,1.76369,1.4684,1.24409,1.03336,-2.55679,-1.28805,-1.12264,-0.62836,-0.35526,1
peptide_pm_368,1.41906,-1.87523,-0.09578,-0.55213,-3.80836,2.96098,1.5026,1.34992,0.38378,-0.09554,-2.64953,0.21365,-0.64637,-0.31355,-0.12068,0.91406,1.72839,1.14259,1.62832,1.80225,0.16651,2.71294,3.21817,1.25265,0.95976,1.55167,-1.67763,-3.46716,1.47952,0.57438,1
peptide_pm_369,0.48966,0.56411,0.77638,0.5323,0.67145,-0.60532,-0.52694,-0.5575,-0.92913,-0.31887,1.19222,1.18623,0.27506,0.38727,0.98851,-1.06415,-0.03592,0.13261,0.01813,-0.07838,-0.6538,-0.18338,-0.15141,-0.44327,-0.65347,0.04165,-0.185,0.54331,0.40486,0.26514,1
peptide_pm_370,0.48222,1.16125,1.32506,1.07758,0.94033,-0.5931,-0.96839,-0.45866,-0.64504,-0.48842,0.34045,0.53513,0.09859,-0.31931,0.02683,-0.57803,0.49892,0.56547,0.33379,0.37993,-0.36518,-0.13327,-0.22518,0.27135,-0.63197,-1.25851,-0.33658,-0.84978,-0.09363,0.0741,1
peptide_pm_371,-0.30921,-2.98838,0.86514,-2.73807,0.54733,3.06867,-0.2178,3.11436,-0.47672,2.69788,-1.84474,1.11883,-2.40565,-0.0516,-2.13891,-0.59521,-1.17814,1.3214,-1.37983,0.95875,0.08598,2.12925,-0.36759,1.45965,-0.62643,-0.92086,-1.04378,0.24502,-1.63413,-0.98629,1
peptide_pm_372,0.1163,-1.10035,-0.18027,-2.13432,-0.20099,1.90965,-0.11149,0.48379,0.25521,0.09995,-2.60011,-0.90993,-0.10649,-0.66674,-1.10638,-0.5047,0.05035,-0.0903,0.59089,0.29271,0.35871,1.66133,1.72362,1.23102,1.22259,-0.80924,-0.34256,-1.35255,-0.57349,-0.80271,1
peptide_pm_373,0.57277,-1.6467,-0.79094,-0.6909,-1.94689,1.49994,-0.31959,0.06283,0.64541,-0.51185,-2.04452,0.32105,-1.51477,-0.70149,-0.16291,-0.19152,0.67172,0.67546,0.84354,0.6279,-0.3091,0.52056,0.6589,0.56799,0.4722,-1.28621,-0.95174,-0.91466,-0.7144,-1.02571,1
peptide_pm_374,0.05485,0.53491,0.91987,1.04187,0.91061,-0.06315,0.32082,0.37696,0.6799,0.0081,0.21303,0.42441,-0.02962,0.26432,0.90814,-1.43709,-0.86728,-0.92732,-0.39792,-0.54958,0.35395,0.42118,0.50524,0.11395,-0.02327,-0.29987,-0.43114,-0.37926,-0.76556,0.06221,1
peptide_pm_375,0.7221,0.40279,0.26349,0.80588,0.73912,0.81682,0.11126,-0.13436,0.15529,0.11853,0.67517,0.96594,0.78448,0.53131,-0.01241,-1.32909,-0.65302,-0.40611,-0.60915,-0.57668,-0.10024,-0.41415,0.79526,0.58957,-0.02464,0.09008,0.43792,0.15666,-0.03422,-0.27404,1
peptide_pm_376,1.67333,-1.50303,-1.1626,-1.29974,-2.3697,3.48641,0.83273,1.25468,0.71343,0.33624,-2.3431,-0.61552,-0.12594,-0.17936,-2.00866,-0.77304,-0.16543,0.10343,-0.15297,-0.29192,-0.19595,1.06482,1.05804,1.32419,0.07817,-0.74502,-1.29575,-1.3018,-0.63334,0.17083,1
peptide_pm_377,0.88581,1.88,2.11062,1.73695,1.61942,-1.24655,-1.2099,-1.62446,-1.38467,-1.22041,1.53194,1.27474,1.63504,0.90014,0.98048,-0.39866,0.45773,0.31989,0.62634,0.85833,-0.84922,-0.6065,-1.52784,-0.49946,-0.19656,0.54711,0.43612,1.16045,0.93436,1.28937,1
peptide_pm_378,0.74952,-1.61701,-0.41473,-2.20383,0.4429,1.62036,-0.00272,0.23681,0.69487,0.22237,-1.82636,-0.6987,0.60293,-1.12198,-1.73424,-0.09862,0.15894,-0.06998,0.6896,0.28638,-0.32893,0.76322,1.3243,1.15876,0.63318,-0.58622,-0.84658,-1.70876,-0.89903,0.33928,1
peptide_pm_379,0.62962,1.29363,1.12956,1.09498,1.39733,-0.52604,-1.26346,0.12194,0.25037,-0.39517,0.76866,0.09801,0.54219,1.29885,1.33232,-1.1162,-0.62071,-0.66068,-0.59327,-0.08205,0.1569,0.33566,-0.18184,-0.29874,-0.62898,-0.32438,0.53563,0.06844,0.43602,0.23415,1
peptide_pm_380,0.38659,1.16498,1.36876,0.92241,1.13949,-0.63222,-1.04427,-0.60531,-0.282,-0.23192,0.42444,0.55036,0.34597,-0.12931,-0.12064,-0.50492,0.53378,0.83833,0.50962,0.38694,-0.55822,-0.17426,-0.5783,0.15028,-0.33856,-0.99671,-0.22817,-0.88783,0.04539,0.12157,1
peptide_pm_381,0.70324,0.61692,0.99902,0.7358,0.85148,-0.49866,-0.64548,-0.49432,-1.01181,-0.09839,1.23734,1.34942,0.56529,0.85461,0.83496,-1.01669,0.00907,0.16361,-0.19118,-0.21504,-0.94417,-0.09995,-0.3135,-0.47454,-0.67843,-0.01331,0.15109,0.94938,0.63646,0.47381,1
peptide_pm_382,0.3459,1.65626,1.93064,1.74211,1.91972,-1.4845,-1.22183,-1.23496,-1.39478,-1.54184,1.01483,1.29093,1.3036,1.33537,1.97301,-0.58282,0.46246,0.16262,-0.11559,0.27877,-0.62491,-0.82999,-0.8089,-0.51555,-0.52255,-0.25236,1.2787,0.45662,0.31382,-0.05533,1
peptide_pm_383,0.37597,0.65868,1.36197,0.69348,0.36663,-0.87699,-1.16974,-1.37039,-0.90155,-1.03486,0.30663,1.24336,1.41453,-0.62578,0.47884,-0.40445,0.25004,0.00082,0.38359,0.10471,-0.56146,0.18995,0.1354,0.31052,-0.92962,-0.45515,-0.25916,-0.90355,-0.84499,-0.49958,1
peptide_pm_384,-0.63771,-0.95042,-1.5427,-1.04235,-0.39376,1.37032,0.00512,0.17008,0.13087,0.63097,-0.88566,-1.06315,-0.41821,-0.84699,-0.92431,-1.54948,-0.29507,0.10703,-0.51905,-0.28699,1.58879,0.66419,0.48316,1.45816,1.71861,0.86433,-0.36132,-1.35242,-1.09729,-1.96457,1
peptide_pm_385,0.98611,-2.58822,-1.78563,0.91755,-1.71718,1.03783,-0.61066,0.49303,1.42695,-0.26054,-1.65565,0.79546,-1.39406,-2.97219,-0.01124,1.24452,1.87325,1.7994,2.24953,2.11251,0.52111,2.53461,2.68631,1.37777,1.19967,0.35865,-1.56719,-2.19158,0.21904,1.15328,1
peptide_pm_386,1.22762,-0.67752,-1.47874,-0.52437,-0.036,1.41195,0.9661,-0.31385,-0.42202,0.19728,-0.37485,0.15446,0.08044,1.4956,-0.68438,-0.81301,0.0301,-0.04949,-0.21648,-0.3453,-0.82034,-0.57852,0.37444,0.64708,-0.49633,0.30458,0.56939,0.26268,-0.12744,-0.21683,1
peptide_pm_387,1.48776,-0.28052,0.22929,-0.33421,-0.30423,0.6454,0.5246,0.61976,1.45072,1.22241,-0.81243,0.98197,-1.26698,0.95482,-1.01454,0.72761,1.28859,0.62587,0.52382,0.91068,-1.44415,-1.49631,-0.76865,-0.5154,-0.50219,0.45763,-0.08459,0.57521,-0.80365,0.02672,1
peptide_pm_388,1.72289,1.17244,2.11213,1.78499,1.76243,-1.63554,-0.80472,-1.10013,-1.76747,-1.84839,0.43716,-0.08302,1.0665,0.09942,0.62246,0.85387,-0.39269,-0.3713,0.81261,1.18846,0.23576,0.21297,0.1069,0.81389,-0.56329,-0.77866,-0.23418,-0.08281,0.08886,-1.63903,1
peptide_pm_389,0.10296,0.71504,0.64647,0.93456,0.39837,-0.81252,-1.04726,-0.62936,-0.41274,-0.90617,0.79521,-0.00631,0.34774,-0.14298,-0.79847,-0.58915,-0.39069,-0.12986,-0.01959,-0.07222,0.43989,-0.71871,1.11961,0.97649,0.38215,0.9648,-1.51187,-0.37686,1.13825,-1.05628,1
peptide_pm_390,0.7479,-0.81663,-2.54208,0.41991,0.33177,1.15301,1.58274,-0.13631,0.8096,2.65543,-0.76251,-1.42113,-1.8973,0.96658,-1.06881,1.0746,1.67801,1.00364,1.61479,1.83838,-0.62896,-1.19521,-0.42088,0.53385,-0.73826,-0.6493,-1.40067,0.04551,-0.66108,0.52413,1
peptide_pm_391,0.43318,-0.82628,-1.10533,1.8246,-0.84093,1.34427,0.07432,-0.06754,0.73376,-0.2633,-0.7644,-0.99746,-0.80746,-0.16941,0.04659,-1.92336,-0.09499,0.13196,-0.01716,-0.24905,0.35012,-0.19744,-0.23352,-0.23511,-0.19907,-0.80727,0.93981,0.61745,0.13438,-0.48717,1
peptide_pm_392,0.26423,1.43956,1.1301,1.51228,1.51359,-0.94287,-1.08851,-0.6019,-1.08966,-1.08131,0.67341,0.15919,0.15293,0.61972,0.83382,-1.06442,-0.00661,0.21104,0.21427,-0.04949,-0.61804,0.78495,0.0959,0.16088,0.71408,0.43575,-0.28951,0.01165,0.26505,-1.14642,1
peptide_pm_393,1.92135,-0.6409,-1.45666,-0.36152,0.12393,1.19245,0.68694,-0.41861,-0.78852,-0.19931,-0.15143,0.29153,0.35408,1.80085,-0.73971,-0.86304,0.59366,0.22596,0.09488,-0.00062,-1.292,-0.6536,0.11987,0.26595,-0.46367,0.07254,0.47808,0.12333,-0.19285,-0.24291,1
peptide_pm_394,0.79556,1.18447,0.84749,0.54711,0.48717,-0.90268,-1.94997,-0.374,-0.83221,-1.11793,0.69884,0.57548,1.24242,0.40638,0.25326,0.06781,0.18395,0.49615,0.32086,0.85711,-0.62094,-1.44197,-0.89931,0.1302,-1.03598,-0.2772,-0.04472,0.56669,0.2139,0.10062,1
peptide_pm_395,0.74685,1.22851,1.38051,1.33792,1.48368,-0.50662,-1.06781,-0.30466,-0.17241,-0.41166,0.70812,0.80219,0.19348,0.9299,1.20077,-1.50148,-0.02111,-0.1793,-0.2673,-0.05271,-0.2264,0.53769,0.12058,-0.24856,-0.37875,-0.54215,-0.15425,-0.08377,0.03988,0.5501,1
peptide_pm_396,1.15686,-1.00004,-0.48194,-2.03109,-1.09238,1.90777,0.92889,1.98229,1.56601,1.40227,-1.73183,-1.54837,-2.19131,-0.93882,0.36258,1.81249,2.64533,3.03032,2.68699,2.1772,-1.17717,-0.03575,0.08454,0.75546,1.55189,-0.2753,0.43887,-0.8838,-0.89564,-1.21159,1
peptide_pm_397,0.78191,1.21075,0.98731,1.33289,1.33331,-0.2776,-1.33544,-0.08351,-0.05263,-0.33231,-0.0992,0.0629,-1.54115,-0.61024,0.04688,-1.19668,0.25533,0.03627,0.1196,0.41191,-0.21516,1.42935,0.89741,0.30989,0.04378,-0.73124,-1.23342,-1.0894,-1.31215,0.04026,1
peptide_pm_398,0.61225,1.47248,1.89839,1.3558,1.63405,-0.51793,-0.53057,-0.43048,-0.2231,-0.49102,1.68725,1.46097,1.789,2.02577,2.35465,-2.42005,-0.51662,-0.5184,-0.73488,-0.51733,-0.03328,-0.31617,-0.55573,-0.62772,-0.80128,-0.186,1.00408,0.83249,1.09397,1.05993,1
peptide_pm_399,1.25012,1.69512,1.70012,1.50147,1.13966,-1.53973,-1.39963,-0.93264,-1.01102,-0.76393,0.97565,1.09863,0.25481,0.26142,0.38738,0.62326,1.39261,0.93765,1.02403,1.10015,-0.55138,-1.53117,-0.5276,-0.45694,0.26307,-0.65197,-0.76481,0.36066,-0.63568,-0.87287,1
peptide_pm_400,-0.46568,0.36179,-0.31061,-0.35038,-0.79441,0.37234,0.31721,0.07656,-0.92803,0.21307,-0.54124,-0.10754,-0.18189,-0.87381,-1.12796,0.30329,0.13846,0.13521,0.4611,0.7456,-0.08447,1.05327,0.42835,1.66481,-0.35301,1.25795,-1.00385,-1.43863,-1.88031,-0.01993,1
peptide_pm_401,0.54751,1.71619,1.98641,1.63942,1.81569,-0.89376,-0.83001,-0.47335,-0.30229,-0.52694,1.03654,0.52163,0.73707,1.22975,1.48507,-1.72512,-0.13975,-0.39965,-0.58588,-0.32426,-0.2019,0.37235,0.19533,-0.19024,-0.48003,-0.41724,0.22378,-0.14763,0.29801,0.43144,1
peptide_pm_402,0.57788,-0.74383,0.40618,-1.66784,-0.37699,2.53996,3.17072,2.86071,2.49772,1.99196,-1.86503,-3.9093,-2.61576,-1.26993,-0.12844,1.40149,2.70861,2.86175,2.95059,2.50163,-0.56424,0.50538,0.73926,0.28151,0.70349,1.00972,0.82758,-1.34914,-1.50085,-1.72403,1
peptide_pm_403,1.27097,-1.66711,-0.50833,-0.95795,-1.66652,0.65594,0.84725,2.43944,-0.73224,0.68258,-0.41454,-0.61077,1.48991,-1.32757,-0.14378,2.1068,-1.64969,-1.95351,-0.11507,0.53577,0.82395,0.15221,-0.58474,0.3084,-0.31865,0.70195,0.36289,0.16956,-0.24057,0.09317,1
peptide_pm_404,0.56037,1.34968,1.44853,1.19566,0.91622,-1.23234,-0.79991,-0.23952,-0.50943,-0.32484,0.47612,1.14477,0.38862,0.17429,0.39011,0.51151,0.90052,0.18591,0.49314,0.80707,-0.1395,-1.36547,-0.87237,-0.2274,0.45099,-1.29732,-0.12544,-0.0267,-0.56927,-0.65882,1
peptide_pm_405,0.51491,0.75956,0.43511,0.83793,1.10167,-0.99249,-1.17064,-0.26102,-1.2327,-1.36194,1.11892,0.98509,0.70725,0.81106,1.00955,-0.50429,0.09878,-0.06477,0.61132,0.07113,-0.74657,0.47305,0.02821,-0.25884,0.49521,-0.09752,0.31832,0.27379,0.62895,-0.30255,1
peptide_pm_406,0.79045,1.28351,1.29151,1.22518,1.06508,-1.16525,-0.63187,-0.09106,-0.93613,-0.66327,1.04989,1.2444,0.5375,0.07545,0.40888,0.25578,0.36707,0.26456,0.23536,0.61071,-0.257,-1.66338,-0.49602,-1.37049,0.53749,-0.20356,-0.35985,0.69232,-0.82141,-0.74974,1
peptide_pm_407,1.5081,-1.56902,-2.58806,-0.44001,2.60122,1.0484,1.07361,-0.56418,-1.79716,0.81447,-2.13004,-2.1888,0.2062,0.46018,-2.53061,0.54235,0.93465,1.45304,1.12912,1.81154,-0.07453,2.08809,1.03085,1.08248,0.66796,-2.02188,-1.66157,-1.14857,-0.65874,-0.03883,1
peptide_pm_408,2.03388,1.49287,0.92155,1.44356,1.56433,-1.06634,-1.73155,-1.07859,-0.35323,-0.51727,0.38124,0.77366,-0.03656,-1.98723,-0.40412,-0.25809,0.37712,-0.29311,0.2499,0.66818,-0.9156,0.39094,1.45086,0.38224,0.35547,0.17581,-1.06964,-1.56037,-1.06793,-0.81597,1
peptide_pm_409,-0.34142,-1.83101,-1.06607,-0.84866,-1.46801,2.0754,0.56175,1.14524,1.44207,1.51418,-1.48581,0.35204,-2.42067,-0.66198,-0.16257,-1.46864,-0.32762,0.39999,-0.21671,-0.17123,1.47178,2.02455,0.48432,2.1015,0.78837,0.8767,-1.16939,-1.30321,-1.30687,-0.08066,1
peptide_pm_410,1.22268,1.19003,1.7202,1.67214,1.55924,-1.37561,-1.51171,-1.99154,-2.31509,-2.03796,1.23537,1.37902,1.68727,1.42049,1.50595,0.63257,0.81153,1.222,1.28873,0.87015,-1.00978,-1.02762,-0.85077,-0.98443,-1.27298,-0.36022,0.82337,0.73833,0.73309,0.40156,1
peptide_pm_411,0.4218,-0.12337,-0.01872,0.37209,0.43164,-0.4798,-0.86834,-0.30006,-1.21825,-1.11318,-1.33214,-1.96675,-1.69286,-0.53061,-0.22174,-0.74137,0.58889,0.39018,0.75425,0.56424,0.95033,1.36874,1.83023,1.45455,0.77679,-0.07701,-0.24258,-2.05145,-1.33672,-0.17139,1
peptide_pm_412,0.63423,0.95449,0.93321,0.40115,0.96157,-0.62506,-1.73485,-1.31379,-0.44618,-0.31174,-1.31004,-0.58637,-0.42211,-1.34207,-1.3627,-0.72385,0.34488,-0.31443,0.68063,0.65164,0.40989,1.57375,1.70195,0.63904,0.59408,-1.62097,-0.90811,-1.63866,-0.21612,0.09525,1
peptide_pm_413,0.69603,-1.21059,-0.20313,-1.364,-0.45762,1.43491,1.08898,-0.60358,-0.02286,-0.3413,-1.63932,-1.90421,-0.21779,-1.2008,-0.14282,-0.91968,0.18507,-0.12042,-0.11347,0.15478,-0.37878,0.59102,0.56595,0.21571,0.89676,-0.4764,-0.39705,-1.29827,-1.31293,-1.39589,1
peptide_pm_414,-0.2401,0.68875,0.56303,0.64383,0.42069,-0.40897,-0.32973,-1.23376,-1.01767,-0.93862,0.12678,0.06561,0.33368,-0.00369,-0.1039,0.25422,0.54066,0.62223,1.02024,0.60171,-0.29864,-0.02899,-0.28424,-0.04137,-0.21368,-0.50296,-0.56669,-0.62511,-0.13744,0.35004,1
peptide_pm_415,0.29995,0.62117,0.5078,0.26994,0.64819,-0.70971,-0.926,-0.62019,-1.02193,-0.02992,0.92242,1.36038,0.15487,0.14163,0.55712,-0.79821,0.38491,0.30161,-0.09862,0.00453,-0.64166,-0.19051,-0.25983,-0.26372,-0.70857,-0.26212,-0.09029,0.34763,0.16577,0.25922,1
peptide_pm_416,-1.39986,-1.11097,-1.43467,-1.33864,0.61854,1.68552,-1.10497,0.66188,-1.10384,3.98106,-2.44734,-0.24614,-1.94198,1.08272,-3.12776,-0.20978,-0.83597,1.43625,-0.8852,1.94163,0.44548,2.82422,0.31131,2.42227,0.09985,-1.60857,-2.2893,0.87133,-2.10802,0.96393,1
peptide_pm_417,-0.3662,-0.51594,-1.70992,-1.2338,-1.72881,1.58835,1.53615,1.31157,1.12803,1.98198,-1.40126,-0.08933,0.29921,-0.78755,-2.83517,0.71854,1.71245,1.59858,1.64318,1.6864,0.84912,2.209,2.21168,2.38482,1.14085,0.30234,-1.17031,-1.94892,-1.83997,1.17132,1
peptide_pm_418,-0.66584,0.54508,-0.07249,-0.11194,-0.39778,0.5888,0.38324,0.02282,0.92464,0.27601,-1.17437,0.33329,-0.80809,-1.22668,-0.22042,-1.17865,-0.78491,-0.97405,-0.18153,-0.59873,0.71928,0.88953,1.11315,1.01059,0.14351,-0.67996,-1.01104,-0.93951,-0.08114,-1.28529,1
peptide_pm_419,0.26064,0.38906,0.83572,0.6962,0.81026,-0.04385,-0.30411,-1.43707,-1.62697,-1.42134,-1.91161,-1.921,-1.39313,-1.30148,-1.25346,-0.76165,0.31212,-0.22644,0.52931,0.37589,0.692,1.62642,1.66224,0.92597,0.74237,-1.86023,-0.76131,-1.36878,-0.23769,0.10498,1
peptide_pm_420,1.14257,2.42327,2.30793,2.00917,2.14589,-2.4174,-3.15909,-2.39552,-2.17853,-2.22922,1.10804,0.19852,-0.15404,-0.38974,-1.30462,0.63305,1.93071,1.446,1.21834,1.61488,-1.16701,0.03162,0.31563,0.84902,1.38396,0.34146,0.01278,-0.65461,-1.59364,-2.48358,1
peptide_pm_421,-0.18576,-1.54423,-1.1558,-0.96848,-0.45032,2.08352,0.57973,1.44071,1.20765,1.93865,-1.52622,0.17849,-3.03797,0.48574,-2.03772,-1.50876,-0.31519,0.39727,-0.41886,-0.24494,1.32664,2.06542,0.25696,1.94553,0.625,0.49066,-2.90052,0.65179,-2.21616,1.82184,1
peptide_pm_422,1.88529,-1.02309,-2.81007,-0.31676,-0.97684,3.46829,2.38083,0.02056,1.6495,1.51913,-2.46264,-1.21775,0.45215,-1.03725,-0.66206,0.67538,0.64528,0.41208,0.47317,1.33436,-0.95196,0.08892,0.23312,-0.69971,-0.99397,-0.6827,0.15093,0.00146,-0.63406,0.28171,1
peptide_pm_423,0.22898,1.34281,1.06494,1.63906,1.51585,-0.98217,-1.10977,-0.624,-1.19185,-1.13872,0.59033,-0.00453,0.04166,0.7137,0.79265,-0.96439,-0.00373,0.2556,0.26761,0.00754,-0.64315,0.94626,0.1067,0.17198,0.71886,0.44444,-0.3831,-0.07593,0.17466,-1.03081,1
peptide_pm_424,1.15686,-0.71615,-1.85416,-1.5325,-0.15465,1.90777,0.30831,0.98221,0.42468,0.34724,-1.73183,0.52175,-0.19339,-0.60656,1.25645,1.81249,2.67905,2.89526,2.53132,2.00766,-1.17717,0.13603,0.372,0.79574,1.70934,-0.2753,0.34815,-1.21221,-1.04703,-1.25624,1
peptide_pm_425,-0.58876,0.21247,0.30066,0.40862,0.46514,-0.42208,0.38622,0.18291,0.58014,0.05115,-0.05448,-0.48669,0.63633,0.54186,0.21975,-0.114,-1.64916,-0.5053,-0.66575,-1.21372,0.90059,0.40538,0.22412,0.16373,0.77478,0.00024,-0.44226,-0.25205,-0.34645,-0.18105,1
peptide_pm_426,0.72694,-1.60094,-0.43211,-0.95795,-2.04504,0.98296,0.51988,2.28961,-0.9165,1.25209,-0.8309,-0.05591,1.54909,-0.79772,-0.84226,1.7342,-2.0739,-1.45711,-0.8022,-0.10498,1.1549,0.9143,-1.18021,1.25058,0.40489,0.71619,-0.08806,-0.41509,-0.91284,-0.18678,1
peptide_pm_427,0.39106,-0.88151,0.49504,-0.83763,-1.38407,1.21997,0.42879,1.14073,0.85628,1.12648,-0.62243,-1.12783,-0.8038,-1.03275,-0.15306,-1.19197,-0.38055,0.63462,-0.43192,-0.00024,0.90337,0.10685,1.0972,0.90352,2.55227,0.58582,0.32964,-0.53585,-1.80443,-2.61557,1
