,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3,y
peptide_pm_344,-1.01367,0.89337,-0.00957,0.96019,-0.44266,-0.65602,0.39025,0.3119,-0.77647,0.28249,-0.43188,0.08266,0.68095,-1.41448,0.93802,-0.75337,0.86284,-0.06095,-1.21435,2.16199,-0.68095,1.80893,-0.81103,-1.00948,0.08266,0.97336,-1.16234,0.47366,0.75708,-1.00948,-0.84588,1.17751,-0.42725,-1.64644,1.73405,0.43604,-0.00113,-1.01367,1.10564,1
peptide_pm_345,0.36723,-0.61484,0.3123,0.35364,-0.4609,0.05035,-0.16874,0.2577,-0.02322,0.85646,-1.20288,0.15204,0.30865,-1.02035,0.88033,0.05157,-0.30568,0.24615,0.16368,0.17037,-0.30865,0.03351,0.2538,-0.23265,0.15204,-0.34818,0.22213,0.21822,0.05653,-0.23265,-0.16886,-0.17251,0.46946,-1.06043,1.02018,0.38294,-0.38548,0.36723,0.08367,1
peptide_pm_346,0.67292,-1.68162,1.16084,-1.70233,0.59729,1.34685,-0.8537,-0.68528,1.70132,-1.44825,0.66038,1.01436,-0.89098,-0.74158,1.88414,0.05157,-1.51592,1.43361,0.46874,-1.55888,0.89098,-1.70761,0.2538,1.36026,1.01436,-1.45903,0.52861,-1.36919,-0.22961,1.36026,1.6718,-1.11213,-0.80945,0.72843,0.7286,-1.7726,0.67607,0.67292,-1.58134,1
peptide_pm_347,-1.3002,0.62166,0.54372,-0.35245,0.54919,-0.13823,-0.79143,1.02923,0.05517,-1.56465,1.47909,0.38722,-1.05457,0.22146,0.91075,-0.44014,-0.33318,0.7859,-1.50028,0.48478,1.05457,-0.73529,-0.24007,0.86377,0.38722,-0.37342,-0.00077,-0.33497,-0.72386,0.86377,-0.3083,0.90947,-0.80945,-0.73518,1.60334,-0.68083,0.50718,-1.3002,0.77995,1
peptide_pm_348,0.50618,0.30647,-0.79338,0.45748,0.08022,-0.59791,0.69264,0.10054,-0.96388,1.1591,-0.35595,-0.97158,0.71762,-0.27273,-0.47328,0.23272,0.91832,-1.14372,0.12208,0.68915,-0.71762,0.29355,0.09784,-0.34643,-0.97158,0.6112,0.36144,0.44671,-0.04752,-0.34643,0.05425,-0.20099,0.19818,-0.07452,-0.29194,0.41094,-0.43374,0.50618,-0.00715,1
peptide_pm_349,0.67292,-2.21501,1.72654,-1.70233,0.06819,1.86546,-2.22362,1.20069,1.70132,0.08822,-1.82397,1.58924,-0.89098,1.4886,-0.79267,0.05157,-1.51592,1.43361,0.46874,-1.55888,0.89098,-2.20507,1.39751,0.90514,1.58924,-2.01446,0.52861,-1.89832,0.91495,0.90514,1.6718,-1.11213,-0.80945,2.5173,-1.60405,-1.7726,0.67607,0.67292,-1.58134,1
peptide_pm_350,-0.54986,-1.14823,1.72654,-0.33168,-0.99,1.34685,-0.39706,-0.68528,1.12647,-0.93609,-0.5818,1.58924,-0.89098,-0.74158,1.88414,-1.08712,-0.30568,1.43361,-0.14138,-0.86718,0.89098,-1.21014,0.2538,0.90514,1.58924,-0.9036,-0.69733,-0.84005,-0.22961,0.90514,-0.16886,0.7671,-0.80945,-0.61322,1.31176,-0.54086,1.20684,-0.54986,-0.91534,1
peptide_pm_351,1.02229,-0.48149,-0.43523,-0.42959,0.61619,-0.11635,-0.34814,0.39241,0.07943,-0.09469,0.48293,-0.34071,0.56572,-0.86105,0.40233,0.64125,-0.43535,-0.24156,0.81737,-0.27429,-0.56572,-0.81928,-1.54346,1.97792,-0.34071,-0.4672,0.87888,-0.4243,-2.02821,1.97792,1.45268,-1.17925,-0.4136,0.47288,-0.29194,-0.3429,-0.36653,1.02229,-0.65369,1
peptide_pm_352,-0.2359,0.22129,-0.01642,0.54504,0.21119,-0.82567,-0.11321,0.92884,-0.70682,0.0467,0.14001,-0.18201,0.32486,-0.06348,-0.28625,-0.59472,0.43028,0.19801,-0.22383,0.62839,-0.32486,0.41669,0.00651,-0.3864,-0.18201,0.32734,-0.16719,0.51854,-0.07494,-0.3864,-0.10253,0.47929,-0.50989,-0.17809,-0.13827,0.39127,0.34613,-0.2359,-0.17733,1
peptide_pm_353,-1.77264,-0.08145,1.72654,-0.33168,-1.51909,1.86546,-0.8537,-1.31394,2.27617,-1.44825,0.03929,1.58924,-0.89098,0.37351,0.54573,-1.65647,-0.30568,2.02734,-1.36162,0.51622,0.89098,-0.21522,1.39751,-0.91532,1.58924,0.20725,-1.92326,-0.31092,1.48723,-0.91532,-0.78241,1.39352,-0.80945,-0.61322,0.14544,0.69088,1.73762,-1.77264,-0.24933,1
peptide_pm_354,0.3978,-0.13479,-0.22512,-0.81141,0.86184,0.07628,-0.89937,1.32642,-0.0807,0.85646,-0.61285,-0.39409,0.00874,-0.60219,0.71303,0.16544,0.23893,-0.40696,1.38391,-1.55888,-0.00874,-0.58832,-1.49036,1.72435,-0.39409,-0.20932,0.65121,-0.17863,-1.97507,1.72435,1.3957,-0.83025,-0.80945,0.63899,-0.29194,-0.57166,-0.4651,0.3978,0.15027,1
peptide_pm_355,1.22873,-2.21501,1.21227,-1.70233,0.54919,1.394,-2.14059,1.77219,1.07421,0.55382,-1.82397,1.06662,-0.34569,0.88037,-0.671,0.56915,-1.4059,0.7859,1.02339,-1.55888,0.34569,-2.20507,0.77367,1.40163,1.06662,-2.01446,1.08586,-1.89832,0.29064,1.40163,2.22958,-1.6816,-0.80945,2.43598,-1.49802,-1.7726,0.19354,1.22873,-1.58134,1
peptide_pm_356,-0.68087,0.50909,0.09006,-0.85383,1.59879,-0.59791,0.2879,0.39241,-0.72125,-0.80805,1.05965,-0.0738,-1.66217,2.50413,-1.15117,-1.20913,1.25035,0.0341,-1.44878,-0.27429,1.66217,0.33554,0.31507,-0.55773,-0.0738,0.82219,-0.82868,0.80405,-0.1683,-0.55773,-0.25651,0.85659,-0.80945,1.30342,-0.83345,-0.91478,1.35849,-0.68087,-0.96291,1
peptide_pm_357,-1.11234,1.66807,-0.7399,-0.75201,1.54966,-0.66532,-0.06828,0.99952,-0.82801,-0.87463,1.72865,-0.61829,-1.39482,1.64471,-0.41792,-0.42668,1.34026,-0.87007,-0.99555,-0.47983,1.39482,0.38173,-1.41601,0.77771,-0.61829,0.87376,-0.30503,0.85318,-1.90067,0.77771,-0.11978,0.71699,-0.80945,0.63899,-0.0645,-0.81184,0.56991,-1.11234,0.49659,1
peptide_pm_358,-0.87011,-0.23384,1.05309,0.27749,0.043,-0.35713,-0.70149,1.17075,-0.18746,-0.88732,0.09844,0.90486,-0.17691,0.34696,-0.21907,-1.38535,0.12655,1.32052,-0.69339,0.5821,0.17691,0.25855,0.58057,-0.6986,0.90486,0.04856,-1.0184,0.06704,0.80594,-0.6986,-0.25651,0.46881,-0.28165,-0.08082,-0.38219,0.51492,1.35849,-0.87011,-0.75677,1
peptide_pm_359,-0.11315,-1.22443,1.40328,-1.27808,2.33575,-0.83868,-0.56015,1.55992,-0.72125,-2.47257,1.05965,1.79455,-1.1052,-0.86105,2.26654,-0.15177,-1.55915,1.68807,-0.3157,-0.91658,1.1052,0.10458,-1.01245,0.71009,1.79455,-1.4987,-0.25949,-1.40698,0.62881,0.71009,0.88295,-0.30675,-0.80945,-1.18821,2.68636,-1.20072,0.86563,-0.11315,-0.96291,1
peptide_pm_360,0.64381,-0.56404,0.00251,0.27749,0.043,-0.35713,0.42924,0.39241,-0.89918,0.06383,0.09844,-0.16277,0.1944,0.00182,-0.21907,0.02445,0.50115,-0.51722,-0.3157,0.5821,-0.1944,-0.66531,0.22657,0.42836,-0.16277,-0.29528,0.49942,-0.26052,-0.25686,0.42836,0.12331,-0.30675,0.24616,0.74973,-1.1042,0.13366,0.04419,0.64381,-0.75677,1
peptide_pm_361,0.34102,0.55862,-0.90799,-0.17504,1.35314,-1.12762,0.03348,1.09292,-1.04152,0.19065,0.71362,-0.87452,-0.10265,0.69211,-0.71619,0.16544,0.57607,-0.73775,0.13753,-0.27429,0.10265,0.01219,-0.69384,0.54105,-0.87452,0.46116,0.42353,0.46011,-1.17796,0.54105,0.42716,-0.07408,-0.49277,0.8051,-0.45439,-0.62884,-0.02152,0.34102,-0.34448,1
peptide_pm_362,0.09974,-0.91487,0.87799,-0.9599,2.15151,-1.01927,-0.08312,1.1221,-0.92142,-2.47257,1.70847,1.19401,-0.47861,-0.60219,1.25676,-0.0196,-1.13772,1.13675,-0.10325,-0.43487,0.47861,0.22006,-1.21158,0.76292,1.19401,-1.11189,-0.04605,-1.03848,0.16383,0.76292,1.09659,-0.52487,-0.80945,-0.66912,1.60334,-0.77181,0.74241,0.09974,-1.04021,1
peptide_pm_363,0.31264,0.0138,-0.30391,-0.1114,0.73901,-0.59791,-0.13613,0.68429,-0.45435,0.26199,0.19456,-0.47416,0.42647,0.30382,-0.84047,0.37691,-0.29487,-0.10373,0.39247,0.04685,-0.42647,-0.12639,0.44782,-0.24077,-0.47416,0.30643,0.1674,-0.30147,0.62881,-0.24077,0.17079,-0.16133,-0.01774,0.5767,-0.69807,-0.05696,-0.24331,0.31264,-0.03526,1
peptide_pm_364,-0.54986,-0.08145,0.59514,-1.70233,-0.99,2.90266,-0.39706,-1.31394,1.70132,-0.42394,-0.5818,1.01436,-0.29116,-0.74158,1.21493,1.19026,-0.30568,-0.94131,-0.7515,0.51622,0.29116,-0.71268,-0.88991,1.36026,1.01436,-0.34818,-0.69733,-1.89832,0.34267,1.36026,0.44469,0.14069,-0.80945,-0.61322,0.7286,0.07501,-0.38548,-0.54986,1.08267,1
peptide_pm_365,-0.89377,0.38527,0.41836,0.15375,-0.85772,0.66619,-0.08312,-0.92103,0.94683,-0.39193,0.19456,0.25983,-0.47861,1.20983,-0.91815,-1.40738,0.82893,0.65434,-1.09469,0.68915,0.47861,0.22006,1.11158,-1.08599,0.25983,0.69325,-1.04212,0.68121,0.62881,-1.08599,-0.39894,1.00201,-0.80945,0.78433,-1.23958,0.22898,1.17367,-0.89377,-0.49909,1
peptide_pm_366,0.42117,0.6402,-1.06867,-1.70233,2.68255,-0.69705,0.1133,0.94183,-1.00384,-0.12267,1.50068,-1.25133,-1.13796,0.99665,0.07335,-0.18287,1.58088,-1.36042,0.21751,-1.55888,1.13796,0.45782,-2.16817,1.30672,-1.25133,0.95871,0.27621,0.93411,-2.65339,1.30672,1.41916,-0.8542,-0.80945,1.93855,-0.84937,-1.7726,0.89462,0.42117,-1.58134,1
peptide_pm_367,0.12589,-2.21501,2.23269,-1.70233,-0.40521,2.32947,-2.68026,0.6382,2.7905,-0.37002,-1.82397,2.1036,-1.42766,2.545,-1.46187,-0.45785,-2.12105,2.55858,-0.07716,-1.55888,1.42766,-2.20507,2.48102,0.04282,2.1036,-2.01446,-0.01983,-1.89832,1.99927,0.04282,1.12283,-0.55166,-0.80945,2.96451,-2.18722,-1.7726,1.15097,0.12589,-1.58134,1
peptide_pm_368,1.22873,-2.21501,1.21227,-1.70233,1.17449,0.78111,1.63706,-0.45668,-1.64324,-1.86729,1.11208,1.06662,-0.34569,-1.09638,1.70163,0.56915,0.73953,-1.31914,1.02339,-1.55888,0.34569,-2.20507,-1.25382,3.01523,1.06662,-2.01446,1.08586,-1.89832,-1.73835,3.01523,2.22958,-1.6816,-0.80945,0.32187,1.25875,-1.7726,0.19354,1.22873,-1.58134,1
peptide_pm_369,-1.05935,0.78976,0.14259,0.27749,0.17401,-0.48554,-0.30573,0.78158,-0.3298,-0.03128,-0.47828,0.47781,0.00874,-0.96459,1.14801,-0.57471,0.23893,0.36489,-0.46678,0.53928,-0.00874,1.45957,-0.62304,-0.83947,0.47781,0.63308,-1.20813,0.1653,0.8768,-0.83947,-0.59835,0.93415,-0.43999,-1.68653,1.35064,0.89617,0.10991,-1.05935,1.01607,1
peptide_pm_370,-1.05935,0.09635,0.87799,-1.20737,0.57524,0.80664,-1.19618,0.44106,1.10252,-0.53064,-0.14186,0.72692,-1.29086,0.60582,0.71303,-0.94479,-0.1544,1.13675,-1.25993,-0.06019,1.29086,0.48952,-0.12744,-0.34643,0.72692,0.39239,-1.20813,-0.17863,0.62881,-0.34643,-0.0666,0.6627,-0.80945,0.29985,0.33982,-0.77181,1.31742,-1.05935,-0.49909,1
peptide_pm_371,0.12589,-1.12015,1.07152,-0.76452,0.31882,0.5553,-1.74294,1.49847,0.82392,-0.0196,-0.97406,0.92359,-0.19646,-2.41421,3.11688,-0.45785,-0.87895,1.33986,0.34029,-0.61234,0.19646,-0.50323,-2.60547,2.53398,0.92359,-0.87437,-0.01983,-0.8122,-2.3079,2.53398,1.12283,-0.55166,-0.80945,-1.01336,1.80285,-0.50845,0.78781,0.12589,-1.12566,1
peptide_pm_372,1.85494,-2.21501,0.63286,-1.30637,0.63256,0.86283,-1.09724,1.32642,0.1684,0.63452,-1.2857,0.47781,0.26867,-1.4478,1.438,1.1523,-1.07217,-0.14967,1.11953,-0.9594,-0.26867,-2.20507,-0.62304,2.51322,0.47781,-2.01446,1.71368,-1.89832,-1.10711,2.51322,2.32626,-1.78031,-0.80945,0.63899,0.33982,-1.23885,-0.3501,1.85494,-1.58134,1
peptide_pm_373,0.42117,-0.99135,0.6617,-1.70233,0.65954,1.28584,-1.98187,1.42257,1.1941,0.26898,-0.87407,0.50712,-0.67928,-0.28242,1.09684,0.68789,-1.19556,0.4557,0.21751,-1.02993,0.67928,-1.44424,-0.85627,2.00278,0.50712,-1.16498,0.74495,-1.49369,-0.90288,2.00278,1.41916,-0.8542,-0.80945,0.91258,0.04252,-1.30164,0.08285,0.42117,-0.56275,1
peptide_pm_374,-0.33292,0.69283,-0.42676,-0.16956,0.97278,-0.76101,0.19215,0.69371,-0.87622,-0.53958,1.3015,-0.599,-0.36856,1.09293,-0.90061,-0.64634,1.17785,-0.48165,-0.53501,0.18153,0.36856,0.29829,-0.20737,-0.10786,-0.599,0.78059,-0.22277,0.76442,-0.69113,-0.10786,0.14781,0.18111,-0.45191,0.90155,-1.20901,0.03527,0.88153,-0.33292,-0.74347,1
peptide_pm_375,-1.11234,1.66807,-0.7399,-0.27686,0.9994,-0.66532,0.64407,0.01881,-0.82801,-0.87463,1.72865,-0.61829,-0.77102,1.06487,-0.41792,-1.31486,2.28425,-0.87007,-0.99555,0.23954,0.77102,1.15777,-1.41601,0.06773,-0.61829,1.74023,-1.26126,1.67863,-1.90067,0.06773,-0.11978,0.71699,-0.80945,0.17388,-0.0645,-0.17134,1.39792,-1.11234,-0.54238,1
peptide_pm_376,0.96253,-0.39025,-0.4767,-1.70233,1.76687,0.20047,0.13168,1.49847,-1.53597,0.33082,-0.12415,-0.25642,-0.60686,-0.50682,1.28538,0.71081,1.60524,-2.31627,0.75774,-1.55888,0.60686,-0.84359,-2.60547,2.84538,-0.25642,-0.49434,0.81896,-0.45016,-3.09102,2.84538,1.96243,-1.40885,-0.80945,0.82258,0.60583,-1.7726,0.06148,0.96253,-1.12566,1
peptide_pm_377,-1.3002,0.93684,0.20944,0.1875,-0.7014,0.47466,0.2879,-1.19964,0.73453,-0.3541,0.37807,0.04752,-0.34569,0.22146,0.11988,-1.44944,1.09711,0.43506,-0.41871,0.07605,0.34569,0.73448,0.43575,-1.01876,0.04752,1.26761,-1.44961,0.91571,0.29064,-1.01876,-0.67086,1.27962,-0.80945,-0.47092,-0.46423,1.13878,0.82082,-1.3002,0.3864,1
peptide_pm_378,1.38085,-1.85006,0.68446,-0.76452,0.31882,0.5553,-0.4932,1.06834,-0.35603,0.68125,-1.39902,0.53025,0.21395,-1.26978,1.28538,0.71081,-0.46492,-0.28509,1.17519,-1.08561,-0.21395,-1.8647,-0.25786,1.91119,0.53025,-1.63443,1.23836,-1.53628,-0.74165,1.91119,1.54263,-1.40885,-0.22609,0.2106,0.60583,-0.92983,-0.30168,1.38085,-1.12566,1
peptide_pm_379,-0.39701,0.50909,-0.17259,-0.64171,1.35314,-0.59791,0.49991,0.10054,-0.72125,-0.57027,1.05965,-0.34071,-1.38369,2.24527,-1.15117,-0.94479,1.25035,-0.24156,-1.16551,-0.27429,1.38369,0.5665,0.31507,-0.76903,-0.34071,0.82219,-0.54408,1.04972,-0.1683,-0.76903,-0.25651,0.56576,-0.4136,1.09579,-0.83345,-0.62884,1.35849,-0.39701,-1.27213,1
peptide_pm_380,-1.05935,0.09635,0.87799,-0.9599,0.28865,0.80664,-1.19618,0.44106,1.10252,-0.25322,-0.47828,0.72692,-0.96596,0.60582,0.35055,-0.94479,-0.1544,1.13675,-0.92945,-0.06019,0.96596,0.48952,-0.12744,-0.34643,0.72692,0.39239,-1.20813,-0.17863,0.62881,-0.34643,-0.0666,0.6627,-0.80945,0.29985,0.02394,-0.43822,1.02992,-1.05935,-0.13833,1
peptide_pm_381,-1.10208,0.69283,0.28492,0.21363,0.52902,-0.76101,-0.19084,1.22097,-0.87622,0.10474,-0.52169,0.36531,-0.11702,-0.77755,1.06382,-0.8851,0.67033,0.2653,-0.53501,0.4716,0.11702,1.54997,-0.68699,-0.87128,0.36531,0.78059,-1.25098,0.32063,0.7488,-0.87128,-0.62408,0.96917,-0.45191,-1.5365,1.23652,0.81008,0.43636,-1.10208,0.65299,1
peptide_pm_382,-0.89377,0.38527,0.41836,0.15375,-0.85772,0.66619,-0.08312,-0.92103,0.94683,0.0242,-0.31007,0.25983,-0.47861,1.20983,-0.91815,-1.40738,0.82893,0.65434,-0.59897,0.12714,0.47861,0.22006,1.11158,-1.08599,0.25983,0.69325,-1.04212,0.68121,0.62881,-1.08599,-0.39894,1.00201,-0.80945,0.78433,-1.23958,0.22898,0.74241,-0.89377,0.04204,1
peptide_pm_383,-0.26454,-0.36592,0.63286,-0.11847,-0.28454,0.41337,-0.70149,0.23675,0.6666,0.19065,-0.74742,0.47781,-0.25118,0.48502,-0.30192,-0.82143,-0.02329,0.87946,-0.46678,0.23954,0.25118,-0.48053,0.86378,-0.24782,0.47781,-0.08898,-0.41127,-0.06399,0.38082,-0.24782,0.19927,0.39126,-0.80945,0.2514,-0.16558,-0.17134,0.56991,-0.26454,-0.42694,1
peptide_pm_384,0.09974,-0.91487,0.87799,-0.9599,1.72162,-0.59791,0.2879,0.61132,-0.92142,-2.47257,1.70847,1.19401,-0.47861,-1.0552,1.80049,-0.0196,-0.64606,0.65434,-0.10325,-0.43487,0.47861,0.22006,-1.67621,1.1327,1.19401,-1.11189,-0.04605,-1.03848,-0.30115,1.1327,1.09659,-0.52487,-0.80945,-0.66912,1.60334,-0.77181,0.74241,0.09974,-1.04021,1
peptide_pm_385,0.26533,-2.21501,2.10367,-1.70233,-0.28454,2.21119,-0.30573,-1.94259,2.1612,-2.47257,0.86741,1.97249,-1.29086,-2.41421,4.33788,-0.328,-1.59661,1.9086,0.06199,-1.55888,1.29086,-2.20507,-0.12744,2.11879,1.97249,-2.01446,0.11997,-1.89832,-0.61113,2.11879,1.26277,-0.69452,-0.80945,-0.91136,2.86686,-1.7726,1.02992,0.26533,-1.58134,1
peptide_pm_386,-1.11234,1.66807,-0.7399,-0.51444,1.27453,-0.66532,-0.06828,0.99952,-0.82801,-0.87463,1.72865,-0.61829,-1.08292,1.35479,-0.41792,-0.42668,1.34026,-0.87007,-0.99555,-0.12014,1.08292,0.38173,-1.41601,0.77771,-0.61829,0.87376,-0.30503,0.85318,-1.90067,0.77771,-0.11978,0.71699,-0.80945,0.40644,-0.0645,-0.49159,0.56991,-1.11234,0.49659,1
peptide_pm_387,-1.3002,0.62166,0.54372,-0.35245,0.54919,-0.13823,-1.06126,1.40071,0.05517,-1.26201,1.11208,0.38722,-1.05457,0.22146,0.91075,-0.44014,-0.33318,0.7859,-1.50028,0.48478,1.05457,-0.73529,-0.24007,0.86377,0.38722,-0.37342,-0.00077,-0.33497,-0.72386,0.86377,-0.3083,0.90947,-0.80945,-0.73518,1.60334,-0.68083,0.50718,-1.3002,0.77995,1
peptide_pm_388,-0.5139,-0.58346,1.09429,-0.65419,-0.14967,0.88926,-0.93428,-0.01965,1.1941,-0.51432,-0.39912,0.94673,-1.13796,-1.13514,2.63207,-1.05363,-0.27008,1.36376,-0.71561,-0.50098,1.13796,-0.30301,0.89293,-0.43343,0.94673,-0.3155,-0.66127,0.12484,0.41,-0.43343,0.0116,0.10384,-0.15746,-1.13935,2.27227,-0.83068,1.30051,-0.5139,-1.07205,1
peptide_pm_389,-0.71075,0.33965,0.29741,-0.13931,0.31882,-0.15436,0.13168,-0.22206,0.03729,-1.4213,1.57567,0.13692,0.21395,-0.12534,-0.08825,-0.8474,0.36314,0.52739,-0.49461,0.80746,-0.21395,0.17751,0.13341,-0.26858,0.13692,0.64575,-0.85863,0.27392,0.04147,-0.26858,0.28323,0.30554,-0.80945,-0.70737,0.20682,0.75571,1.15097,-0.71075,-0.66997,1
peptide_pm_390,-1.16125,-0.61484,1.72654,-0.78857,-1.51909,2.38406,-0.8537,-1.31394,2.27617,-0.93609,-0.5818,1.58924,-0.89098,-0.74158,1.88414,-1.08712,-0.30568,1.43361,-0.7515,-0.17548,0.89098,-0.71268,-0.31805,0.90514,1.58924,-0.34818,-1.31029,-0.84005,-0.22961,0.90514,-0.16886,0.7671,-0.80945,-0.61322,0.7286,0.07501,1.20684,-1.16125,-0.24933,1
peptide_pm_391,0.42117,0.23231,-0.63608,-1.70233,2.27795,-0.30047,-0.2359,0.94183,-0.56425,-0.12267,1.02573,-0.81172,-1.13796,0.99665,0.07335,-0.18287,1.11814,-0.90639,0.21751,-1.55888,1.13796,0.0774,-1.73087,1.30672,-0.81172,0.53397,0.27621,0.52947,-2.21577,1.30672,1.41916,-0.8542,-0.80945,1.93855,-0.84937,-1.7726,0.89462,0.42117,-1.58134,1
peptide_pm_392,0.63076,0.17605,-0.77033,-0.06386,1.21761,-1.12098,0.18555,0.87552,-1.03416,0.74166,0.12496,-0.94815,0.41207,0.08513,-0.56191,0.0123,0.59157,-0.59326,0.42666,-0.00852,-0.41207,0.02493,0.21436,-0.19341,-0.94815,0.47539,0.48634,0.47366,-0.26908,-0.19341,0.80436,-0.22652,-0.80945,0.35832,-0.09587,-0.3922,-0.23906,0.63076,-0.38713,1
peptide_pm_393,-1.11234,1.66807,-0.7399,-1.22717,2.09992,-0.66532,-0.06828,0.99952,-0.82801,-0.87463,1.72865,-0.61829,-2.01863,2.22456,-0.41792,-0.42668,1.34026,-0.87007,-0.99555,-1.19919,2.01863,0.38173,-1.41601,0.77771,-0.61829,0.87376,-0.30503,0.85318,-1.90067,0.77771,-0.11978,0.71699,-0.80945,1.10409,-0.0645,-1.45235,0.56991,-1.11234,0.49659,1
peptide_pm_394,-1.39052,0.38527,0.87799,0.15375,-1.28762,1.08755,-0.08312,-0.92103,0.94683,-0.39193,-0.31007,0.72692,-0.47861,0.75682,-0.37442,-1.86997,1.32059,0.65434,-0.59897,0.12714,0.47861,0.22006,0.64695,-0.71621,0.72692,0.69325,-1.54016,0.68121,0.16383,-0.71621,-0.39894,1.00201,-0.80945,0.42097,-0.76576,0.22898,1.17367,-1.39052,0.04204,1
peptide_pm_395,-0.39701,0.50909,-0.17259,-0.85383,1.59879,-0.59791,0.2879,0.39241,-0.72125,-0.57027,1.05965,-0.34071,-1.38369,2.24527,-1.15117,-0.94479,1.25035,-0.24156,-1.16551,-0.27429,1.38369,0.33554,0.31507,-0.55773,-0.34071,0.82219,-0.54408,0.80405,-0.1683,-0.55773,0.02835,0.56576,-0.80945,1.30342,-0.83345,-0.91478,1.35849,-0.39701,-1.27213,1
peptide_pm_396,-0.54986,-0.61484,1.16084,-1.70233,-0.99,2.90266,0.05958,-1.31394,1.12647,-0.42394,-0.5818,1.01436,-0.29116,-1.29912,1.88414,0.62091,0.29944,-0.94131,-0.7515,0.51622,0.29116,-0.71268,-0.88991,1.36026,1.01436,-0.34818,-0.69733,-1.89832,0.34267,1.36026,0.44469,0.14069,-0.80945,-0.61322,0.7286,0.07501,0.14529,-0.54986,0.41667,1
peptide_pm_397,0.09974,-0.04811,-0.04126,-1.33111,1.72162,-0.17654,-0.45414,1.1221,-0.45435,0.0242,0.19456,-0.20725,-0.96596,1.66284,-0.91815,-0.48219,0.82893,-0.31047,-0.10325,-0.99687,0.96596,-0.18413,-0.28231,0.39314,-0.20725,0.24197,-0.04605,0.25129,-0.76613,0.39314,1.09659,-0.52487,-0.80945,1.87442,-0.76576,-1.7726,0.74241,0.09974,-1.04021,1
peptide_pm_398,-0.89377,1.68541,-0.96052,-0.58868,2.15151,-1.44063,1.40095,-0.41024,-1.38848,-1.22418,2.71774,-1.14143,-1.94066,3.02185,-1.46187,-1.40738,2.30391,-0.79288,-2.08613,0.12714,1.94066,1.43262,0.18232,-1.45577,-1.14143,2.0471,-1.04212,1.97098,-0.30115,-1.45577,-0.89745,1.51097,-0.80945,1.1477,-1.23958,-0.27142,2.03618,-0.89377,-1.58134,1
peptide_pm_399,-1.77264,-0.08145,1.72654,-0.78857,-0.99,1.86546,-0.8537,-1.31394,2.27617,-1.44825,0.03929,1.58924,-1.4908,0.93106,0.54573,-1.65647,-0.30568,2.02734,-1.36162,-0.17548,1.4908,-0.21522,1.39751,-0.91532,1.58924,0.20725,-1.92326,-0.31092,1.48723,-0.91532,-0.78241,1.39352,-0.80945,-0.166,0.14544,0.07501,1.73762,-1.77264,-0.24933,1
peptide_pm_400,0.26533,0.75674,-1.04807,-0.28817,0.37053,-0.03609,-0.41881,0.39241,0.1684,0.38088,0.09844,-0.51864,0.93703,0.00182,-1.04761,1.43426,-0.62265,-0.88477,0.43968,0.5821,-0.93703,-0.0494,-1.54346,1.27357,-0.51864,0.04856,0.49942,-0.26052,-1.31967,1.27357,0.88295,-0.69452,-0.28165,-0.08082,-0.02118,0.13366,-1.92726,0.26533,2.12925,1
peptide_pm_401,-0.39701,0.67419,-0.34768,-0.71242,1.72162,-0.87881,0.2879,0.44106,-0.76573,-0.53064,1.20383,-0.51864,-1.29086,2.41784,-1.46187,-0.94479,1.1567,-0.14967,-1.25993,-0.06019,1.29086,0.48952,0.49207,-0.83947,-0.51864,0.99411,-0.54408,0.96783,0.00884,-0.83947,-0.0666,0.6627,-0.80945,1.26882,-0.9237,-0.77181,1.31742,-0.39701,-1.22059,1
