,Z3__1,Z3__2,Z3__3,Z3__4,Z3__5,Z3__6,Z3__7,Z3__8,Z3__9,Z3__10,Z3__11,Z3__12,Z3__13,Z3__14,Z3__15,Z3__16,Z3__17,Z3__18,Z3__19,Z3__20,Z3__21,Z3__22,Z3__23,Z3__24,Z3__25,Z3__26,Z3__27,Z3__28,Z3__29,Z3__30,y
peptide_pm_322,-1.82492,0.43764,0.37925,-0.76842,-0.67037,-1.76532,-0.76813,0.37602,-0.83857,-0.91044,0.66933,-0.5622,0.28605,0.71621,0.39712,1.57966,1.32607,1.22409,0.11556,1.06407,0.30864,-1.70099,-0.66178,-2.20418,-0.58641,1.32018,-1.97474,0.19891,0.7758,-0.38206,1
peptide_pm_323,0.24612,-0.8201,-0.18925,0.53799,-0.76672,0.55916,0.99365,-0.66877,-0.63678,1.62125,0.03443,0.13803,-0.15269,0.34124,0.44627,-0.62587,-0.49041,-0.22203,0.406,-1.24944,0.35154,0.15761,-0.88213,-0.42599,0.54066,-0.29359,1.25829,-0.23338,-0.4271,-0.00284,1
peptide_pm_324,1.3982,-1.84702,0.44744,0.28434,-0.50368,-1.49826,-0.22225,1.12223,-0.16728,1.41706,0.80757,-0.74958,1.06559,0.40289,-0.94475,2.21989,-1.02578,0.05245,0.80861,0.4032,0.52829,0.80058,-0.53462,-1.02771,2.32943,-1.03969,-0.43274,-0.35964,0.26752,-0.67175,1
peptide_pm_325,0.75927,0.08632,-1.30149,-0.03481,0.93808,0.81243,0.6116,-0.96196,-0.18219,0.86973,-0.75936,0.52496,0.02438,-0.82063,-0.66008,-0.34987,-0.36497,-0.87756,-0.87627,-0.44743,-0.86821,-0.46917,-1.15318,-0.57874,0.42207,0.55668,0.33973,0.46543,0.49528,0.26244,1
peptide_pm_326,-0.10423,-0.30704,-0.97736,0.15801,-0.07557,-1.49924,1.34691,1.84938,-0.07508,0.09658,0.58285,-1.82738,-0.13783,1.45063,-0.11394,2.7615,1.15983,2.0338,3.01343,0.98993,-0.50594,1.88654,-1.08517,1.79633,2.47826,0.18609,0.15552,-0.19324,-0.17638,-0.76434,1
peptide_pm_327,1.47318,0.51641,-1.84237,1.00598,1.57396,-0.87574,-2.41292,1.80033,3.04423,-0.90686,0.76999,0.34106,-1.38118,0.49118,1.60968,0.23325,-0.04524,-2.54583,-0.16396,0.85544,0.94567,1.38682,1.32854,-1.53962,-0.73356,-1.09349,-0.25565,-0.43787,-0.2118,-0.51455,1
peptide_pm_328,0.53282,1.1576,-0.87856,0.19752,1.13602,0.42892,1.13345,1.55396,1.31463,1.05466,1.17523,-0.64255,0.0611,1.50221,1.271,1.07996,0.55896,1.5638,1.01548,0.83697,0.41102,1.7068,0.86084,1.55747,0.19014,-0.81135,-0.25956,-0.10053,0.07483,-0.72537,1
peptide_pm_329,-0.0582,-0.30656,-1.20023,0.14813,0.50467,-0.3215,0.80245,-0.35451,0.81869,-0.17387,-0.2201,-0.32586,0.20132,-1.0472,0.20377,-0.02309,-0.48799,0.46243,-0.53664,-1.15673,-0.01827,1.00009,0.38949,0.76146,-0.69844,-0.71958,-0.21669,-0.34392,-0.02708,-0.0036,1
peptide_pm_330,1.30598,0.12079,-1.49942,0.7524,1.14708,1.29284,-0.0202,-1.25465,0.43432,0.69462,-1.35443,0.98207,1.53054,0.82775,0.55092,-1.38391,0.04462,-0.73988,-0.39031,-0.11853,-0.85874,-1.08868,-0.84526,-0.71292,-0.81924,1.23247,2.05839,1.90169,1.41201,1.05611,1
peptide_pm_331,2.72709,0.84362,-3.54573,-0.41663,3.75842,-0.20515,-1.51429,-2.4688,-1.47993,-0.06747,-3.6168,0.85748,5.55715,1.63773,-3.61389,-0.35746,2.57171,2.08127,2.39271,2.49582,-3.77997,-3.11996,-2.31447,-2.88791,-3.84554,1.80155,2.06459,-1.88492,1.18089,3.8361,1
peptide_pm_332,1.70325,0.33042,-2.39839,0.7706,1.76235,0.58765,-0.42623,1.10806,2.45569,-0.43699,-0.26652,0.44316,0.8464,-0.18243,0.34264,0.75389,-0.71708,0.11627,0.75894,-0.77363,-0.54066,2.00224,2.76025,2.03704,2.48999,0.21531,1.39278,1.00108,1.43924,0.65695,1
peptide_pm_333,-0.36924,-0.82444,-0.87186,0.51978,0.32419,-0.33173,-1.21499,0.62262,0.27583,0.03503,-0.69065,1.17403,-0.38153,-0.66655,-0.32476,-0.87681,-0.1196,-0.30737,-0.35689,0.73845,0.11415,-0.31069,0.48896,0.48231,0.02869,-0.21212,-0.23599,0.43105,0.13743,-0.05596,1
peptide_pm_334,1.93744,0.11698,2.21166,0.06778,-1.18961,-3.29291,-1.4648,-3.24583,-3.67837,-2.93136,-2.42992,0.89997,-1.24698,2.79835,2.26187,1.1722,3.65272,3.51707,3.10883,2.82937,0.10889,-2.49611,-1.00974,-1.39196,-1.10715,0.85673,-0.07746,-1.2181,-1.4747,-1.41232,1
peptide_pm_335,0.50145,0.48203,-0.45404,0.61163,0.52328,-1.32136,-0.00686,1.07078,1.01114,0.12546,-0.11387,-0.41092,-0.00525,0.35909,-1.50174,0.00713,-0.68819,-0.22343,0.12626,-0.46897,0.00292,0.50547,0.59191,0.7842,1.36985,-0.50163,-0.10076,-0.76452,-0.40573,-0.2654,1
peptide_pm_336,0.67971,0.34783,-0.52757,-1.13779,-0.16704,-0.25019,0.57482,0.92193,-1.7673,-0.85534,-2.20517,0.90203,1.47277,-0.78378,-1.41461,-0.34425,1.61496,0.87676,-0.12925,-0.20351,-0.7536,-0.49576,-1.40961,-0.93599,-0.68604,1.52484,0.09598,-3.84008,0.37303,2.59766,1
peptide_pm_337,-0.24253,0.10777,-0.76703,-0.29835,0.1814,-0.605,-1.22232,0.16574,-0.1003,0.52933,0.25812,0.61601,-0.17338,-0.32541,-0.18314,0.99165,1.21311,0.12892,-0.64574,0.28221,-0.10546,0.78752,-0.60302,0.63314,-0.18311,-0.00109,-1.26568,0.62499,-0.69153,0.66796,1
peptide_pm_338,-0.90206,-0.45427,0.30511,-0.34251,-0.6327,0.03844,0.26656,0.82047,-0.98909,-0.10684,-0.65152,0.29557,1.21658,0.05162,0.98185,1.19524,0.12505,1.55237,-0.80588,-0.33556,-1.04133,1.4497,0.48594,1.46924,2.19143,1.12572,0.20951,-1.16278,0.67357,-0.41214,1
peptide_pm_339,0.63267,0.38664,-1.65234,-0.00764,1.12893,-0.39946,-0.01832,-0.42295,1.64783,0.05004,0.25032,0.31649,-0.02424,-1.32971,0.2934,1.83532,-0.68494,-0.78326,-0.1022,1.15507,-0.13062,1.57666,0.11561,-0.45949,0.14911,-0.60541,-0.86028,0.31342,-0.26303,-0.0474,1
peptide_pm_340,0.41848,0.87956,-0.06391,0.41912,1.35509,0.16047,0.50013,0.30043,0.61259,1.41931,-0.04583,-0.63434,-0.0142,2.13173,-1.01753,-0.82428,-0.13281,-0.04691,0.29162,-0.63896,-0.1643,0.13014,0.58366,0.07834,-1.14793,0.5094,-0.97218,-0.95042,-0.38213,-0.09465,1
peptide_pm_341,0.31085,0.11708,-1.47798,0.55043,1.28512,0.93862,-1.09255,-0.66474,1.69666,0.5183,0.29745,-0.12868,0.24629,-0.48922,0.16818,0.02947,0.32863,-0.47284,0.02685,-0.45227,0.79242,-0.33388,0.67881,-0.35664,0.02263,-0.52142,-0.20393,0.66044,-0.00938,-0.1007,1
peptide_pm_342,-1.50185,-0.27641,-0.33555,0.04141,0.00164,-0.14458,-1.10798,-0.44344,-0.52248,0.62488,-0.43773,-0.04847,-0.16957,-0.37579,-0.51386,0.37039,-0.33473,-0.01909,0.01041,1.87271,0.17659,1.9209,-0.19773,0.94669,2e-05,-0.40614,-0.08859,0.17099,0.24729,0.60017,1
peptide_pm_343,1.59575,2.00854,-0.85229,0.9975,2.13,-0.18816,1.40335,1.99747,1.88751,1.21966,1.14606,-0.26382,-0.63055,1.65989,1.57634,0.61823,0.70574,1.61882,-0.08153,0.56898,0.62961,1.43133,1.2699,1.30326,-0.32464,-0.93312,-0.42387,-0.0601,0.02685,-0.74192,1
peptide_pm_344,-1.57708,0.36607,0.61717,-1.03082,-0.9755,-1.55789,0.1178,0.54977,-0.31879,-0.88397,0.31264,-0.91336,0.89998,-0.87715,0.72217,0.97691,0.59165,1.17617,-0.44844,1.59536,-0.11586,-1.74144,-0.50755,-1.17127,-1.19324,1.30303,-1.81958,0.13132,-0.22009,-0.54102,1
peptide_pm_345,0.56029,-0.10218,-1.32672,0.57601,0.57805,0.69225,1.06045,-0.62998,-0.02847,1.86599,0.62931,-0.41393,0.22382,0.03578,-0.27851,-0.42897,0.18645,-0.44797,0.90004,0.10085,1.07226,-0.57396,-0.50513,0.72028,0.06373,-0.11849,-0.68742,-1.12452,0.36439,-0.6172,1
peptide_pm_346,1.87254,0.51135,-2.51751,0.79623,1.92489,1.96561,-0.32831,-2.44383,0.66493,1.40446,-1.22521,0.33972,3.1552,1.49712,-0.78491,-0.8724,-1.24212,-1.66832,1.37981,-0.16883,-1.70387,-0.58212,0.76329,-1.13149,-0.97215,0.94355,2.72568,1.4241,1.67959,1.61642,1
peptide_pm_347,0.49283,0.05489,-1.60605,0.18405,1.21182,0.22065,-1.12787,-0.68593,2.4032,0.6746,0.33588,-0.36731,0.06497,-0.53579,0.14205,1.3056,0.36827,-0.26409,0.65582,-0.34588,0.65488,0.35831,1.21153,-0.41497,0.05699,-0.51668,-0.29065,0.64892,-0.02723,-0.10152,1
peptide_pm_348,-0.398,-0.32984,-0.61017,-0.34333,-0.22411,-0.23661,-0.4789,-0.56429,0.54645,-0.34783,-0.23347,-0.10529,-0.90499,-0.1805,0.28267,-0.15593,-0.46225,-0.10539,-1.00309,-0.03661,0.53483,0.78972,-0.2041,-0.01169,-0.04883,-0.33327,0.02294,-0.38504,-0.21477,-0.14406,1
peptide_pm_349,1.93757,-0.1892,-0.57289,2.05553,1.83732,1.19629,-0.02534,-1.6314,-0.19224,1.62983,-0.72647,2.6759,2.13417,0.12013,1.09013,-1.26258,-0.58293,-1.49969,0.05312,0.24541,-0.52844,0.38978,0.17426,-1.9557,-0.50099,0.74774,1.89044,1.72884,1.6692,1.41762,1
peptide_pm_350,1.98057,0.88625,-2.10101,1.20537,3.01822,-1.3327,2.76371,0.20425,-3.31094,0.2257,-0.43528,-0.06252,0.89965,1.60048,-0.62394,0.37596,-1.27945,-1.54086,0.4795,1.28759,0.0807,1.93482,-0.24405,-0.71295,-0.89928,-0.59381,-0.34734,0.22288,-0.62787,0.74116,1
peptide_pm_351,0.61794,-1.1084,-0.88857,-0.14711,0.66537,-0.8722,1.41126,0.42944,-0.82089,0.18391,-1.81451,-0.23494,0.10978,0.46941,-0.59492,0.32832,-0.35028,-0.06741,-0.38613,-1.05113,-1.66062,-0.8624,-1.36725,0.42942,1.29679,0.45013,1.65873,0.56021,-0.49194,-0.41104,1
peptide_pm_352,-0.4789,0.02467,-0.74521,-0.32655,0.10637,-0.36766,-1.10104,0.13085,-0.07634,0.56348,0.31699,0.54644,-0.29611,-0.14625,-0.18994,1.063,1.26357,0.426,-0.27537,0.6508,-0.04629,1.24313,-0.34956,0.77352,-0.01866,0.0464,-1.23108,0.66256,-0.61214,0.80549,1
peptide_pm_353,1.28297,1.9047,-0.72522,0.93314,1.78698,0.10673,1.38305,1.35903,1.57989,1.51746,1.06629,-0.41482,-0.51777,1.82888,1.60057,1.02529,0.346,1.74025,0.76791,0.42824,0.47037,1.46915,1.48994,1.27731,-0.13187,-0.80182,-0.28821,-0.02967,0.0494,-0.75427,1
peptide_pm_354,0.68822,-0.59131,-1.46494,0.0596,0.62239,-0.4272,0.34871,0.16141,-0.24454,0.72387,-1.48203,0.46109,-0.38196,0.20594,-0.25735,-1.07105,-0.25354,-0.71284,-0.73028,-0.9247,-0.79612,-0.49232,0.64886,0.46454,-0.67858,0.37339,0.30342,0.26586,-0.57828,0.1193,1
peptide_pm_355,1.69836,0.39397,-1.98676,1.11796,1.10116,0.97961,0.49777,-2.7442,-0.97464,1.52234,-1.38007,1.90422,3.24217,0.83847,0.71254,-1.13368,-0.29859,-1.01353,-0.02436,0.71107,-0.89401,-0.20792,-0.59846,-2.11918,-0.27716,1.14232,2.60776,1.56421,1.96857,1.92012,1
peptide_pm_356,-0.73164,0.51472,-0.07582,-0.43427,0.36037,0.46172,-0.6167,0.59362,0.93501,0.53196,0.2766,0.53661,0.52934,0.16262,-0.0413,-0.38495,0.34611,-0.62788,0.49291,0.79685,0.56846,0.4156,0.22611,0.10353,0.00441,-0.79119,0.48948,0.27976,0.46505,0.29155,1
peptide_pm_357,-0.80945,-0.27204,-0.78154,-0.1757,0.26795,-0.82014,0.63855,-1.03267,-0.40922,0.46017,-0.25526,0.27058,0.65248,-0.4645,-0.62617,0.42752,-1.44001,-0.56828,0.23943,-0.70146,0.37954,-0.56651,-0.04321,-0.48422,1.04727,-0.70809,-0.28904,-0.07234,-0.57614,0.15786,1
peptide_pm_358,-0.14523,-0.33498,-0.86055,-0.01965,-0.23725,-0.74065,1.10159,2.10263,-0.86267,-0.69714,0.74796,-1.70061,-0.40813,1.43957,-0.11073,2.00293,1.50573,1.51624,2.28381,0.42956,-0.40647,1.10163,-1.14397,1.5533,2.32914,0.20651,0.28275,0.068,-0.08375,-0.67581,1
peptide_pm_359,-0.92862,-0.34937,0.74252,-1.40398,-0.93072,0.73609,2.13635,0.34892,0.74877,-1.42376,-0.56853,-3.73318,1.17036,-2.20358,2.98955,0.58957,0.62339,0.33372,0.19593,-1.69727,-2.80184,0.23761,-0.17809,0.71625,2.22908,3.44027,-1.24361,1.45492,-4.28984,-2.33052,1
peptide_pm_360,0.33914,-0.89753,-0.7213,-0.04259,-0.28543,-1.16868,1.07656,2.34046,-1.20799,-1.84449,-0.292,0.3378,-0.42371,-0.3298,-0.76564,1.01928,1.11056,-0.18766,-1.40984,-2.21991,-0.02963,-0.10067,-0.69101,-0.00207,1.215,-0.61193,0.04525,-0.16958,0.18785,-0.65299,1
peptide_pm_361,-0.86325,0.06477,-0.12398,0.0279,0.16434,-0.30402,0.38883,-0.85559,-0.40198,0.32478,-0.77659,-0.2122,0.00192,0.26383,-0.75234,0.06416,-0.20067,-0.86292,-0.61067,0.95909,-0.27546,-0.10978,1.63373,0.4248,-0.1422,-0.32773,0.06144,0.41661,0.35325,0.82911,1
peptide_pm_362,-1.01036,-0.15041,0.9156,-1.22715,-0.96796,0.25547,0.08153,0.1981,0.34766,-0.8829,-0.85325,-3.21535,0.69283,-1.81768,2.85556,1.33289,0.39676,-0.8624,0.77377,-2.05239,-3.11384,0.19746,1.75436,-1.25064,-0.08469,3.22695,-0.92931,-0.35002,-2.1362,-2.9092,1
peptide_pm_363,-0.75018,-0.18053,-0.26638,0.00655,0.42715,0.43944,0.5237,-0.47828,0.28372,0.54359,-0.4396,-0.59961,0.29616,0.7292,0.02962,0.05973,-0.7484,0.01389,0.13352,1.00554,-0.14548,0.29125,0.71245,0.85071,0.03401,-0.14563,-0.25015,0.00978,0.4587,0.17039,1
peptide_pm_364,0.93894,1.57503,2.21191,0.32219,-0.50379,-1.7172,-0.46871,-3.00305,-2.18669,-4.28002,-1.52884,-0.47618,-0.91043,1.20816,1.22943,0.2737,1.6335,1.80549,0.24263,1.06583,0.20645,-2.0263,-0.36049,0.94524,0.65252,0.59336,0.28867,-2.47338,0.008,0.66953,1
peptide_pm_365,0.3645,0.16371,-1.63219,-0.12689,0.95347,0.20674,0.97366,0.40312,-0.0575,0.12998,0.85745,0.24641,0.32701,0.69462,0.38264,0.37249,0.98076,1.46781,0.46394,0.53406,0.34077,1.66348,0.86845,2.33889,0.11165,-0.85019,-0.18705,0.39949,-0.1073,0.12544,1
peptide_pm_366,-0.57463,1.52889,1.32749,1.05628,-0.08963,-0.59617,0.74555,1.3605,-0.48584,0.0313,-1.92046,-1.72137,-1.49457,-1.68495,-0.93949,-0.92538,-0.47718,-0.78261,1.10484,-0.96289,-0.9403,-1.48179,-1.67775,-0.6606,-0.6597,0.26402,2.58597,2.119,1.23266,0.53909,1
peptide_pm_367,2.04559,0.47375,0.44359,1.5021,2.04397,2.3224,-0.46992,-0.19373,0.4576,0.91469,0.24489,2.62689,2.41854,1.7539,1.18147,-1.81183,-0.71039,-0.60733,-0.29264,0.12808,-0.30636,0.80297,0.78862,0.20517,-0.03721,0.36898,1.72274,1.75968,1.84604,1.83359,1
peptide_pm_368,1.90402,-0.50071,-1.82465,1.5649,0.76726,-2.02151,-2.25068,-2.38637,0.17641,-0.29131,-3.06321,2.04568,2.92916,-1.15043,-0.16657,1.82022,2.05741,2.39116,3.62111,0.2174,-1.69256,-3.26967,-1.34571,-3.65247,-4.29318,1.5993,0.32258,0.08745,2.43888,0.99334,1
peptide_pm_369,-1.45092,0.3808,0.44189,-0.69281,-0.42064,-0.53652,-0.6546,-0.28436,-0.18581,0.2095,0.60697,-0.15601,-0.9501,0.33869,-0.47156,0.30507,0.24148,0.37057,-0.41055,0.49418,-0.59165,-1.50491,-0.59476,-1.51724,0.00299,1.27074,-0.8913,-1.03941,-0.39486,-0.21345,1
peptide_pm_370,-0.04428,0.97019,0.62515,0.37897,0.42733,0.30394,0.53892,1.15639,0.7252,1.12259,0.05982,-0.67496,-0.50891,2.32599,0.15971,-0.79612,0.19902,0.1184,0.49401,-0.57898,0.07645,0.46527,1.05106,1.11411,0.47029,0.47727,-0.71597,-0.84429,-0.83814,0.08981,1
peptide_pm_371,1.62605,-4.51249,3.31179,-3.70296,2.05701,-2.4467,-0.11399,-0.87215,1.53347,-1.58371,-1.86253,2.53471,-1.87207,1.55733,-1.41012,-0.03989,0.61101,0.75563,-1.48634,-1.60303,-1.4358,-1.25958,0.42683,-0.48812,2.22637,1.1659,-1.04248,0.38554,-0.69954,-0.78146,1
peptide_pm_372,1.9659,-1.7061,-1.54278,1.43823,0.514,-0.28905,-1.77141,-1.40383,0.7611,-0.55399,-2.32049,0.63231,0.89215,0.80151,0.03386,-0.53754,0.24189,0.83855,0.29183,0.58661,-1.15911,-2.38544,-1.39591,-2.0428,-0.97638,1.21756,2.27867,0.85211,1.18458,1.55398,1
peptide_pm_373,1.47089,-0.8666,-0.00412,0.70028,-0.76319,-0.06449,-0.43326,-0.365,0.52286,-0.3365,-1.52692,-0.16427,1.28082,1.02346,-0.17661,-1.16669,-0.08474,-0.57143,-0.072,-0.08659,-0.37885,-1.80257,0.06207,-0.093,-1.33117,0.61426,0.44156,-0.00627,0.29972,-0.09886,1
peptide_pm_374,-0.52561,-0.26812,-1.04076,0.07159,-0.02881,-0.57047,0.14348,0.18448,-0.37332,-0.27699,-0.05572,0.19398,-0.00468,-0.17503,-0.54158,1.24662,0.87925,1.25248,-0.22975,0.68246,-0.13483,1.04271,0.90161,1.29413,0.32909,-0.55398,0.08532,0.26656,0.03256,0.29539,1
peptide_pm_375,-0.92991,-0.13755,-0.54593,-0.38647,0.05757,-1.79755,1.09364,-0.68072,-1.04559,-0.12362,-0.42573,-0.02251,0.81224,-0.08526,-0.82642,1.54823,-0.55288,1.21296,0.84267,0.77253,-0.0024,0.75846,0.22288,0.75891,1.03262,-0.79754,-0.07387,-0.00026,-0.25039,0.21432,1
peptide_pm_376,0.49473,-0.97091,0.00548,-0.67641,-0.32187,-2.76774,0.78335,-0.75777,-0.07431,0.77047,-2.89767,0.70594,0.91968,0.67753,-0.98194,0.36529,1.02611,1.19043,0.91694,-0.43628,-0.6616,-1.33745,-1.45076,-2.49478,-1.39149,0.74076,-0.17389,-0.41388,0.51204,1.17978,1
peptide_pm_377,0.10506,0.09109,-1.25091,0.83564,1.16457,0.04916,1.16116,1.62484,0.69978,0.28677,0.78217,0.15855,-0.97478,0.72493,1.18909,0.1542,1.60297,1.19755,1.44243,1.47421,0.22999,0.40839,0.27214,0.76755,0.24371,-0.94033,-0.32633,-0.10968,-0.1458,-0.0376,1
peptide_pm_378,1.66223,-1.2953,-1.66828,0.99262,1.0238,-0.77196,-1.25249,-1.10959,0.50769,-0.39937,-1.76831,-0.37769,1.11588,1.65847,-0.90488,-0.31442,-0.28846,0.85089,-1.38497,0.53947,-0.52781,-2.11919,-0.91185,-1.15506,-0.68297,0.62403,1.04469,-0.40962,0.60947,1.8274,1
peptide_pm_379,-0.63019,0.14186,-0.62321,-0.7897,0.55219,0.54375,-1.03675,0.36488,0.80669,0.71089,0.44905,0.08666,0.14169,0.00728,-0.50414,-0.36149,0.41235,-0.70862,0.3703,0.85629,0.66356,0.70552,0.05968,-0.12909,-0.16567,-0.66822,0.4345,0.07701,0.39396,0.0373,1
peptide_pm_380,-0.01609,0.66366,0.86409,0.1675,0.20535,0.13103,1.22456,0.70238,0.21114,1.22978,0.07693,-0.33338,-0.60882,2.60404,0.06658,-0.84379,-0.08944,-0.51622,0.21884,-0.21695,0.01159,0.03526,1.81449,1.04651,-0.36869,0.48301,-0.51219,-1.35076,-0.77323,-0.04461,1
peptide_pm_381,-1.42431,0.77962,0.72526,-0.7974,-0.63767,-0.92572,-0.79601,-0.36449,0.00519,0.23311,0.51043,-0.31599,-0.93334,-0.23079,-0.49168,0.39153,0.2726,0.76369,-0.45822,0.2461,-0.26637,-1.43869,-0.25959,-1.83511,-0.40543,1.15095,-0.93144,-0.67051,-0.3275,-0.07677,1
peptide_pm_382,0.33601,0.16458,-1.59043,-0.24917,0.97846,0.57211,0.35032,-0.1913,-0.35158,0.08,0.87532,0.10537,0.32674,1.08902,0.41185,-0.5163,1.05149,0.83948,1.03274,0.18624,0.38498,0.12108,0.74427,0.41419,-0.0864,-0.84083,0.69987,0.37472,0.14139,0.03033,1
peptide_pm_383,0.62789,-0.91679,-0.85347,0.37417,0.1338,0.60299,-1.59662,0.77791,-0.66364,1.23458,0.19426,0.54586,0.54777,1.75944,-0.94108,-0.2968,-0.01663,-0.16434,-1.52432,-0.36673,0.27687,-0.21521,-0.58289,2.5322,1.32128,-0.35871,0.61005,0.13925,-0.04389,0.32289,1
peptide_pm_384,-0.62438,-0.19222,1.02527,-1.26673,-0.74462,-0.75175,0.252,-0.38171,0.52185,-2.14182,-1.15255,-3.15875,0.45754,-1.73961,2.34921,1.56884,0.06952,-1.67537,0.40797,-1.56858,-3.12433,0.06455,1.35828,-1.40129,0.13059,3.18943,-0.35518,-0.54148,-1.64604,-2.8529,1
peptide_pm_385,3.14809,0.25141,-0.4192,2.47626,2.57956,0.87177,-3.35156,-1.07132,-0.26347,-0.41804,-1.43334,1.72326,3.80437,0.75801,-0.89884,-0.15226,-0.81166,-0.76441,0.50392,0.89088,-1.60071,-2.59705,0.20484,-0.2579,-3.67575,0.77035,0.73438,0.04321,1.89383,1.88013,1
peptide_pm_386,-0.72938,-0.26625,-0.71701,-0.07518,0.15589,-1.13605,0.9496,-1.29773,-0.73872,0.40152,-0.23835,0.0995,0.66991,-0.44049,-0.68393,0.98901,-1.3013,-0.56942,0.28132,-0.3567,0.31902,-0.13165,-0.04149,-0.48553,1.18851,-0.706,-0.32681,-0.06171,-0.59713,0.15161,1
peptide_pm_387,0.48864,0.05635,-1.6021,0.18269,1.20884,0.12195,-1.20096,-0.56314,2.37773,0.5935,0.36458,-0.34702,0.02834,-0.52412,0.16898,1.19745,0.33754,-0.094,0.84954,-0.16986,0.85572,0.43193,1.25905,-0.36893,0.06163,-0.57387,-0.28884,0.61513,-0.0591,-0.13473,1
peptide_pm_388,1.22094,0.03089,-1.03195,1.85054,1.55276,1.65243,-0.15881,0.24642,0.69869,0.76781,0.79315,0.59391,1.13336,0.59463,0.57355,-0.17045,0.55873,0.86591,0.40885,0.18425,0.81994,1.36418,0.91537,1.00966,2.25327,-0.29073,0.10254,0.58507,1.11083,-0.7909,1
peptide_pm_389,-0.03262,-1.00968,-1.11549,0.95376,0.26015,-0.10108,1.57491,-1.71155,0.98646,0.69886,-0.15395,-1.28061,1.20744,1.12592,-0.9058,2.35981,-1.33205,1.62018,2.22503,0.66523,-0.67318,1.55521,0.94428,0.45077,0.92359,-0.01278,-0.19311,-0.19401,1.0949,0.50967,1
peptide_pm_390,2.19927,2.11924,-1.0789,1.23056,2.64814,-1.575,1.69282,-0.31142,-3.12557,0.09602,-0.41562,-0.84606,-0.10878,1.42593,0.0058,0.17262,-1.02956,-1.11833,0.58894,1.13089,0.10573,1.57622,0.29721,-0.63045,-0.92446,-0.4482,-0.40029,0.51386,-0.47932,-0.0699,1
peptide_pm_391,-0.15862,2.06318,2.04431,1.04129,0.33063,-0.42197,0.89287,1.08475,-0.21235,0.18134,-1.76662,-1.55724,-1.39667,-1.70682,-0.72281,-0.98736,-0.4084,-0.77344,0.96761,-0.97962,-0.86891,-1.71244,-1.58099,-0.5316,-0.75456,0.29973,2.52472,2.15571,1.22274,0.50791,1
peptide_pm_392,-0.75608,-0.34142,-0.63052,0.73567,0.3041,1.2201,-0.69186,-0.53593,0.36793,0.23752,-0.55825,-0.04444,-0.62666,-0.06894,-0.30791,-0.43828,0.11761,-0.58369,0.31495,0.46904,-0.25978,0.51839,0.43451,0.85001,0.81298,0.12737,1.12805,1.36522,1.11234,0.46271,1
peptide_pm_393,-0.9696,0.01894,-0.71337,-0.07345,0.32452,-0.18833,0.11393,-0.8411,-0.3925,0.32168,-0.28908,0.22238,0.61181,-0.5314,-0.46649,-0.69547,-0.73778,-1.23347,0.19624,-0.36294,0.50057,-0.39091,0.0942,-0.32543,0.61548,-0.71227,-0.30839,-0.07979,-0.58316,0.17673,1
peptide_pm_394,0.76822,-0.10457,-1.14282,0.15399,1.17029,-0.83957,2.44945,1.23062,0.29573,-0.49057,0.63295,-0.68888,0.63015,2.29591,-0.31697,0.74352,-1.1654,0.92279,0.58749,0.00189,0.41312,1.69235,0.60484,0.72066,1.44251,-0.83689,-0.09553,0.04024,0.15346,0.05694,1
peptide_pm_395,-0.70479,0.19052,-0.55178,-0.74331,0.52715,0.54116,-1.02937,0.35832,0.82411,0.68754,0.05019,0.65056,0.66613,0.01795,-0.44373,-0.34764,0.4256,-0.72477,0.34578,0.86817,0.39962,-0.02251,0.27202,0.21964,-0.19969,-0.57055,0.54367,0.47959,0.53512,0.54212,1
peptide_pm_396,1.57839,1.5284,2.3806,0.82697,-0.49754,-2.44184,-1.71639,-2.92104,-2.58556,-3.39855,-1.72626,-0.43433,-0.28118,1.07031,1.76365,0.60683,2.30293,1.42872,1.56329,2.30592,0.45321,0.19617,0.53031,-0.28441,-0.83222,0.62878,0.84361,-1.88521,-0.39439,-0.44117,1
peptide_pm_397,-0.26451,0.26968,-1.26694,-0.30572,1.50794,0.52297,-1.78617,-0.5952,0.93207,1.55178,-0.94666,1.00008,1.5101,0.38821,-0.68529,-0.8373,-0.29034,-1.67043,-0.81268,0.2724,-0.18332,-0.22506,0.81761,0.82849,-0.45754,0.25694,1.19475,1.22026,1.12354,1.70209,1
peptide_pm_398,-1.72061,0.07176,0.30054,-1.14689,-0.45363,0.45279,-0.10383,1.28946,0.65208,-0.1767,0.74201,0.16257,-0.32385,-0.37824,-0.20217,-0.03477,1.16285,0.30985,1.29199,1.46395,0.67164,0.488,0.04571,-0.01775,0.05816,-1.37028,-0.30524,-0.40319,-0.12711,-0.61785,1
peptide_pm_399,1.12898,2.09612,-0.26932,1.13757,1.60421,0.71424,1.9048,0.78264,1.07594,2.0946,1.03377,-0.33038,-0.36188,1.86662,1.56179,-0.05451,-0.47389,1.2454,0.03937,1.16274,0.58675,1.1973,1.17887,1.32744,-0.18647,-0.80584,-0.28036,0.00666,0.06893,-0.69796,1
peptide_pm_400,-0.78463,0.07624,0.93224,-0.61208,0.10328,0.27701,-1.07931,0.09421,-0.40139,0.79051,-0.99562,-0.34073,-0.05951,0.22235,-0.35583,-0.15961,-0.26783,-0.89003,-1.8723,-1.1522,-0.63222,-0.16324,0.64474,-0.90273,-0.2215,0.70086,0.14882,-0.36474,0.64555,0.32761,1
