,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,y
peptide_pm_354,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.79783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_355,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,0.99283,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_356,1.7234,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.73783,1.62389,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_357,1.25582,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,-1.2963,-0.04018,0.73783,-0.55316,2.00996,-0.91026,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_358,-1.34184,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.60425,0.88783,1.62389,-1.11359,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_359,-1.34184,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_360,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,0.93623,0.73783,1.62389,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_361,0.82288,-0.96082,1.18552,-0.8251,-0.5586,1.28645,0.90502,1.45782,1.52179,-1.2963,-0.04018,0.46783,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_362,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_363,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.07569,1.59343,0.48997,-0.60849,0.64478,-0.04018,0.46783,1.62389,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_364,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,1.32246,1.39399,-1.30882,1
peptide_pm_365,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_366,1.429,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_367,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,2.24463,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_368,-1.34184,1.28951,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,2.1362,-0.69549,0.61723,1
peptide_pm_369,0.38993,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_370,1.08264,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,1.00738,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_371,-1.34184,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_372,-1.34184,0.64656,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.88783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_373,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,-0.04018,0.88783,-0.55316,0.7568,1.00738,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_374,0.89215,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,1.52179,0.64478,-0.04018,0.57283,1.62389,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_375,1.96585,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.73783,-0.55316,2.00996,-0.91026,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_376,1.08264,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-1.99301,0.73783,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,-1.30882,1
peptide_pm_377,0.38993,0.64656,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_378,-1.34184,0.64656,1.18552,-0.8251,-0.5586,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.57283,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_379,1.7234,-0.96082,1.18552,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_380,1.25582,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.73783,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_381,1.55022,-0.96082,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_382,1.55022,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,1.14283,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_383,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.74095,0.88783,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_384,-1.34184,2.25394,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,1.78689,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_385,-1.34184,1.17699,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_386,1.37704,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,-1.2963,-0.04018,0.73783,-0.55316,2.00996,-0.91026,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_387,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_388,0.38993,-0.96082,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.80942,-1.99301,0.13784,-0.55316,0.7568,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_389,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_390,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_391,1.25582,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,5.1328,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_392,0.38993,0.64656,1.18552,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_393,1.08264,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,-1.2963,-0.04018,0.73783,-0.55316,2.00996,-0.91026,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_394,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,1.32246,-0.69549,-1.30882,1
peptide_pm_395,1.7234,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.52614,0.63283,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_396,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,2.1362,-0.69549,-1.30882,1
peptide_pm_397,2.36415,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.63283,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_398,1.8273,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_399,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_400,-1.34184,1.45025,-0.76643,1.09445,-0.5586,-0.68665,-0.81602,0.48997,1.52179,-1.2963,-0.04018,0.13784,1.62389,0.7568,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_401,1.8273,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,0.60425,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_402,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,1.00738,-1.13441,-0.95204,4.02814,-0.69549,0.61723,1
peptide_pm_403,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_404,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.9453,1.07293,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_405,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,0.90502,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_406,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_407,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,0.74095,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_408,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,1.9453,-0.04018,0.63283,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,1.32246,-0.69549,1.58026,1
peptide_pm_409,-1.34184,1.1127,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_410,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,0.92891,1.32246,-0.69549,0.61723,1
peptide_pm_411,-1.34184,1.45025,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,1.9453,-0.04018,0.73783,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,-1.30882,1
peptide_pm_412,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,1.80282,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_413,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,-1.2963,-0.04018,0.96283,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_414,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,1.52179,0.64478,0.52614,0.13784,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_415,-1.34184,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,1.26821,0.13784,-0.55316,0.7568,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_416,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_417,-1.34184,1.28951,-0.76643,-0.8251,-0.5586,1.28645,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_418,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,0.93623,0.73783,1.62389,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_419,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,1.07293,1.80282,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_420,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,0.74095,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_421,-1.34184,0.64656,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_422,0.38993,-0.96082,1.18552,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,-1.2963,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,2.1362,-0.69549,-1.30882,1
peptide_pm_423,0.38993,0.64656,1.18552,-0.8251,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_424,-1.34184,1.7235,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,-1.13441,-0.95204,2.1362,-0.69549,-1.30882,1
peptide_pm_425,0.38993,0.64656,1.18552,1.09445,1.79018,-0.68665,0.90502,0.48997,-0.60849,1.20769,-0.04018,1.14283,1.62389,0.7568,1.00738,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_426,-1.34184,0.64656,-0.76643,1.09445,1.79018,-0.68665,0.90502,-1.44572,-0.60849,0.64478,-0.04018,0.13784,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_427,-1.34184,2.47897,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,-0.60849,-1.2963,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,1.39399,0.61723,1
peptide_pm_428,-1.34184,1.45025,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,0.64478,-1.99301,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_429,-1.34184,1.45025,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,-0.04018,-1.36215,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,-0.71188,1.39399,0.61723,1
peptide_pm_430,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,2.55708,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_431,1.15191,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,-0.60849,0.64478,-0.04018,-1.36215,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,-1.30882,1
peptide_pm_432,0.38993,0.64656,1.18552,-0.8251,1.79018,-0.68665,0.90502,0.48997,-0.60849,0.64478,1.26821,-1.36215,-0.55316,-1.11359,1.00738,0.69228,0.92891,-0.71188,1.39399,0.61723,1
peptide_pm_433,1.37704,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,-1.2963,-0.04018,0.73783,-0.55316,2.00996,-0.91026,0.69228,0.92891,1.32246,1.39399,0.61723,1
peptide_pm_434,0.38993,-0.96082,-0.76643,-0.8251,1.79018,-0.68665,-0.81602,0.48997,1.52179,1.61531,0.60425,0.13784,-0.55316,-1.11359,-0.91026,0.69228,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_435,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.45911,0.64478,0.74095,0.13784,-0.55316,0.7568,-0.91026,-1.13441,-0.95204,1.32246,-0.69549,0.61723,1
peptide_pm_436,-1.34184,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,-0.60849,-1.2963,2.55708,0.13784,-0.55316,-1.11359,-0.91026,-1.13441,-0.95204,-0.71188,-0.69549,-1.30882,1
peptide_pm_437,0.38993,0.64656,-0.76643,-0.8251,-0.5586,2.60843,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.13784,-0.55316,-1.11359,1.00738,0.69228,2.18914,1.32246,-0.69549,0.61723,1
peptide_pm_438,0.38993,-0.96082,-0.76643,1.09445,-0.5586,1.28645,-0.81602,0.48997,-0.60849,0.64478,-0.04018,0.46783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_439,0.38993,-0.96082,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,-1.44572,1.52179,0.64478,0.93623,0.79783,-0.55316,0.7568,-0.91026,0.69228,-0.95204,1.32246,-0.69549,-1.30882,1
peptide_pm_440,-1.34184,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,1.52179,0.64478,0.60425,1.03783,-0.55316,0.7568,1.00738,0.69228,-0.95204,-0.71188,-0.69549,0.61723,1
peptide_pm_441,0.38993,0.64656,1.18552,1.09445,1.79018,-0.68665,-0.81602,1.05132,-0.60849,0.64478,-0.04018,0.13784,1.62389,0.7568,-0.91026,0.69228,0.92891,-0.71188,-0.69549,0.61723,1
peptide_pm_442,0.38993,0.64656,-0.76643,-0.8251,-0.5586,-0.68665,-0.81602,0.48997,2.3739,0.64478,-0.04018,0.13784,-0.55316,1.69199,-0.91026,-1.13441,0.92891,-0.71188,-0.69549,0.61723,1
