,Cougar__1,Cougar__2,Cougar__3,Cougar__4,Cougar__5,Cougar__6,Cougar__7,Cougar__8,Cougar__9,Cougar__10,Cougar__11,Cougar__12,Cougar__13,Cougar__14,Cougar__15,Cougar__16,Cougar__17,Cougar__18,Cougar__19,Cougar__20,Cougar__21,Cougar__22,Cougar__23,Cougar__24,Cougar__25,Cougar__26,Cougar__27,Cougar__28,Cougar__29,Cougar__30,y
peptide_pm_287,-2.21965,-1.69346,-1.72595,-1.40491,-1.58296,0.40376,1.2323,1.15813,0.44539,0.59667,-1.69729,-1.78427,-1.60675,-1.45271,-1.6616,0.52946,-1.17735,-0.38311,0.70662,0.94709,0.77992,0.95999,0.61069,0.3062,0.59448,-1.43939,-1.16298,-1.0589,-1.01433,-1.10959,1
peptide_pm_288,-0.01651,0.3643,0.21414,-0.0867,0.34925,2.14042,1.96225,2.12953,2.10819,1.07904,-0.74559,0.01024,-0.37161,-0.40968,-0.80151,-0.27053,1.37093,0.67996,1.47903,1.25065,2.38304,1.75469,1.58817,1.68887,1.80895,-1.29666,-1.45596,-1.3864,-1.47017,-1.13995,1
peptide_pm_289,-0.89271,-0.93237,-0.88974,-0.57531,-0.39222,-0.6914,-0.13596,0.18139,-0.8978,-0.65118,-0.56007,-0.36192,-0.2514,-0.27874,0.02984,0.23653,0.04713,-0.81834,0.02904,0.17671,-0.87152,-0.94327,-1.1301,-0.91418,-1.273,-0.01462,0.24682,0.27658,0.29484,0.32347,1
peptide_pm_290,0.89899,0.41672,0.33434,0.87568,1.06195,-2.15841,-1.078,-1.15584,-3.14765,-2.2282,0.34525,0.47559,0.41344,0.68679,0.71488,1.75707,-0.94426,-0.41056,1.44295,1.62477,-1.3981,-1.78742,-1.57074,-1.78994,-1.60418,-0.26184,0.00897,-0.03558,-0.00536,-0.01652,1
peptide_pm_291,-0.41808,-0.52367,-0.68353,-0.36155,-0.18987,1.34299,0.70423,1.40727,0.59027,0.93148,-0.26453,-0.37344,-0.40703,-0.48112,-0.31789,-0.77859,0.35228,0.04717,0.19588,0.48018,1.47876,1.35654,1.61098,1.4043,1.20247,-0.66355,-0.32207,-0.3526,-0.42857,-0.35389,1
peptide_pm_292,-1.46586,-1.05853,-1.38636,-1.08092,-1.14563,-0.73956,-0.25602,1.52222,0.05037,-0.85036,-0.98058,-0.90954,-0.99044,-0.96246,-1.042,0.87871,-0.13701,-2.4967,0.8716,0.95969,-0.78204,-0.94795,-0.96417,-0.95918,-0.55639,-0.89083,-0.5582,-0.60591,-0.53919,-0.51018,1
peptide_pm_293,-0.10943,0.23557,-0.19146,-0.32292,0.19108,1.6011,1.27837,1.56958,1.76708,0.60264,-0.7339,-0.31412,-0.25923,-0.39882,-0.24011,0.4369,0.94334,0.15336,0.68088,0.99157,2.19073,1.48622,1.37421,1.54348,1.22384,-1.29241,-1.16857,-1.1275,-1.13692,-0.95949,1
peptide_pm_294,0.95114,0.77493,0.92408,0.27623,0.3706,-2.14897,-3.27574,-2.03989,-0.78656,-0.36408,0.30088,0.07246,0.54233,0.29388,0.16942,1.81629,3.22911,0.55458,-2.16766,-2.08483,-1.90881,-2.18353,-2.58515,-1.83457,-1.4518,-1.07603,-0.79945,-0.75216,-0.84571,-0.89264,1
peptide_pm_295,0.00314,-1.53385,-0.29539,-0.94208,-1.30725,-0.56256,0.4782,-1.44781,-0.29797,-0.02625,-2.23956,-1.30222,-2.15788,-1.59706,-1.92669,0.97305,1.1037,0.52237,-1.03875,-1.75245,0.12038,0.02794,1.02172,1.03656,1.07128,-2.38043,-3.02533,-3.24045,-2.63629,-2.31349,1
peptide_pm_296,-0.68271,-0.67918,-0.7725,-0.46396,-0.68162,-0.41243,0.09065,0.03471,-0.9726,-0.11938,-0.10129,-0.31357,-0.61145,-0.30528,-0.37649,-0.2114,-0.44631,-0.63423,0.70185,0.13769,-0.73261,-0.73909,-0.34252,-0.90752,-0.97815,0.36766,0.49306,0.47667,0.63997,0.58856,1
peptide_pm_297,-1.28378,-0.8743,-0.95586,-1.67274,-1.40563,-1.4787,-1.82395,-1.6111,0.25302,-0.24488,-1.71132,-1.72504,-1.49783,-1.35234,-1.14204,1.74084,2.80417,1.30955,-2.70381,-2.11626,-0.39362,-0.84821,-0.89508,-1.11726,-1.1863,-1.86942,-1.62322,-1.55694,-1.5763,-1.52464,1
peptide_pm_298,-2.11293,-2.05187,-2.03783,-2.25064,-1.5512,-0.51328,-0.35635,0.17685,0.08472,-0.94522,-1.85317,-2.12047,-2.48367,-2.5418,-2.13435,0.65953,-0.39736,-1.26968,0.56401,1.59228,-0.05454,0.61054,1.45838,0.96325,0.49037,-1.19758,-0.86668,-0.93691,-0.93048,-0.92209,1
peptide_pm_299,-1.31928,-0.99938,-1.28904,-1.27439,-1.63602,-0.42513,-0.23096,0.78726,-0.29354,-0.02622,-1.55504,-1.31967,-1.71358,-1.52861,-1.09863,0.62921,-0.79734,-2.0384,1.86647,0.45863,-0.52287,-0.5746,0.51692,0.02691,-0.34095,-1.00714,-1.13377,-1.17371,-1.02528,-1.20646,1
peptide_pm_300,-0.21425,-0.29802,-1.45525,-0.61899,0.19423,-0.26626,-0.54951,2.02286,1.58936,-1.8454,-0.53075,-0.74276,-1.13705,-1.06446,-1.45493,1.34168,-1.00198,-1.90549,-0.40752,2.77821,0.73793,0.83537,0.53347,0.35289,0.61346,-0.73466,-0.39706,-0.59452,-0.71469,-0.83119,1
peptide_pm_301,-0.95678,-0.47297,-0.84501,-0.74764,0.07676,-0.56088,0.36505,1.26656,-0.3821,-1.21035,-0.51753,-0.50934,-0.61317,-0.59672,-0.10994,0.95439,-0.11871,-3.03626,0.64796,2.587,-0.8314,-1.07579,-0.69912,-0.59486,-1.4438,-0.86618,-0.54226,-0.6758,-0.63831,-0.28094,1
peptide_pm_302,0.69141,1.2543,1.42552,1.29611,1.19175,-0.58151,-1.46472,-0.8452,0.2526,0.16506,0.92889,0.94266,1.20657,1.40295,1.37952,1.25374,0.33632,-0.6762,-0.77212,-1.73239,-0.72588,-0.56092,-0.84661,-1.19603,-0.81354,0.23546,0.54427,0.46474,0.4985,0.50196,1
peptide_pm_303,-0.25278,-0.18863,-0.28304,0.1823,0.0695,0.03964,0.20205,0.4639,-0.01392,-0.43457,-0.29322,-0.41251,-0.32216,-0.39009,-0.37327,-0.30963,-0.23704,-0.797,-0.56086,0.02706,-0.16967,0.03483,-0.21714,-0.45564,-0.43948,-0.66628,-0.49997,-0.49228,-0.57502,-0.54117,1
peptide_pm_304,0.81432,0.84358,0.35251,-0.18443,-0.49057,-1.74626,-1.48237,-1.23326,-0.10056,0.70535,0.04936,0.15745,0.24161,-0.05035,0.13401,2.44909,1.04388,0.70833,-0.72067,-2.1583,-0.89172,-1.56156,-1.62456,-1.85342,-1.75844,-1.07676,-0.80819,-0.91873,-1.11821,-1.05764,1
peptide_pm_305,1.20181,0.89043,1.29818,0.83952,1.19611,-0.85685,-1.92083,-1.77187,-1.17983,-1.88991,1.07047,1.02759,0.95094,0.81996,0.67509,1.1105,3.16854,1.88673,1.41641,-0.21492,-0.87695,-1.10812,-1.11778,-0.44813,0.0077,0.19676,0.17261,0.04873,0.04814,0.0585,1
peptide_pm_306,0.28413,-0.01705,-0.21538,0.58224,0.11887,0.2847,-0.3289,0.50923,0.33791,0.11057,0.43508,0.12015,0.23954,0.67331,0.63805,-0.45619,0.28831,0.11008,-1.56949,-0.77612,0.38783,0.26382,0.40058,0.14397,0.18783,0.12293,0.27314,0.31188,0.553,0.49139,1
peptide_pm_307,-1.46586,-1.35435,-1.38636,-0.48562,-1.03911,-0.73956,0.08289,0.81506,-1.47141,-0.65749,-0.98058,-1.29372,-1.23536,-0.4997,-0.79997,0.87871,-1.32598,-2.4967,2.07861,1.04898,-0.78204,0.00171,-0.09135,-0.98575,-0.45665,-0.89083,-0.72084,-0.60591,-0.43466,-0.59405,1
peptide_pm_308,-0.1739,-0.09121,-0.07173,-0.5782,-0.43092,0.85306,0.10817,0.24877,1.0132,0.49643,-0.40632,-0.51734,-0.38624,-0.7349,-0.70278,-1.11128,0.46978,0.72231,-0.65604,-0.1372,0.65926,0.21153,0.17321,0.30022,0.64727,-0.7244,-0.53453,-0.62241,-0.83968,-0.7942,1
peptide_pm_309,0.28868,-0.08835,0.8758,-0.05286,0.17592,1.88633,2.1112,1.37184,1.34875,1.27244,0.13031,0.00212,0.41958,0.1571,-0.20371,-0.37494,0.90203,-0.02192,1.21114,1.02558,2.00182,1.59408,1.66758,1.59632,1.77331,-0.59908,-0.24667,-0.00088,-0.1727,-0.13558,1
peptide_pm_310,0.43195,0.62285,0.67688,0.40417,0.51039,1.15366,1.09434,0.6542,-0.18882,1.50896,0.4001,0.60109,0.83301,0.7234,0.48377,0.29291,-0.53948,-1.24673,1.33654,0.58413,1.04057,0.68335,0.80363,0.64257,0.84456,-0.37249,0.08292,0.23808,0.1096,0.05584,1
peptide_pm_311,-0.19937,-0.11345,-0.26404,0.07025,0.08851,1.11307,1.01548,1.16165,0.45456,0.49138,-0.25419,-0.49971,-0.06806,0.03022,-0.48023,-0.31672,-0.15049,-0.15473,0.16228,0.88457,1.09837,0.78677,0.49103,0.70647,1.00841,-0.64172,-0.71514,-0.52555,-0.6035,-0.86915,1
peptide_pm_312,-1.36066,-0.76879,-0.97984,-0.7697,-0.35297,0.00367,0.70396,1.00063,-0.72494,-0.77272,-0.91673,-0.89352,-0.92631,-0.90601,-0.63765,0.75336,-1.30769,-2.34736,1.7348,1.49541,-0.03687,-0.12612,0.0724,0.11548,-0.27203,-1.1251,-0.70491,-0.81142,-0.77359,-0.50918,1
peptide_pm_313,-0.42324,-0.23872,-0.50679,-0.06455,-0.25684,-0.08191,0.33669,0.53635,-0.25454,-0.55083,-0.47439,-0.5948,-0.60315,-0.5323,-0.77413,-0.37097,-0.4141,-0.88191,-0.12814,0.25733,-0.26653,-0.06893,-0.27022,-0.49865,-0.42405,-0.84,-0.72049,-0.70279,-0.74696,-0.54696,1
peptide_pm_314,-0.66374,-0.84198,-0.6581,-0.57405,-0.73839,-0.59665,-0.22344,-0.12018,-0.09291,-0.43419,-0.57363,-0.61371,-0.63527,-0.50585,-0.38994,0.22877,-0.87093,-0.94547,-0.15573,0.46373,-0.8277,-0.51877,-0.30064,-0.56106,-0.47244,-0.58269,-0.32982,-0.31223,-0.27024,-0.24314,1
peptide_pm_315,-0.62299,-0.84477,-0.5941,-0.86757,-0.35105,-1.36575,-0.26073,0.01736,-0.82455,-1.07087,-0.42151,-0.84142,-0.25744,-0.30198,-0.13468,1.26749,-0.96951,-1.82025,1.73364,0.22705,-1.2691,-0.44159,-1.09294,-1.15662,-0.91749,-0.36554,-0.0947,-0.15727,-0.11125,0.01785,1
peptide_pm_316,-1.31763,-1.12653,-1.09743,-1.2726,-1.69857,-0.58533,0.01357,0.13076,-0.25176,0.37336,-1.08936,-1.02528,-1.20522,-1.10117,-1.11001,0.5846,-1.13108,-1.23577,1.19115,-0.14688,-0.69597,-0.45677,-0.1437,-0.45071,-0.14386,-0.62276,-0.38067,-0.43414,-0.38966,-0.33469,1
peptide_pm_317,1.34559,2.11618,2.1147,2.16231,2.24582,-0.33793,-1.56539,-1.61371,-0.8513,-0.54119,0.90596,1.06203,1.04033,1.15449,1.07263,0.0079,-1.09637,0.05634,0.07375,-1.32259,-0.96148,-0.70952,-1.06281,-0.73473,-0.26777,-0.25736,-0.30326,-0.30474,-0.4451,-0.6329,1
peptide_pm_318,0.0783,-0.09261,-0.48473,0.24095,0.27815,0.51834,1.02467,0.52796,-0.30224,-0.34455,0.46961,0.17247,-0.06651,0.24913,0.37486,-0.44602,-0.68303,-0.0583,-0.6244,0.54279,0.28863,0.27638,0.41245,0.17856,0.02108,0.11595,0.26047,0.16056,0.36495,0.40723,1
peptide_pm_319,-2.13578,-2.62637,-2.02664,-2.83269,-1.30827,0.49559,0.96564,0.30734,1.43474,-1.28266,-2.03725,-2.51745,-2.25736,-2.41797,-1.74611,-0.19854,0.23682,0.62482,-0.01598,1.38908,1.28598,1.97372,1.86204,1.61135,1.34891,-1.04532,-0.74343,-0.73493,-0.89973,-0.78829,1
peptide_pm_320,-1.42232,-1.14133,-0.97764,-0.72096,-0.74015,-0.76495,0.20875,0.51201,-0.70152,-0.27612,-0.92633,-0.95785,-0.85299,-0.83249,-0.74948,0.91065,-0.78362,-1.79556,1.48497,1.31059,-0.83642,-0.85413,-1.00769,-1.04333,-1.42281,-0.88876,-0.55791,-0.51671,-0.6012,-0.58198,1
peptide_pm_321,-0.21442,-0.2492,0.05372,-0.21973,-0.29428,0.75099,1.51221,1.01868,1.1516,0.99694,0.15617,-0.20239,-0.05716,-0.19797,-0.15698,0.00154,-0.51621,0.01603,0.35582,-0.03441,0.72311,0.66653,0.57258,0.62171,0.48939,-0.04981,0.10454,0.20277,0.09551,0.2644,1
peptide_pm_322,0.60242,0.42329,0.6165,0.07642,0.43307,0.76564,0.29183,0.14883,0.56055,0.16881,0.12998,0.40228,-0.12678,0.01698,-0.4009,-1.45889,0.3082,0.28996,-1.11436,-0.51156,0.56099,-0.00495,0.18594,0.18245,0.61522,-0.17957,-0.34399,-0.28561,-0.44914,-0.52502,1
peptide_pm_323,-1.15384,-0.8167,-0.94999,-0.54939,-0.93921,0.61897,1.0356,1.35246,0.39395,0.44587,-0.80482,-0.58304,-0.48767,-0.64215,-0.84737,-0.12422,-0.23034,-0.38909,0.5112,-0.48039,0.87626,0.57928,0.25031,0.73555,1.34022,-0.64174,-0.16697,-0.2434,-0.25659,-0.24516,1
peptide_pm_324,-0.71923,-1.22692,-1.1641,-0.93471,-0.8026,1.50519,1.43131,1.22238,1.1801,0.54871,-0.60446,-0.98824,-0.46305,-0.31809,-0.14779,-0.55722,-0.26035,0.68888,0.59475,0.05984,1.45717,1.76332,1.42237,1.38807,1.5375,0.39868,0.33552,0.50906,0.54066,0.26216,1
peptide_pm_325,1.13529,1.21349,0.81004,1.12301,1.31421,-1.32037,-1.40393,-0.42299,-1.78173,-1.71811,1.0268,1.01139,1.01739,0.91634,0.62896,1.36077,-0.12738,-1.3148,0.59976,1.11884,-1.28388,-1.31237,-1.18327,-1.35528,-0.85792,0.31843,0.31551,0.24506,0.09735,0.27775,1
peptide_pm_326,0.47822,-0.07686,0.25488,0.40011,0.19471,1.3465,0.93819,1.14305,1.04516,0.59211,0.57408,0.45009,0.68434,0.68232,0.57158,-0.62764,0.6283,-0.04731,-0.15619,-0.2653,1.43344,1.18662,1.29073,1.21398,1.11139,0.27078,0.46598,0.44058,0.56462,0.50932,1
peptide_pm_327,-0.23489,0.22949,0.13989,-0.01744,-0.09717,1.26573,1.26741,0.72779,0.63263,1.41251,-0.21273,-0.04263,0.09675,-0.00739,-0.27522,-0.49825,0.12914,-0.65717,0.88074,0.80331,1.34342,1.0348,1.05065,1.03314,1.42855,-0.73764,-0.21521,-0.08755,-0.11863,-0.19136,1
peptide_pm_328,0.51807,0.96227,0.56524,0.52749,1.05778,1.5293,1.41198,1.85486,1.84944,0.3251,-0.18172,0.39597,0.22595,0.25775,0.04539,0.20667,0.46012,-0.25451,0.8152,0.73121,1.91077,1.10305,1.17488,1.11117,1.06662,-1.06648,-0.97825,-0.99001,-0.93535,-0.76099,1
peptide_pm_329,-0.90207,-0.94938,-1.36044,-1.18352,-1.64593,0.54598,0.47761,0.54928,0.05638,0.52675,-0.58278,-0.96564,-1.00649,-0.7884,-0.92605,-0.39186,-0.13124,-0.77169,0.67714,0.18406,0.5372,0.95181,1.03324,0.40987,0.50556,0.08441,0.14951,0.19547,0.09868,0.13062,1
peptide_pm_330,-1.07555,-0.94962,-0.91563,-0.35621,-0.44674,-0.68518,0.04295,0.5424,-0.71516,-0.51439,-1.03502,-1.0365,-0.99065,-0.89166,-1.05936,0.75678,-0.22115,-1.75579,0.44263,0.74823,-0.84855,-0.51835,-0.50755,-0.59897,-0.34487,-1.18186,-1.11915,-1.13138,-1.30544,-1.41858,1
peptide_pm_331,0.59526,-0.45807,-2.63729,-0.77491,1.47565,-4.50484,-2.45718,1.93057,-1.81366,-5.69384,-1.08105,-1.44944,-1.90096,-1.44262,-0.91422,5.58341,1.84787,-6.14018,0.16719,7.10871,-2.30951,-1.67986,-0.79004,-1.43423,-2.17566,-2.34484,-1.97864,-1.97852,-1.977,-1.9001,1
peptide_pm_332,0.28338,0.77079,0.95713,0.65642,0.65992,0.94047,0.50603,0.29496,-0.56243,0.84082,0.45073,0.67033,0.94673,0.86821,0.74047,0.74622,-0.41271,-1.98141,1.31191,0.98992,0.69512,0.38837,0.71164,0.71595,0.86996,-0.40818,0.02324,0.14396,0.00054,-0.04883,1
peptide_pm_333,-0.9494,-0.93541,-1.13555,-0.66841,-0.88044,0.05762,0.59031,0.49709,-0.5267,0.00665,-0.70785,-0.91083,-0.99585,-0.88858,-0.85144,-0.49282,-0.78805,-0.62176,0.30877,0.44359,-0.05936,0.06718,0.14182,-0.21263,-0.38839,-0.505,-0.25041,-0.23207,-0.24436,-0.17957,1
peptide_pm_334,-0.28263,-1.73748,-0.61732,-1.28613,-1.76474,-1.06476,0.17968,-2.07755,-0.57043,-0.53897,-1.93491,-1.47773,-1.77547,-1.70052,-1.49311,1.24811,0.36844,0.68952,-1.40284,-1.97374,-0.35106,-0.25511,0.15897,1.08544,0.55839,-1.76253,-2.0547,-2.13107,-1.8915,-1.50753,1
peptide_pm_335,-0.05219,-0.27574,-0.51373,-0.10855,-0.19128,0.43439,0.2766,0.66757,-0.1443,-0.44667,-0.3317,-0.62438,-0.65407,-0.67807,-0.81603,-0.52401,0.54218,0.11065,0.12313,0.58206,0.48124,0.37732,0.71634,1.26179,0.98594,-0.75526,-0.77681,-0.78574,-0.92117,-0.94836,1
peptide_pm_336,0.8238,-0.00091,0.46123,0.66279,0.17259,-1.31959,-0.14202,0.11745,0.34481,0.04658,-1.30499,-0.78207,-0.6752,-1.05584,-0.46955,1.49445,1.19759,-0.77055,-1.65387,-0.2941,-1.1501,-1.04533,-1.28996,-1.54895,-1.99694,-2.13853,-2.88786,-3.04337,-2.38639,-2.07409,1
peptide_pm_337,0.17914,-0.02417,-0.18744,0.35296,-0.0701,0.5562,0.61962,0.26111,0.0323,0.11511,0.55673,0.46461,0.39436,0.27021,0.29193,-0.61432,-0.4721,-0.23721,-0.51959,0.68458,0.29092,0.26063,0.4161,0.31413,0.14897,0.61303,0.80093,0.6885,0.6144,0.67771,1
peptide_pm_338,-0.58089,-0.67323,-0.60995,-0.44297,-0.59218,-0.99959,-0.03456,-0.46584,0.17597,-0.33986,-0.75383,-0.42607,-0.42117,-0.24624,-0.72711,1.57863,-0.20273,0.82178,-0.59597,-1.10783,0.13812,-0.4763,-0.35008,-0.35516,0.35197,-0.66751,-0.32335,-0.21244,-0.17049,-0.18875,1
peptide_pm_339,0.51657,0.33483,-0.06714,-0.00464,0.16428,0.59994,0.10551,0.29827,0.957,0.58077,0.09968,0.00679,-0.01361,0.14816,0.27988,0.80513,-0.61013,-1.63911,0.68055,1.11967,0.76413,0.67589,0.87605,0.34476,-0.07116,0.31949,0.5004,0.41459,0.34121,0.44143,1
peptide_pm_340,-1.05174,-0.7765,-1.06933,-1.1315,-0.84219,0.52824,0.37008,0.44924,0.04151,-0.10476,-1.52394,-1.20827,-1.10619,-1.46066,-1.19283,0.01974,0.65731,-0.07417,0.53942,1.17446,0.7459,0.43213,0.68635,1.45466,1.07906,-1.72126,-1.68804,-1.63003,-1.59224,-1.58743,1
peptide_pm_341,-1.3943,-1.55389,-0.95925,-1.45133,-1.1658,0.60695,0.9362,-0.28546,0.37341,0.37701,-1.2793,-1.34133,-1.1588,-1.25654,-1.18086,0.44592,-0.45575,-1.49551,0.80633,1.03596,0.78008,0.89998,0.90377,0.39093,0.11741,0.33508,0.53444,0.45804,0.36219,0.33711,1
peptide_pm_342,-0.88245,-0.65005,-0.63326,-0.4206,-0.44633,0.45311,0.0854,0.52292,-0.00913,-0.32265,-0.38066,-0.45034,-0.25417,-0.21584,-0.32924,-0.62979,-0.77618,-0.36793,-0.39123,0.79211,0.46575,0.27886,0.00917,0.07069,0.20383,-0.16303,0.08656,0.18822,0.17432,0.16943,1
peptide_pm_343,0.08055,0.51502,-0.05819,0.0946,0.26019,1.922,1.77964,2.30638,1.3101,0.50783,-0.48844,-0.07307,-0.13842,-0.24207,-0.43523,-0.27492,0.99618,0.42691,1.04037,0.96023,2.07792,1.6367,1.51332,1.51962,1.51063,-1.29559,-1.18275,-1.14324,-1.20231,-1.09681,1
peptide_pm_344,0.26958,-0.08505,0.16252,-0.07175,0.12064,0.61505,0.27091,-0.27215,0.22345,-0.14735,0.05854,0.18047,-0.35857,0.03106,0.01154,-1.25834,0.61362,0.44664,-0.61421,-0.59075,0.30544,0.02007,0.49919,0.65219,0.8073,-0.30437,-0.4691,-0.46695,-0.35744,-0.42977,1
peptide_pm_345,0.30291,0.62653,0.56027,0.55435,0.55978,0.52001,0.01088,0.68294,0.56735,-0.14144,0.56391,0.74409,0.3609,0.19044,0.60475,-0.19085,0.0065,-0.95751,0.69955,0.86413,0.18083,0.58987,1.09822,0.7355,0.36451,0.58949,0.59603,0.50665,0.69019,0.64357,1
peptide_pm_346,0.06138,0.2778,0.16408,0.10229,-0.41446,-1.1789,-0.42166,-0.07638,-0.88643,-0.38214,-0.48078,-0.07293,-0.22649,-0.39531,-0.61835,3.10209,-0.59613,-4.40943,2.41045,1.78451,-0.43349,-0.87905,-1.04858,-0.63614,-0.20921,-1.50067,-0.99211,-1.01916,-1.206,-1.18674,1
peptide_pm_347,-0.48413,-0.58251,-0.55356,-0.73688,-0.65173,0.7396,0.86854,-0.08409,0.54811,0.49156,-0.48624,-0.52597,-0.4755,-0.32758,-0.18285,0.41615,-0.42526,-1.52358,0.73446,1.01006,0.79644,0.77129,0.90277,0.48523,0.11958,0.75931,0.95297,0.91806,0.86282,0.91855,1
peptide_pm_348,-0.06295,0.06677,-0.08067,-0.0329,0.13179,0.02552,-0.17286,0.25405,-0.48873,-0.22587,0.14742,-0.00558,-0.00111,-0.03817,0.16092,-0.65217,-0.47426,-0.55117,0.0233,-0.28482,-0.289,-0.14865,-0.2396,-0.29232,-0.42054,0.14281,0.02225,0.29244,0.13801,0.33834,1
peptide_pm_349,-1.76406,-1.40247,-1.43758,-1.3199,-1.4131,-0.28726,-0.01013,0.60279,0.36904,-0.29735,-1.26412,-1.47677,-1.42606,-1.28547,-1.3935,0.74055,-1.2394,-1.64834,1.31637,1.17888,-0.16412,0.56211,0.42956,-0.26286,0.12413,-1.10784,-0.81233,-0.84719,-0.8079,-0.80951,1
peptide_pm_350,-0.5564,-0.4899,-1.53108,-0.8821,-0.30225,0.1941,-0.28926,1.91207,1.54651,-1.07246,-0.59657,-0.76259,-1.28552,-1.31791,-1.53476,0.68744,-0.74285,-1.45221,-0.04803,2.04893,0.90872,1.03073,0.8382,0.77712,0.85875,-0.57819,-0.24758,-0.45164,-0.48835,-0.56659,1
peptide_pm_351,0.15636,-0.64194,-0.61711,-0.15615,0.05297,-1.3403,-0.73013,-0.57197,-0.99129,-1.72288,0.0073,-0.42577,-0.42684,-0.22824,-0.29732,1.10495,0.60718,-0.0797,-1.26809,-0.29252,-1.05079,-0.98122,-0.68648,-0.70734,-0.37747,-0.36385,-0.22536,-0.12603,-0.05973,-0.1236,1
peptide_pm_352,0.19999,0.05879,-0.0437,0.40454,0.00142,0.59324,0.55402,0.23778,0.07132,0.15367,0.62373,0.59581,0.50427,0.37746,0.44056,-0.61748,-0.47589,-0.23873,-0.54647,0.68132,0.31315,0.24532,0.42061,0.33364,0.1697,0.70944,0.90707,0.83048,0.75401,0.82324,1
peptide_pm_353,0.46818,0.91144,0.39996,0.46614,0.90034,1.49318,1.30843,1.84299,1.72373,0.16626,-0.30638,0.2738,0.20975,0.11705,-0.13193,0.37932,0.62221,-0.2408,0.99299,0.90798,1.99449,1.23777,1.19268,1.25534,1.24229,-1.19073,-1.04721,-0.99936,-1.0174,-0.86325,1
peptide_pm_354,-0.81185,-1.04741,-0.91978,-0.72244,-0.94224,-0.55899,-0.22931,0.1628,-0.06875,-0.40946,-0.72819,-0.71275,-0.8439,-0.66931,-0.57807,0.18604,-0.58429,-1.17909,-0.2654,0.60198,-0.74046,-0.55919,-0.20445,-0.48851,-0.47317,-0.55128,-0.25904,-0.33507,-0.29997,-0.2553,1
peptide_pm_355,-1.46586,-1.05853,-1.38636,-1.08092,-1.03911,-0.73956,-0.9169,0.10791,-0.78531,-0.65749,-0.98058,-1.13886,-1.48028,-1.23758,-0.79997,0.87871,-0.13701,-2.4967,0.8716,1.04898,-0.78204,-0.12805,0.78146,-0.04526,-0.45665,-0.89083,-0.5582,-0.60591,-0.53919,-0.59405,1
peptide_pm_356,-2.12834,-1.60113,-1.51116,-1.5018,-1.5216,0.71921,0.68882,0.38593,0.42004,0.20986,-1.5006,-1.52382,-1.38943,-1.43794,-1.61151,-0.62803,0.1339,-0.02344,-0.01135,0.66777,1.08895,0.99168,1.01767,1.03009,0.78208,-0.60633,-0.26345,-0.22734,-0.24796,-0.30718,1
peptide_pm_357,-1.66056,-1.7829,-1.60577,-1.65149,-1.51856,0.59454,0.27793,0.64271,0.47655,-0.16133,-1.26238,-1.28102,-1.26258,-1.16435,-1.13414,-0.82942,0.00128,-0.6793,-0.11283,0.25725,0.53587,0.29762,0.49558,0.37176,0.18938,0.17236,0.38019,0.31641,0.22435,0.2891,1
peptide_pm_358,0.36502,-0.00548,0.32942,0.43117,0.14235,1.16999,0.90663,0.7454,0.98718,0.38348,0.6477,0.55628,0.86246,0.73284,0.67649,-0.61881,0.6786,0.10632,-0.5934,-0.6295,1.15823,1.00234,1.07398,1.00991,0.97801,0.48429,0.6715,0.67071,0.7353,0.67031,1
peptide_pm_359,0.12637,-0.021,-0.5592,-1.04715,-0.49643,-1.46067,-2.45984,-1.56279,0.02167,-1.10215,-0.42009,-0.85023,-1.07775,-0.9263,-0.74652,2.18504,2.20108,0.65275,-2.22702,-2.38743,-0.54319,-0.19753,-0.24977,-0.7046,-0.79096,-1.10165,-0.78264,-0.86516,-0.96764,-0.92489,1
peptide_pm_360,-0.18953,-0.45849,-0.6319,-0.05073,0.13059,0.15845,0.61973,0.60111,0.25193,0.50052,0.21769,0.25293,0.31207,0.40208,0.86247,-0.51719,0.08274,-0.2695,-0.40857,-0.69713,0.03325,0.0549,-0.09645,-0.08881,-0.56167,0.80903,0.95632,0.99274,1.0063,1.04069,1
peptide_pm_361,-0.71395,-0.86465,-0.81897,-0.63588,-0.49792,-0.0771,0.20345,0.22524,-0.52774,-0.59562,-0.13292,-0.47044,-0.23478,-0.18957,-0.10105,-0.46437,-0.01425,-0.93972,-0.2408,0.85319,-0.2319,-0.33272,-0.29762,-0.11397,-0.09646,0.48968,0.58333,0.63094,0.47065,0.54754,1
peptide_pm_362,0.61123,0.76224,0.26562,-0.40177,-0.72866,-1.89254,-1.53563,-1.35797,-0.22203,0.58777,-0.05615,0.0435,0.05383,0.06424,0.25838,2.34942,1.00852,0.60148,-0.55989,-2.03584,-0.90718,-1.6046,-1.64989,-1.96331,-1.87374,-0.9344,-0.68631,-0.77398,-1.04123,-0.97502,1
peptide_pm_363,0.55383,0.51443,0.202,0.6143,0.67759,-0.03971,-0.29946,0.42952,-0.2742,-0.76452,0.27686,0.3716,0.49632,0.16588,0.20507,0.00851,-0.54706,-0.70475,0.4635,0.77234,-0.07199,-0.37678,-0.25365,0.17907,0.06192,0.35313,-0.04631,0.18702,0.00543,-0.0801,1
