,QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3,y
peptide_pm_278,0.43057,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,0.71217,-0.5072,2.78939,-1.13714,1.3718,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,2.14426,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.26329,-1.20574,1.70324,1.26329,-1.20574,1.70324,1
peptide_pm_279,-0.50178,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,0.51002,-0.37638,0.35483,1.33604,-0.48417,0.3879,-0.73055,1.31253,1.15648,0.23881,-0.59176,-0.40809,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,1.13577,1.08828,0.18966,1.13577,1.08828,0.18966,1
peptide_pm_280,1.18701,-0.76872,-0.63027,-0.68258,-0.42241,1.69458,-0.61313,0.35486,-0.5072,2.02088,1.37994,-1.02775,-0.48417,2.61372,1.12953,0.6767,-0.7263,-0.53919,-0.59176,-0.96356,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,0.57635,-0.60739,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-2.55802,-1.38897,-2.26138,-2.55802,-1.38897,-2.26138,1
peptide_pm_281,-0.86711,0.03968,1.75812,-0.68258,4.15714,-0.57588,0.23859,2.61262,-0.5072,-0.89497,-0.68998,-0.5217,-0.48417,-0.84053,2.24347,-0.02615,3.97631,0.62651,-0.59176,0.70097,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.69796,-0.32441,-0.22989,0.69796,-0.32441,-0.22989,1
peptide_pm_282,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,3.69865,1.70855,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,4.20282,2.08097,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.53006,0.2949,-1.33396,0.53006,0.2949,-1.33396,1
peptide_pm_283,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.07575,-0.01986,0.86887,-0.48417,-0.84053,2.9849,-0.82819,-0.7263,5.28571,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,3.60775,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.32857,-1.07016,-0.22788,-0.32857,-1.07016,-0.22788,1
peptide_pm_284,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,1.86385,3.12325,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,0.33001,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,1.78517,3.42515,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.82548,2.10153,-1.18742,0.82548,2.10153,-1.18742,1
peptide_pm_285,1.65717,-0.76872,0.28765,0.16748,0.16424,0.35423,-0.61313,-0.44569,-0.5072,1.49402,0.23771,0.52815,-0.48417,-0.84053,-0.73055,1.02127,0.71948,-0.53919,0.54293,-0.32384,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.62357,0.98017,0.06721,0.62357,0.98017,0.06721,1
peptide_pm_286,2.54148,-0.76872,0.19589,-0.68258,-0.42241,-0.57588,-0.61313,-0.50123,-0.5072,-0.89497,0.71923,1.07308,-0.48417,-0.84053,-0.73055,-0.82819,-0.07568,0.26725,-0.59176,0.76399,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.20914,1.26784,0.69352,0.20914,1.26784,0.69352,1
peptide_pm_287,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,4.0618,1.42374,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,0.59022,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,4.20282,2.08097,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.72559,0.4598,-0.89434,0.72559,0.4598,-0.89434,1
peptide_pm_288,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.05509,-0.5072,2.42115,2.04354,-0.30785,-0.48417,0.46895,2.09002,0.31279,-0.7263,-0.53919,-0.59176,1.4044,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,2.14426,0.57635,-0.60739,-0.09562,-0.33007,3.60775,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,-1.50386,-0.53879,-0.94051,-1.50386,-0.53879,-0.94051,1
peptide_pm_289,-0.06078,-0.76872,1.12887,-0.68258,-0.42241,-0.57588,-0.61313,-0.469,-0.5072,-0.32278,-0.14914,1.95377,2.17586,-0.84053,-0.73055,-0.82819,-0.7263,1.17797,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.35366,1.58666,-0.11145,0.35366,1.58666,-0.11145,1
peptide_pm_290,-0.12203,3.08284,0.99525,0.0701,0.61648,-0.57588,-0.61313,-0.50933,-0.5072,-0.89497,-1.13714,-1.02775,0.74482,-0.21405,-0.73055,0.80963,0.55385,0.25418,-0.59176,0.73598,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.76699,0.8226,-0.21182,1.76699,0.8226,-0.21182,1
peptide_pm_291,-0.18312,-0.76872,0.86197,-0.68258,-0.42241,-0.57588,-0.61313,0.80499,-0.5072,0.07596,2.21546,-0.3954,-0.48417,-0.84053,-0.73055,1.17623,0.44889,0.91744,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.46459,-0.5791,-0.6394,-0.46459,-0.5791,-0.6394,1
peptide_pm_292,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,1.53581,1.9972,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,0.85435,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,2.994,3.42515,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.97891,1.00399,-1.50057,-0.97891,1.00399,-1.50057,1
peptide_pm_293,-0.07951,0.39446,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.0784,-0.5072,1.34084,1.43637,-1.02775,-0.48417,0.48392,0.69586,-0.82819,-0.7263,-0.53919,-0.59176,0.23396,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,2.14426,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.3891,-0.6927,-0.99672,-1.3891,-0.6927,-0.99672,1
peptide_pm_294,-0.86711,2.00445,-0.63027,-0.68258,1.32299,-0.57588,-0.61313,-1.00122,-0.5072,-0.0064,-1.13714,0.12952,-0.48417,0.21211,-0.73055,1.00597,0.3492,-0.53919,1.0964,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.66114,-0.31709,0.96251,-1.66114,-0.31709,0.96251,1
peptide_pm_295,-0.86711,1.22416,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.06267,-0.03478,-0.40406,-0.48417,-0.84053,2.93513,-0.82819,-0.7263,5.20823,-0.59176,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,3.60775,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.24143,-1.18742,-0.06127,-0.24143,-1.18742,-0.06127,1
peptide_pm_296,0.27047,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,1.15695,-1.00122,0.54849,-0.35677,-0.20783,1.42615,-0.48417,0.43487,-0.73055,0.28311,0.5768,0.26823,-0.59176,-0.38709,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.14427,1.55551,-0.51293,1.14427,1.55551,-0.51293,1
peptide_pm_297,-0.86711,2.28351,-0.63027,-0.68258,3.41982,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,-0.57436,-1.02775,-0.48417,1.47641,-0.73055,-0.82819,-0.7263,-0.53919,1.26613,0.08389,-0.48659,-0.42619,-0.18714,-0.23173,6.74342,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.90555,-1.18376,1.31983,-1.90555,-1.18376,1.31983,1
peptide_pm_298,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,0.52674,1.48292,-0.48417,1.44286,-0.73055,-0.82819,-0.7263,2.3525,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,1.78517,2.08097,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.58573,0.0677,-1.16734,-0.58573,0.0677,-1.16734,1
peptide_pm_299,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,0.92674,-0.16394,0.12497,1.82889,-0.48417,1.75751,0.20213,-0.82819,-0.7263,0.55753,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,2.08097,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.18151,1.77539,-1.61901,0.18151,1.77539,-1.61901,1
peptide_pm_300,-0.86711,1.02966,-0.63027,-0.68258,-0.42241,0.76991,-0.61313,-0.19742,-0.5072,-0.0308,-0.14237,-1.02775,-0.48417,2.23092,-0.73055,0.06382,-0.7263,0.75726,-0.59176,-0.03794,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,-0.60739,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.49647,0.51661,-0.82609,-0.49647,0.51661,-0.82609,1
peptide_pm_301,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.04284,0.4821,2.02643,-0.48417,0.27045,-0.73055,-0.82819,-0.7263,-0.53919,1.18996,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,1.78517,3.42515,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,6.57195,-0.38751,-0.86627,0.97651,-1.65916,-0.86627,0.97651,-1.65916,1
peptide_pm_302,-0.86711,0.02608,0.54383,-0.68258,-0.42241,-0.57588,-0.61313,-0.29065,-0.5072,0.63312,-0.6975,1.46021,-0.48417,-0.84053,-0.73055,-0.03964,-0.7263,-0.53919,-0.59176,1.49146,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,2.44035,-0.17554,0.37735,-0.05324,-0.17554,0.37735,-0.05324,1
peptide_pm_303,0.31068,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.21956,-0.49574,1.513,-0.48417,-0.18024,-0.01943,1.47289,1.29732,0.297,-0.59176,0.23023,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,-0.14154,0.79328,1.36198,-0.14154,0.79328,1.36198,1
peptide_pm_304,-0.86711,3.06108,-0.63027,-0.68258,2.47018,-0.57588,-0.61313,0.36844,-0.5072,-0.15871,-0.71343,-1.02775,-0.48417,0.03168,-0.73055,-0.82819,-0.7263,-0.53919,0.80704,-0.17494,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.66649,0.03838,1.03678,-0.66649,0.03838,1.03678,1
peptide_pm_305,-0.1931,1.22212,-0.63027,-0.68258,-0.42241,2.40412,-0.61313,-0.11129,-0.5072,1.01857,-0.03591,0.2185,-0.48417,-0.84053,-0.73055,1.14699,-0.7263,0.89619,-0.59176,-0.96356,-0.48659,2.00174,-0.18714,-0.23173,-0.14829,4.4748,-0.19485,-0.41009,-0.17418,2.14426,0.57635,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,-1.47836,-0.42153,0.27799,-1.47836,-0.42153,0.27799,1
peptide_pm_306,0.36026,-0.16457,-0.63027,0.14391,0.14797,-0.57588,-0.61313,1.15946,-0.5072,-0.89497,-0.46865,0.10696,-0.48417,-0.15262,-0.73055,0.37082,-0.7263,0.33198,1.6151,0.28064,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.32178,0.48546,1.04682,0.32178,0.48546,1.04682,1
peptide_pm_307,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,1.55976,2.0243,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,0.86677,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,2.994,3.42515,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,-0.21805,1.0498,-2.34569,-0.21805,1.0498,-2.34569,1
peptide_pm_308,-0.38988,-0.76872,0.41088,-0.68258,3.56964,-0.57588,0.12944,0.25879,-0.5072,0.45967,-0.35755,0.2957,-0.48417,-0.03801,0.99776,1.9686,0.09364,-0.53919,0.69527,1.21302,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.41317,-0.28594,0.91634,0.41317,-0.28594,0.91634,1
peptide_pm_309,-0.13891,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,0.92153,-0.5072,2.20587,0.05249,-0.35453,-0.48417,0.38402,-0.73055,1.30556,-0.7263,1.01159,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-1.2467,-0.26945,-0.81806,-1.2467,-0.26945,-0.81806,1
peptide_pm_310,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,0.57658,-0.5072,1.64959,-0.16093,0.62947,-0.48417,0.16436,-0.73055,0.0474,-0.7263,0.7334,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.27077,0.7035,-1.60897,0.27077,0.7035,-1.60897,1
peptide_pm_311,0.25358,-0.76872,0.59205,-0.68258,-0.42241,-0.57588,-0.61313,1.21824,-0.5072,-0.09966,1.60942,0.5263,-0.48417,-0.84053,0.28414,-0.82819,-0.7263,-0.53919,-0.59176,-0.11169,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.19851,0.30406,-0.61531,0.19851,0.30406,-0.61531,1
peptide_pm_312,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.0764,1.09893,1.50278,-0.48417,0.3102,-0.73055,-0.82819,-0.7263,-0.53919,1.25371,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,2.14426,1.78517,2.08097,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,6.57195,-0.38751,0.02424,0.50928,-2.29751,0.02424,0.50928,-2.29751,1
peptide_pm_313,0.29932,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.34304,0.1335,1.48859,-0.48417,-0.18669,-0.02638,1.45085,1.2778,0.28883,-0.59176,-0.37238,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,-0.04377,0.85741,1.24957,-0.04377,0.85741,1.24957,1
peptide_pm_314,-0.4562,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,0.63696,-0.31167,-0.46577,1.63135,-0.48417,1.92349,-0.73055,0.97808,-0.02029,-0.53919,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,2.09867,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,0.44292,0.88673,0.46869,0.44292,0.88673,0.46869,1
peptide_pm_315,-0.86711,-0.02153,0.47351,-0.68258,-0.42241,-0.57588,0.1741,-1.00122,-0.5072,-0.17679,-0.31053,1.31092,-0.48417,0.86104,-0.73055,-0.82819,-0.7263,1.61568,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,0.62995,0.82993,-0.88832,0.62995,0.82993,-0.88832,1
peptide_pm_316,-0.40477,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,0.78014,-0.23867,-0.00406,1.96427,-0.48417,1.4919,-0.73055,-0.15075,-0.7263,0.44541,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,2.08097,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.05076,1.2202,-1.14326,1.05076,1.2202,-1.14326,1
peptide_pm_317,-0.86711,-0.76872,0.61282,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.72267,-1.13714,1.60595,-0.48417,-0.84053,0.30138,2.51109,-0.7263,-0.53919,-0.59176,0.76912,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,-0.38751,0.06037,0.35903,-0.67152,0.06037,0.35903,-0.67152,1
peptide_pm_318,0.10239,-0.76872,0.07466,0.62306,0.47865,-0.57588,-0.61313,1.1321,-0.5072,0.02236,0.18278,0.76471,-0.48417,0.24618,-0.73055,-0.35475,0.38401,-0.53919,-0.59176,-0.47227,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.96362,0.60089,1.44027,0.96362,0.60089,1.44027,1
peptide_pm_319,-0.16977,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-0.08048,-0.5072,-0.89497,0.00221,0.26164,-0.48417,1.50481,-0.73055,-0.82819,-0.7263,3.91603,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,2.09867,-0.27718,-0.26905,-0.23061,3.80827,-0.12128,-0.38751,0.01998,-1.345,-0.43264,0.01998,-1.345,-0.43264,1
peptide_pm_320,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,-0.89497,1.79488,2.29038,-0.48417,-0.84053,-0.73055,-0.82819,-0.7263,0.73471,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,2.994,3.42515,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.09437,1.05896,-1.83982,0.09437,1.05896,-1.83982,1
peptide_pm_321,-0.35888,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.01212,-0.5072,0.54814,0.10855,1.32185,-0.48417,0.01413,-0.73055,-0.82819,1.0204,0.54315,-0.59176,0.58218,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,0.51093,-0.09171,0.20371,0.51093,-0.09171,0.20371,1
peptide_pm_322,-0.86711,0.01316,0.52474,0.38705,4.00647,-0.57588,0.21065,2.49365,-0.5072,-0.89497,-0.70465,-1.02775,-0.48417,-0.84053,2.1459,-0.05246,3.8215,0.58826,-0.59176,1.45131,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.68349,0.03655,0.91433,-0.68349,0.03655,0.91433,1
peptide_pm_323,0.43732,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,-1.00122,-0.5072,0.03086,0.46129,0.78117,-0.48417,-0.84053,-0.73055,1.08312,-0.7263,0.84977,-0.59176,1.01978,1.65101,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,0.57635,0.73679,-0.09562,-0.33007,-0.27718,2.31328,-0.23061,-0.23344,-0.12128,2.44035,-0.43058,-0.25662,-0.60929,-0.43058,-0.25662,-0.60929,1
peptide_pm_324,-0.86711,-0.76872,-0.63027,-0.68258,-0.42241,-0.57588,-0.61313,1.9359,3.20907,-0.26351,1.40703,-0.2051,-0.48417,0.65583,-0.73055,-0.82819,-0.7263,0.40814,-0.59176,-0.96356,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,5.74121,-0.41783,0.57635,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.4907,-0.04407,0.05316,1.4907,-0.04407,0.05316,1
peptide_pm_325,-0.86711,1.07817,-0.08474,0.32812,-0.42241,-0.02311,0.55434,-0.34071,-0.5072,0.17009,-0.31981,0.3597,-0.48417,0.84194,-0.27769,-0.0952,-0.29668,-0.53919,-0.59176,-0.20294,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,-0.41009,-0.17418,-0.41783,-0.63248,0.73679,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,1.34618,1.68377,0.84608,1.34618,1.68377,0.84608,1
peptide_pm_326,-0.86711,-0.76872,-0.63027,-0.68258,1.02035,-0.57588,-0.61313,3.09721,-0.5072,-0.16067,0.55333,0.4071,1.22234,0.02936,-0.73055,-0.07023,-0.7263,-0.53919,-0.59176,0.60972,-0.48659,-0.42619,-0.18714,-0.23173,-0.14829,-0.22347,-0.19485,2.3541,-0.17418,-0.41783,-0.63248,-0.60739,-0.09562,-0.33007,-0.27718,-0.26905,-0.23061,-0.23344,-0.12128,-0.38751,-0.32007,0.45614,0.26795,-0.32007,0.45614,0.26795,1
