,SEP_A,SEP_C,SEP_D,SEP_E,SEP_F,SEP_G,SEP_H,SEP_I,SEP_K,SEP_L,SEP_M,SEP_N,SEP_P,SEP_Q,SEP_R,SEP_S,SEP_T,SEP_V,SEP_W,SEP_Y,y
peptide_pm_366,-1.71631,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,0.53059,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_367,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.35042,-0.33912,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_368,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-0.22406,0.05386,0.53568,0.72336,0.85284,0.65443,-2.10007,1.06474,0.89747,-0.7503,-3.17332,0.65328,1
peptide_pm_369,0.3521,-2.60242,0.77128,-0.25671,1.02697,-0.69055,0.57191,-0.86564,0.0642,1.02021,0.53568,-0.49788,-0.88734,0.65443,-0.01052,-1.35693,-0.20597,-0.41118,0.65087,-1.43246,1
peptide_pm_370,-1.16929,-1.49552,0.77128,0.80409,-0.84176,0.17598,0.57191,-0.66185,-0.84863,-0.95758,0.53568,0.72336,-1.14837,0.65443,0.92323,1.06474,-0.38763,0.02213,0.65087,0.65328,1
peptide_pm_371,1.28659,-1.78398,0.77128,0.80409,-2.25425,-0.752,0.57191,1.18466,-1.35042,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,-0.33334,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_372,1.28659,0.51032,0.77128,0.80409,-1.39801,1.34979,0.57191,-0.421,-1.37177,-0.42287,0.53568,-1.21275,0.85284,0.65443,-0.5571,1.06474,0.89747,1.22158,-2.14345,0.65328,1
peptide_pm_373,-0.08095,0.51032,0.77128,0.80409,-1.7355,1.34979,-1.46396,-0.29749,-1.37711,-0.77076,0.53568,0.72336,-0.75348,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_374,-1.32884,0.51032,0.77128,-0.23084,1.02697,-1.26209,-0.78533,0.19656,-0.9981,-0.66124,-1.02016,-0.46809,0.85284,0.65443,0.92323,0.06611,0.89747,-0.37979,-0.50143,0.65328,1
peptide_pm_375,-1.64223,0.51032,0.77128,0.80409,-0.79801,-1.2498,0.57191,1.18466,-0.80592,0.19559,0.53568,0.72336,0.85284,0.65443,0.92323,-0.09617,-0.35399,-0.61214,-0.68868,-0.83883,1
peptide_pm_376,-1.40861,0.51032,0.77128,0.80409,-0.37301,1.34979,0.57191,1.18466,-1.35042,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-3.00047,-1.14367,1
peptide_pm_377,-0.94706,0.51032,0.77128,0.80409,-0.24177,-0.57993,0.57191,-1.23618,0.36848,-0.80297,0.53568,-0.78829,-0.50584,0.65443,-0.23257,-1.72517,0.89747,-0.05323,0.65087,0.65328,1
peptide_pm_378,1.28659,0.51032,0.77128,-0.64481,-1.11051,1.34979,0.57191,-0.19868,-1.35042,-0.12653,0.53568,-0.94467,0.85284,0.65443,-0.35213,-0.33334,0.89747,-0.18511,-2.37391,0.65328,1
peptide_pm_379,-1.71061,0.51032,-0.38233,0.80409,1.02697,0.29275,0.57191,1.18466,-0.68848,-0.9898,0.53568,-1.30211,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_380,-0.8502,-1.49552,0.77128,0.80409,-0.84176,0.17598,0.57191,0.00512,-0.84863,-1.14441,0.53568,0.72336,-1.14837,0.65443,0.92323,-0.12737,-0.38763,0.02213,0.65087,0.65328,1
peptide_pm_381,-0.16643,-2.56888,0.77128,-0.23084,1.02697,-0.65367,0.57191,-0.39012,-0.28812,1.04597,0.53568,-0.46809,-0.85388,0.65443,0.92323,-1.31324,-0.17906,-0.82565,-0.50143,-0.63025,1
peptide_pm_382,-0.8502,0.51032,0.77128,0.80409,1.02697,-0.18661,0.57191,-0.35924,-0.54969,-1.34412,0.53568,-1.13828,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,0.65087,0.65328,1
peptide_pm_383,-0.19492,0.51032,0.77128,0.80409,-0.59801,-0.24806,0.57191,-0.421,-1.02479,-1.20239,0.53568,-1.21275,0.85284,0.65443,0.92323,-0.55803,-0.85189,-0.41118,0.65087,0.65328,1
peptide_pm_384,1.28659,-2.84392,0.77128,0.80409,-0.53551,-0.95481,0.57191,1.18466,1.45213,0.46617,0.53568,0.72336,0.85284,0.65443,-2.06021,1.06474,0.89747,-0.34839,-1.1496,-1.35224,1
peptide_pm_385,1.28659,0.51032,0.77128,0.80409,-2.15425,1.34979,0.57191,-2.07606,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.08299,1.06474,0.89747,1.22158,-1.22162,0.65328,1
peptide_pm_386,-1.35733,0.51032,0.77128,0.80409,-0.79801,-0.90564,-2.54127,1.18466,-0.80592,0.19559,0.53568,0.72336,0.85284,0.65443,0.92323,-0.09617,-0.35399,-0.61214,-0.68868,-0.83883,1
peptide_pm_387,1.28659,0.51032,0.77128,0.80409,-1.42301,-1.05928,-3.21989,-1.23618,-0.22406,0.76896,0.53568,0.72336,0.85284,0.65443,-0.23257,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
peptide_pm_388,-0.78182,0.51032,-0.83841,0.80409,-0.47301,-0.12515,0.57191,-2.06989,-0.90735,2.07674,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-0.71732,-0.28559,0.65087,0.65328,1
peptide_pm_389,0.01022,0.51032,0.77128,0.80409,-0.37301,-1.55707,0.57191,-0.9274,0.25638,-0.12653,0.53568,0.72336,-0.64639,0.65443,-1.46808,-0.33334,0.89747,-1.41596,0.65087,0.65328,1
peptide_pm_390,1.28659,0.51032,0.77128,0.80409,-2.023,-0.4017,0.57191,-0.57539,-0.06925,-1.0671,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,1.22158,-1.40166,0.65328,1
peptide_pm_391,-1.7334,0.51032,0.77128,0.80409,-1.24176,1.34979,0.57191,1.18466,-1.37711,-0.26181,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.07758,0.65328,1
peptide_pm_392,-1.20348,0.51032,0.77128,0.80409,1.02697,0.31733,0.57191,-0.90887,-1.19027,0.36309,0.53568,-1.25743,0.85284,-0.59526,-0.03329,-0.59548,-0.89226,-0.90729,0.65087,0.65328,1
peptide_pm_393,-1.71061,0.51032,0.77128,0.80409,-0.79801,1.34979,-2.54127,1.18466,-0.80592,0.19559,0.53568,0.72336,0.85284,0.65443,0.92323,-0.09617,-0.35399,-0.61214,-0.68868,-0.83883,1
peptide_pm_394,-0.13794,0.51032,0.77128,0.80409,1.02697,-0.95481,0.57191,-0.35924,-0.54969,-1.34412,0.53568,0.72336,0.85284,0.65443,0.92323,-1.27579,-0.7846,1.22158,-1.1496,0.65328,1
peptide_pm_395,-1.71061,0.51032,0.77128,0.80409,1.02697,0.29275,0.57191,1.18466,-0.91802,-0.9898,0.53568,-1.30211,0.85284,0.65443,0.92323,1.06474,-0.2598,-0.94497,-0.58785,0.65328,1
peptide_pm_396,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-3.1157,0.65328,1
peptide_pm_397,-1.56246,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.34508,-1.14441,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,-0.7846,-0.34839,-1.1496,0.65328,1
peptide_pm_398,-1.56246,0.51032,0.77128,0.80409,1.02697,-0.18661,0.57191,1.18466,0.11759,-0.33912,0.53568,-2.0691,0.85284,0.65443,0.92323,1.06474,0.89747,-1.13337,0.65087,0.65328,1
peptide_pm_399,-0.33737,0.51032,0.77128,0.80409,-0.75426,-0.4017,0.57191,-1.37822,1.45213,-1.29258,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_400,1.28659,0.51032,-0.63049,0.80409,-0.27927,0.06536,-1.20099,1.18466,-0.68848,-0.00412,-1.49663,0.72336,-1.309,0.65443,-1.3599,-0.23972,-1.27577,-0.09091,0.65087,-1.93785,1
peptide_pm_401,-1.722,0.51032,0.77128,0.80409,1.02697,0.17598,0.57191,1.18466,-0.84863,-0.95758,0.53568,-1.50316,0.85284,0.65443,0.92323,1.06474,-0.38763,-1.13337,0.65087,0.65328,1
peptide_pm_402,1.28659,0.51032,0.77128,0.80409,-1.56675,1.34979,0.57191,1.18466,1.45213,0.24069,0.53568,0.72336,-1.92475,0.65443,-2.05452,1.06474,0.89747,-0.56818,-2.86364,0.65328,1
peptide_pm_403,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.24808,0.21367,-0.19095,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,-0.98893,-2.45313,0.65328,1
peptide_pm_404,1.28659,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,-0.06925,-1.33768,0.53568,0.72336,-1.05467,0.65443,0.92323,-0.71407,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_405,-0.66216,0.51032,0.77128,-0.64481,-0.37301,-0.752,0.57191,-0.19868,-0.37353,-0.97047,0.53568,-0.94467,0.85284,0.65443,0.92323,-1.06983,-0.60967,-0.92613,0.65087,0.65328,1
peptide_pm_406,-0.33737,0.51032,0.77128,0.80409,-0.75426,-1.20063,0.57191,-1.37822,1.45213,-1.0671,0.53568,0.72336,-1.05467,0.65443,-0.69944,-0.71407,0.89747,-0.56818,0.65087,0.65328,1
peptide_pm_407,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.36643,-1.27326,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-2.82043,0.65328,1
peptide_pm_408,1.28659,0.51032,0.77128,0.80409,1.02697,-0.24806,0.57191,-1.21148,-1.36643,0.40174,0.53568,0.72336,0.85284,0.65443,0.92323,-1.35693,0.89747,-1.69227,-1.22162,0.65328,1
peptide_pm_409,1.28659,-2.72317,0.77128,0.80409,-1.17301,-0.07599,0.57191,1.18466,0.21367,2.07674,0.53568,0.72336,0.85284,0.65443,-2.08299,1.06474,0.89747,-0.23535,-1.01996,-2.17049,1
peptide_pm_410,-0.60518,0.51032,0.77128,0.80409,1.02697,-1.17605,0.57191,-1.68082,0.29908,-0.91249,0.53568,0.72336,-0.59285,0.65443,0.92323,-0.28341,-1.33632,-0.13487,-0.90473,0.65328,1
peptide_pm_411,1.28659,0.51032,0.77128,0.80409,1.02697,-0.07599,-1.39609,-2.07606,-1.12088,0.58213,0.53568,-1.00424,0.85284,0.65443,-1.53071,1.06474,0.89747,1.22158,0.65087,-1.20784,1
peptide_pm_412,1.28659,0.51032,0.77128,0.80409,-0.93551,1.34979,0.57191,-0.75448,-1.30771,-1.21528,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,-0.7503,0.65087,0.65328,1
peptide_pm_413,-0.5539,0.51032,0.77128,0.80409,-0.99176,1.34979,-1.20099,1.18466,-1.37711,-0.50662,0.53568,-0.83297,0.85284,0.65443,0.92323,-0.23972,0.89747,-0.09091,-1.67533,0.65328,1
peptide_pm_414,0.28372,0.51032,0.77128,0.80409,-0.07302,-1.15761,-0.92106,-0.53216,-0.42691,-1.02845,0.53568,0.72336,-1.5031,-1.41351,-0.07884,-0.03375,0.89747,-0.52422,0.65087,0.65328,1
peptide_pm_415,1.28659,-2.56888,0.77128,-0.23084,0.02698,-0.65367,0.57191,-0.82859,0.09089,0.43395,0.53568,-1.17551,-0.85388,0.65443,0.01226,-0.96996,-0.17906,-0.82565,0.65087,-0.63025,1
peptide_pm_416,1.28659,0.51032,0.77128,0.80409,-1.66675,1.34979,0.57191,1.18466,-1.21696,-0.69989,0.53568,0.72336,0.85284,-2.55162,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_417,1.28659,0.51032,0.77128,0.80409,-0.84176,1.34979,0.57191,1.18466,1.45213,-0.69989,0.53568,0.72336,0.85284,-2.55162,-2.08299,1.06474,0.89747,-0.6561,0.65087,-2.80424,1
peptide_pm_418,-0.45703,0.51032,0.77128,0.80409,1.02697,-1.00397,0.57191,-0.03193,-1.37711,-0.39066,-2.43986,-1.55529,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.5529,0.65328,1
peptide_pm_419,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.30771,-1.25393,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-1.61052,0.65328,1
peptide_pm_420,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-1.57584,-0.22406,-1.34412,0.53568,0.72336,0.85284,0.65443,-0.86456,-1.72517,-1.21521,1.22158,0.65087,0.65328,1
peptide_pm_421,1.28659,-2.72317,0.77128,0.80409,-1.17301,-0.07599,0.57191,1.18466,-0.42691,2.07674,0.53568,0.72336,0.85284,0.65443,-1.99758,1.06474,0.89747,-0.23535,-1.01996,-2.17049,1
peptide_pm_422,-0.41714,0.51032,0.77128,0.80409,1.02697,-0.48774,-1.96444,1.18466,-0.84863,-0.69989,0.53568,-1.50316,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,-3.15171,0.65328,1
peptide_pm_423,-0.99835,0.51032,0.77128,0.80409,1.02697,0.29275,0.57191,-0.94593,-1.21696,0.32444,0.53568,-1.30211,0.85284,-0.62501,-0.05607,-0.63293,-0.93262,-0.94497,0.65087,0.65328,1
peptide_pm_424,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,-0.57539,-0.06925,-0.59681,0.53568,0.72336,-2.41334,0.65443,-1.43961,1.06474,0.89747,1.22158,-3.1157,0.65328,1
peptide_pm_425,0.60282,-0.81125,-0.95243,-0.47017,-0.57926,-1.18834,0.57191,-1.1806,-1.00344,0.80761,-0.6312,-0.17023,0.04968,0.65443,0.24,1.06474,-0.8317,-0.70006,0.65087,0.65328,1
peptide_pm_426,1.28659,-1.04605,-2.11945,-0.69656,-0.42301,1.34979,0.57191,-0.24808,-0.42691,-0.19095,0.53568,0.72336,0.85284,0.65443,-0.39768,-1.13224,0.89747,-0.23535,-2.45313,0.65328,1
peptide_pm_427,1.28659,-2.95126,0.77128,0.80409,-0.67301,-0.32181,0.57191,1.18466,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.01466,1.06474,0.89747,-1.29664,-1.30804,-1.52873,1
peptide_pm_428,1.28659,0.51032,0.77128,0.80409,-1.9855,1.34979,0.57191,-2.07606,1.45213,2.07674,0.53568,0.72336,0.85284,0.65443,-2.08299,1.06474,0.89747,1.22158,-1.88419,0.65328,1
peptide_pm_429,1.28659,-3.03176,0.77128,0.80409,-0.84176,1.34979,0.57191,1.18466,1.45213,0.15049,0.53568,0.72336,0.85284,0.65443,-1.92357,1.06474,0.89747,-1.48504,0.65087,-1.74532,1
peptide_pm_430,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.36643,-0.43576,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_431,-1.68782,0.51032,0.77128,0.80409,-0.20427,-1.34812,0.57191,-0.03193,1.45213,-0.75143,-2.43986,0.72336,0.85284,0.65443,-0.19841,-0.84513,-0.428,1.22158,0.65087,0.65328,1
peptide_pm_432,-0.19492,-2.60242,0.77128,-0.25671,1.02697,-0.24806,0.57191,-0.421,1.45213,0.40174,0.53568,-1.21275,-0.88734,0.65443,-0.01052,-1.00741,-0.85189,-0.86333,0.65087,-1.43246,1
peptide_pm_433,-1.35733,0.51032,0.77128,0.80409,-0.79801,-0.90564,-2.54127,1.18466,-0.80592,0.19559,0.53568,0.72336,0.85284,0.65443,0.92323,-0.09617,-0.35399,-0.61214,-0.68868,-0.83883,1
peptide_pm_434,0.09569,-1.65652,0.77128,0.80409,1.02697,-1.82133,-1.20099,-1.29176,0.33645,-1.09931,0.53568,0.72336,0.85284,0.65443,0.92323,-0.95124,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_435,1.28659,0.51032,0.77128,0.80409,-0.84176,-1.54478,-3.82217,-0.66185,0.43254,-0.69989,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,-0.6561,-0.72469,0.65328,1
peptide_pm_436,1.28659,0.51032,0.77128,0.80409,1.02697,1.34979,0.57191,1.18466,-1.37177,-0.77076,0.53568,0.72336,0.85284,0.65443,0.92323,1.06474,0.89747,1.22158,0.65087,0.65328,1
peptide_pm_437,-0.33737,0.51032,0.77128,0.80409,1.02697,-0.85648,0.57191,-1.03238,-0.46428,-0.59681,0.53568,0.72336,-0.35859,-1.46558,-0.69944,-0.06496,-1.02009,-0.56818,-0.65267,0.65328,1
peptide_pm_438,-0.13794,0.51032,-0.27502,0.80409,-0.53551,-0.6168,0.57191,-0.35924,-1.21696,0.0152,0.53568,0.72336,-0.19127,-0.506,0.92323,-0.93251,0.89747,-1.62319,0.65087,0.65328,1
peptide_pm_439,0.0558,0.51032,0.77128,0.80409,-1.54175,1.34979,-1.26037,-0.14927,-1.37711,-0.57105,0.53568,0.72336,0.85284,0.65443,0.92323,-1.50048,0.89747,1.22158,-0.90473,0.65328,1
peptide_pm_440,1.28659,0.51032,0.77128,0.80409,-1.56675,0.23744,-0.96347,0.06688,-1.27035,-0.86739,0.53568,0.72336,-1.05467,0.65443,-1.12077,-0.06496,0.89747,0.08492,0.65087,0.65328,1
peptide_pm_441,-0.38865,-1.01921,-0.17441,0.80409,-0.39801,-1.26823,0.57191,-0.22338,-0.82194,0.1827,-0.8354,-0.3266,0.85284,0.65443,-0.37491,-0.77024,-0.05122,-0.95753,0.65087,0.65328,1
peptide_pm_442,0.12988,0.51032,0.77128,0.80409,-1.42301,-0.57993,-3.21989,-1.23618,0.36848,0.76896,0.53568,0.72336,0.85284,0.65443,-0.86456,1.06474,-1.21521,-1.24012,0.65087,0.65328,1
