,DDR_A,DDR_R,DDR_N,DDR_D,DDR_C,DDR_Q,DDR_E,DDR_G,DDR_H,DDR_I,DDR_L,DDR_K,DDR_M,DDR_F,DDR_P,DDR_S,DDR_T,DDR_W,DDR_Y,DDR_V,y
peptide_pm_345,2.73912,-0.78441,1.39816,0.14911,-0.41977,2.18134,-0.68558,0.9667,-0.51434,-0.06624,0.8776,0.61267,2.59656,1.5743,2.13002,1.29854,0.29608,1.07118,-0.56951,0.30806,1
peptide_pm_346,-0.10752,-0.45427,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.43491,-0.32591,-0.245,-0.4832,0.44812,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_347,-1.08917,0.22839,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.08269,0.1403,-0.27734,1.40202,0.7772,-0.4832,0.85015,-0.73372,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
peptide_pm_348,0.54807,-0.78441,0.66428,4.118,-0.41977,-0.56496,0.97947,4.35021,-0.51434,2.61695,0.33184,-0.13998,-0.4832,-0.83024,2.04062,1.81332,0.95006,2.36898,-0.56951,0.96499,1
peptide_pm_349,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.03521,-0.72635,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.17219,-0.56951,-1.05964,1
peptide_pm_350,-1.08917,0.33471,-0.63213,-0.68066,-0.41977,0.50676,-0.68558,-0.00692,-0.51434,0.41564,-0.20858,-0.10672,-0.4832,-0.39271,-0.73372,-0.1025,-0.77851,0.35875,-0.56951,0.4252,1
peptide_pm_351,0.62398,1.15727,1.62541,-0.68066,-0.41977,-0.56496,1.37996,0.62013,-0.51434,-1.01927,2.25353,-0.35177,1.84584,-0.23418,-0.73372,0.99288,-0.77851,-0.57674,1.47126,-1.05964,1
peptide_pm_352,0.98628,-0.78441,1.54966,2.20018,3.59396,2.33406,-0.68558,0.06078,1.97164,1.09332,0.52028,-0.04196,3.53304,1.39802,-0.73372,1.25466,1.37339,-0.57674,-0.56951,0.75921,1
peptide_pm_353,-1.08917,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_354,0.05466,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.01178,0.6711,-0.20325,-0.51455,-0.4832,-0.11877,-0.73372,-0.30871,-0.77851,1.62004,-0.56951,-1.05964,1
peptide_pm_355,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.77711,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.13569,-0.56951,-1.05964,1
peptide_pm_356,0.14437,-0.78441,1.19824,-0.68066,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,0.36587,2.19301,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_357,-0.20068,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.13537,0.45796,-1.01927,1.73978,-0.12948,-0.4832,1.16213,-0.73372,1.69779,1.66374,2.28921,2.28057,0.3318,1
peptide_pm_358,-1.08917,-0.78441,-0.63213,-0.68066,1.30665,-0.56496,0.55323,-0.45827,-0.51434,0.80113,-0.59967,0.04731,1.72541,-0.83024,-0.73372,1.14059,-0.77851,-0.57674,-0.56951,0.0247,1
peptide_pm_359,-1.08917,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,0.82714,-1.28942,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,-0.57674,0.63102,-0.0117,1
peptide_pm_360,0.29964,-0.78441,0.69036,-0.68066,-0.41977,-0.56496,0.81464,-0.34221,-0.51434,0.80113,0.30162,0.09982,0.70182,-0.83024,-0.73372,-0.93464,-0.77851,0.83596,-0.56951,-1.05964,1
peptide_pm_361,-0.22138,-0.78441,2.61758,-0.68066,-0.41977,1.3695,3.56782,1.52444,3.54195,-1.01927,2.3762,-0.44454,3.50614,2.01311,-0.73372,3.11783,1.49279,-0.57674,2.41905,0.42678,1
peptide_pm_362,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,-1.01927,0.23229,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,-0.77851,-0.57674,0.41323,0.73388,1
peptide_pm_363,0.29791,3.73125,-0.63213,-0.68066,-0.41977,5.51708,2.82737,2.30947,-0.51434,1.46505,1.34691,0.7737,2.74132,4.88816,0.8588,4.36677,-0.77851,-0.57674,-0.56951,0.19092,1
peptide_pm_364,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.50368,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.13468,0.50599,-1.05964,1
peptide_pm_365,0.06156,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.02105,-0.4832,-0.83024,-0.73372,0.13442,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_366,-0.43013,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.13274,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_367,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.13654,-0.63883,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_368,-1.08917,-0.48785,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.1908,0.51465,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.255,-0.56951,-0.33938,1
peptide_pm_369,1.35548,2.20505,2.20283,-0.68066,0.29267,-0.56496,2.46037,0.57661,-0.51434,0.37433,1.4429,1.49484,-0.4832,-0.83024,1.5014,0.00718,1.23364,-0.57674,1.05316,0.74179,1
peptide_pm_370,-0.05403,-0.78441,-0.63213,-0.68066,1.71287,-0.56496,-0.68558,1.0602,-0.51434,0.32385,-0.51612,0.14008,-0.4832,0.68021,0.50537,-0.93464,1.53349,-0.57674,-0.56951,0.68797,1
peptide_pm_371,-1.08917,-0.78441,-0.63213,-0.68066,2.0894,-0.56496,-0.68558,0.03337,-0.51434,-1.01927,-1.28942,-0.61432,-0.4832,-0.65015,-0.73372,0.31284,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_372,-1.08917,0.59631,0.5935,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.16323,-0.31169,-0.63883,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,0.61155,-0.56951,-1.05964,1
peptide_pm_373,0.71715,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.67203,0.15099,-0.55523,-0.27476,-0.4832,-0.25574,0.31818,-0.93464,-0.77851,1.21989,-0.56951,-1.05964,1
peptide_pm_374,0.19095,-0.78441,1.97186,-0.68066,-0.41977,-0.56496,2.81192,-0.21487,3.49499,1.44822,-0.50012,-0.30276,2.04569,-0.83024,-0.73372,3.31088,-0.77851,2.64205,-0.56951,1.62668,1
peptide_pm_375,-0.27141,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.01403,-0.51434,-1.01927,1.73978,-0.12948,-0.4832,1.16213,-0.73372,1.69779,1.66374,2.28921,2.28057,0.3318,1
peptide_pm_376,-0.25934,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.28942,-0.68259,-0.4832,0.26423,-0.73372,-0.93464,-0.77851,-0.16172,1.2696,-1.05964,1
peptide_pm_377,0.21338,1.76579,1.85762,-0.68066,-0.41977,-0.56496,-0.68558,0.70395,-0.51434,0.0898,-0.48412,1.57361,-0.4832,1.71254,0.74565,-0.36574,-0.77851,-0.57674,-0.56951,0.96183,1
peptide_pm_378,-1.08917,0.54035,1.06661,-0.68066,-0.41977,-0.56496,0.42574,-1.1224,-0.51434,0.68793,-0.13392,-0.58807,-0.4832,-0.11877,-0.73372,0.45031,-0.77851,0.99818,-0.56951,0.89059,1
peptide_pm_379,0.14437,-0.78441,1.19824,2.18919,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,0.36587,-0.4832,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_380,0.67574,-0.78441,-0.63213,-0.68066,1.71287,-0.56496,-0.68558,0.6572,-0.51434,1.58743,-0.765,0.14008,-0.4832,0.68021,0.50537,1.04553,1.53349,-0.57674,-0.56951,1.42722,1
peptide_pm_381,1.40034,-0.78441,2.1395,-0.68066,0.34266,-0.56496,2.58785,0.54437,-0.51434,1.29065,3.53881,1.31456,-0.4832,-0.83024,1.61734,0.04228,2.67049,2.09184,2.08429,0.0437,1
peptide_pm_382,0.06156,-0.78441,0.89649,-0.68066,-0.41977,-0.56496,-0.68558,0.13654,-0.51434,1.13156,-0.74011,0.65118,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,-0.57674,-0.56951,-1.05964,1
peptide_pm_383,0.24443,-0.78441,0.7748,-0.68066,-0.41977,-0.56496,-0.68558,0.12364,-0.51434,0.06226,-0.05925,-0.35002,-0.4832,0.01566,-0.73372,0.33331,0.99484,-0.57674,-0.56951,0.05953,1
peptide_pm_384,-1.08917,-0.25982,-0.63213,-0.68066,0.10831,-0.56496,-0.68558,0.70395,-0.51434,-1.01927,0.23229,-1.07641,-0.4832,0.25535,-0.73372,-0.93464,-0.77851,1.32398,0.41323,0.65156,1
peptide_pm_385,-1.08917,-0.50463,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.71332,-1.28942,-1.07641,-0.4832,-0.48148,-0.73372,-0.93464,-0.77851,0.95492,-0.56951,-1.05964,1
peptide_pm_386,-0.11959,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.51696,0.45796,-1.01927,1.73978,-0.12948,-0.4832,1.16213,-0.73372,1.69779,1.66374,2.28921,2.28057,0.3318,1
peptide_pm_387,-1.08917,0.87469,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.08269,0.1403,-0.27734,1.40202,0.5409,-0.4832,0.85015,-0.73372,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
peptide_pm_388,0.06501,-0.78441,-0.63213,0.61208,-0.41977,-0.56496,-0.68558,1.0199,-0.51434,-0.68579,-1.28942,-0.16624,-0.4832,0.66118,-0.73372,-0.93464,0.8171,-0.57674,-0.56951,1.32433,1
peptide_pm_389,0.38245,-0.11014,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.40669,-0.51434,0.1617,0.06341,1.59461,-0.4832,0.46461,1.17731,0.86711,-0.77851,-0.57674,-0.56951,-0.07186,1
peptide_pm_390,-1.08917,0.33471,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.00692,-0.51434,0.41564,-0.54634,-0.10672,-0.4832,-0.39271,0.38384,-0.1025,-0.77851,0.35875,-0.56951,-1.05964,1
peptide_pm_391,-0.41288,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.01008,0.68793,-0.4832,-0.09341,-0.73372,-0.93464,-0.77851,0.58451,-0.56951,-1.05964,1
peptide_pm_392,0.12539,1.57973,0.72016,-0.68066,-0.41977,1.32931,-0.68558,3.23473,-0.51434,1.32584,0.87582,-0.43754,-0.4832,-0.83024,-0.73372,1.03383,0.60272,-0.57674,-0.56951,0.42995,1
peptide_pm_393,-0.46636,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,0.45796,-1.01927,1.73978,-0.12948,-0.4832,1.16213,-0.73372,1.69779,1.66374,2.28921,2.28057,0.3318,1
peptide_pm_394,0.12884,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.28418,-0.51434,1.13156,-0.74011,0.20659,-0.4832,-0.83024,-0.73372,-0.19317,0.1794,0.41147,-0.56951,-1.05964,1
peptide_pm_395,0.14437,-0.78441,1.19824,-0.68066,-0.41977,-0.56496,-0.68558,2.24499,-0.51434,-1.01927,-0.5019,0.19959,-0.4832,-0.83024,-0.73372,-0.93464,1.86184,2.45955,-0.56951,0.27323,1
peptide_pm_396,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.26724,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.21174,-0.56951,-1.05964,1
peptide_pm_397,0.5291,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.68856,-0.62483,-0.4832,-0.83024,-0.73372,-0.93464,0.38292,0.88462,-0.56951,0.09752,1
peptide_pm_398,-0.66822,-0.78441,0.07941,-0.68066,-0.41977,-0.56496,-0.68558,0.41863,-0.51434,-1.01927,-0.45923,0.59691,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-0.02595,1
peptide_pm_399,0.29101,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.2052,-0.51434,-0.34312,-0.80944,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_400,-1.08917,0.14306,-0.63213,1.4652,-0.41977,-0.56496,-0.68558,0.79583,2.11666,-1.01927,0.3194,-0.08222,1.17582,1.58572,0.30701,0.80569,0.12377,-0.57674,0.64715,0.44736,1
peptide_pm_401,-0.21621,-0.78441,0.78225,-0.68066,-0.41977,-0.56496,-0.68558,1.62438,-0.51434,-1.01927,-0.46279,0.30636,-0.4832,-0.83024,-0.73372,-0.93464,2.21189,-0.57674,-0.56951,0.11335,1
peptide_pm_402,-1.08917,0.12487,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.13274,-1.07641,-0.4832,-0.37622,-0.25596,-0.93464,-0.77851,0.03836,-0.56951,0.6943,1
peptide_pm_403,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,0.41717,-0.03436,1.73464,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,-0.03545,1
peptide_pm_404,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.08918,-0.69745,-0.10672,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_405,0.45319,-0.78441,1.26281,-0.68066,-0.41977,-0.56496,0.6292,0.92801,-0.51434,0.34986,-0.76678,0.09982,-0.4832,0.46461,-0.73372,0.69893,0.39242,-0.57674,-0.56951,0.32072,1
peptide_pm_406,0.10469,-0.00942,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.51792,-0.51434,-0.34312,-0.54634,-1.07641,-0.4832,0.57495,0.38384,0.07738,-0.77851,-0.57674,-0.56951,-0.15892,1
peptide_pm_407,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.02276,-0.72635,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.29015,-0.56951,-1.05964,1
peptide_pm_408,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.06979,-0.51434,0.04085,-0.10369,-0.66333,-0.4832,-0.83024,-0.73372,0.01596,-0.77851,0.75755,-0.56951,0.4252,1
peptide_pm_409,-1.08917,-0.37593,-0.63213,-0.68066,0.038,-0.56496,-0.68558,0.2123,-0.51434,-1.01927,-1.28942,1.15002,-0.4832,-0.1733,-0.73372,-0.93464,-0.77851,1.14283,0.19006,0.32072,1
peptide_pm_410,0.12712,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.03337,-0.51434,0.15099,-0.68322,0.71769,-0.4832,-0.83024,0.69815,1.20786,0.17804,1.62004,-0.56951,0.46794,1
peptide_pm_411,-1.08917,0.20321,1.14112,-0.68066,-0.41977,-0.56496,-0.68558,1.46641,0.68998,-0.47774,0.97181,-0.16624,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,1.35026,-1.05964,1
peptide_pm_412,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.2957,-0.81477,-0.77711,-0.4832,-0.16189,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,0.11968,1
peptide_pm_413,-0.0109,-0.78441,1.50868,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.27419,-1.01927,-0.48412,-0.53906,-0.4832,0.13995,-0.73372,0.80569,-0.77851,0.6467,-0.56951,0.68955,1
peptide_pm_414,1.0829,2.22043,-0.63213,-0.68066,-0.41977,2.65557,-0.68558,0.41541,1.58355,0.88068,-0.26369,0.23984,-0.4832,2.11076,0.43972,1.98004,-0.77851,-0.57674,-0.56951,0.60249,1
peptide_pm_415,-1.08917,2.14909,1.19327,-0.68066,0.34266,-0.56496,2.58785,0.54437,-0.51434,0.974,1.22958,1.50884,-0.4832,1.67322,1.61734,0.33624,1.27027,-0.57674,2.08429,0.63257,1
peptide_pm_416,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.00633,-0.68558,-1.1224,-0.51434,-1.01927,-0.90366,-0.94514,-0.4832,-0.47134,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_417,-1.08917,-0.47386,-0.63213,-0.68066,-0.41977,-0.15101,-0.68558,-1.1224,-0.51434,-1.01927,0.03497,-1.07641,-0.4832,-0.14287,-0.73372,-0.93464,-0.77851,-0.57674,-0.1299,0.53601,1
peptide_pm_418,0.5498,-0.78441,0.68291,-0.68066,-0.41977,-0.56496,-0.68558,-0.20197,-0.51434,1.06884,0.21807,-0.45329,0.61726,-0.83024,-0.73372,-0.93464,-0.77851,0.80622,-0.56951,-1.05964,1
peptide_pm_419,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-0.98543,-0.77711,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,0.4304,-0.56951,-1.05964,1
peptide_pm_420,-1.08917,-0.12273,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.48386,-0.95521,-0.15398,-0.4832,-0.83024,-0.73372,-0.15954,0.45483,-0.57674,-0.56951,-1.05964,1
peptide_pm_421,-1.08917,-0.33536,-0.63213,-0.68066,0.038,-0.56496,-0.68558,0.2123,-0.51434,-1.01927,-1.28942,0.05606,-0.4832,0.49758,-0.73372,-0.93464,-0.77851,1.14283,0.20485,0.32072,1
peptide_pm_422,-0.1541,-0.78441,0.41344,-0.68066,-0.41977,-0.56496,-0.68558,-0.14233,0.32537,-1.01927,-0.48057,-0.15398,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.30637,-0.56951,-1.05964,1
peptide_pm_423,0.12539,1.59932,0.74748,-0.68066,-0.41977,1.29582,-0.68558,3.07515,-0.51434,1.18663,0.84382,-0.46379,-0.4832,-0.83024,-0.73372,0.9183,0.5281,-0.57674,-0.56951,0.4806,1
peptide_pm_424,-1.08917,0.62568,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,0.67569,-0.41479,5e-05,-0.4832,-0.83024,-0.40404,-0.93464,-0.77851,-0.26581,-0.56951,-1.05964,1
peptide_pm_425,2.75465,2.73383,3.57125,0.92118,4.94854,-0.56496,1.99807,0.04143,-0.51434,0.67416,2.69974,0.5129,2.44923,2.02072,4.65012,-0.93464,0.71127,-0.57674,-0.56951,0.28748,1
peptide_pm_426,-1.08917,0.80894,-0.63213,-0.05421,0.87387,-0.56496,0.43733,-1.1224,-0.51434,0.41717,-0.03436,0.2626,-0.4832,0.98078,-0.73372,0.59656,-0.77851,0.26006,-0.56951,0.42678,1
peptide_pm_427,-1.08917,-0.12273,-0.63213,-0.68066,-0.02137,-0.56496,-0.68558,0.54759,-0.51434,-1.01927,-1.28942,-1.07641,-0.4832,-0.06043,-0.73372,-0.93464,-0.77851,1.05496,0.63102,-0.0117,1
peptide_pm_428,-1.08917,-0.5452,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-0.71332,-1.28942,-1.07641,-0.4832,-0.43456,-0.73372,-0.93464,-0.77851,0.17489,-0.56951,-1.05964,1
peptide_pm_429,-1.08917,-0.32277,-0.63213,-0.68066,-0.07293,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,0.5025,-1.07641,-0.4832,-0.18599,-0.73372,-0.93464,-0.77851,-0.57674,0.38231,0.11968,1
peptide_pm_430,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.15609,-0.62658,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_431,-0.13512,1.90428,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.45344,-0.51434,0.6038,-0.05392,-1.07641,0.5942,0.68021,-0.73372,0.32161,1.07353,-0.57674,-0.56951,-1.05964,1
peptide_pm_432,1.15881,1.70144,1.36339,-0.68066,0.30517,-0.56496,2.46037,0.87804,-0.51434,1.3549,1.11403,-1.07641,-0.4832,-0.83024,1.5014,0.56438,1.0464,-0.57674,1.17415,0.11018,1
peptide_pm_433,-0.05403,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.46216,0.45796,-1.01927,1.73978,-0.12948,-0.4832,1.16213,-0.73372,1.69779,1.66374,2.28921,2.28057,0.3318,1
peptide_pm_434,0.61881,-0.78441,-0.63213,-0.68066,1.30665,-0.56496,-0.68558,-0.64849,0.81428,-0.13355,-0.28502,0.58991,-0.4832,-0.83024,-0.73372,0.43276,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_435,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-0.59851,0.06158,0.64357,0.36917,0.88572,-0.4832,1.04419,-0.73372,-0.93464,-0.77851,0.98331,-0.56951,0.39987,1
peptide_pm_436,-1.08917,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,-0.51434,-1.01927,-1.17031,-0.68259,-0.4832,-0.83024,-0.73372,-0.93464,-0.77851,-0.57674,-0.56951,-1.05964,1
peptide_pm_437,0.49804,1.71123,-0.63213,-0.68066,-0.41977,2.52161,-0.68558,0.63141,-0.51434,0.49212,-0.19258,0.49189,-0.4832,-0.83024,0.94821,1.05138,0.88222,1.36319,-0.56951,1.11854,1
peptide_pm_438,2.99618,-0.78441,-0.63213,1.74546,-0.41977,1.7004,-0.68558,0.46216,-0.51434,1.02295,0.18607,-0.43229,-0.4832,1.2154,2.51838,1.55593,-0.77851,-0.57674,-0.56951,-0.20325,1
peptide_pm_439,1.19676,-0.78441,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,-1.1224,1.01178,0.6711,-0.21213,-0.51455,-0.4832,-0.11877,-0.73372,-0.30871,-0.77851,1.62004,-0.56951,-1.05964,1
peptide_pm_440,-1.08917,1.35451,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,2.75276,2.55032,1.48187,0.15763,5e-05,-0.4832,0.10697,1.18848,1.05138,-0.77851,-0.57674,-0.56951,1.35757,1
peptide_pm_441,0.85344,1.6203,1.54966,2.20018,3.59396,-0.56496,-0.68558,0.12203,-0.51434,2.87701,0.61094,-0.04196,3.53304,0.90595,-0.73372,0.58632,1.95681,-0.57674,-0.56951,0.51859,1
peptide_pm_442,0.83274,0.22839,-0.63213,-0.68066,-0.41977,-0.56496,-0.68558,0.47344,0.1403,-0.27734,1.40202,0.7772,-0.4832,0.85015,-0.73372,-0.93464,0.65564,-0.57674,-0.56951,0.00887,1
