,PAAC_Xc1.A,PAAC_Xc1.R,PAAC_Xc1.N,PAAC_Xc1.D,PAAC_Xc1.C,PAAC_Xc1.Q,PAAC_Xc1.E,PAAC_Xc1.G,PAAC_Xc1.H,PAAC_Xc1.I,PAAC_Xc1.L,PAAC_Xc1.K,PAAC_Xc1.M,PAAC_Xc1.F,PAAC_Xc1.P,PAAC_Xc1.S,PAAC_Xc1.T,PAAC_Xc1.W,PAAC_Xc1.Y,PAAC_Xc1.V,PAAC_Xc2.lambda1,PAAC_Xc2.lambda2,PAAC_Xc2.lambda3,y
peptide_pm_320,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,1.33362,1.38316,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.59911,-0.52788,-0.93585,1.25807,1.8038,-0.83481,1
peptide_pm_321,-0.38104,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.85648,-0.49941,0.52986,0.15811,1.14021,-0.51075,0.02005,-0.68437,-0.8015,0.94265,0.69042,-0.52788,0.48197,0.57102,-0.04779,-0.24044,1
peptide_pm_322,-0.85632,0.02629,0.50844,0.31715,4.29967,-0.56687,0.16364,2.35868,-0.49941,-0.91171,-0.7119,-0.98168,-0.51075,-0.86036,2.11009,-0.04871,3.88113,0.81356,-0.52788,1.39524,-1.38311,-1.02418,-0.28073,1
peptide_pm_323,0.07921,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.20232,0.13643,0.27132,-0.51075,-0.86036,-0.68437,0.55038,-0.74592,0.67015,-0.52788,0.45955,0.61462,0.41759,-0.33249,1
peptide_pm_324,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,2.09848,3.19033,-0.1836,2.01842,-0.1243,-0.51075,0.91834,-0.68437,-0.8015,-0.74592,0.70344,-0.52788,-0.93585,0.51801,-0.07911,-0.48071,1
peptide_pm_325,-0.85632,2.40679,0.32113,0.97117,-0.42851,0.40431,1.34428,0.14932,-0.49941,1.06938,0.46184,1.35114,-0.51075,2.36606,0.09422,0.45696,0.02759,-0.59113,-0.52788,0.36312,0.70714,1.42929,0.56074,1
peptide_pm_326,-0.85632,-0.72246,-0.63272,-0.65651,1.05602,-0.56687,-0.61951,2.79119,-0.49941,-0.16754,0.67434,0.33274,1.16945,0.0486,-0.68437,-0.09243,-0.74592,-0.59113,-0.52788,0.52796,-0.52257,0.01598,-0.30855,1
peptide_pm_327,-0.85632,-0.72246,0.41764,-0.65651,-0.42851,-0.56687,-0.61951,-0.34939,-0.49941,0.54265,0.17027,-0.55354,-0.51075,0.02786,-0.68437,0.58429,0.10586,0.70179,-0.52788,-0.93585,-0.55631,0.73406,-0.3798,1
peptide_pm_328,-0.36936,-0.02256,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.28062,-0.49941,0.56529,0.65998,-0.98168,-0.51075,-0.86036,0.18634,-0.09782,-0.74592,-0.59113,-0.52788,-0.20952,-0.20946,0.01478,-0.35594,1
peptide_pm_329,1.47052,-0.72246,0.38669,-0.65651,-0.42851,-0.56687,0.08008,0.2256,0.69274,0.4998,-0.76533,0.68043,1.08273,1.72578,-0.68437,-0.12902,-0.74592,-0.59113,-0.52788,-0.24172,0.18409,0.58054,0.0517,1
peptide_pm_330,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,2.24028,2.22518,-0.51075,-0.86036,0.11836,-0.8015,-0.74592,0.6194,-0.52788,-0.93585,0.47118,1.51811,-0.23926,1
peptide_pm_331,-0.85632,3.36268,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-1.21276,-0.98168,-0.51075,4.40462,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,1.02531,4.65062,1.82781,1
peptide_pm_332,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.17056,-0.49941,1.1073,0.06723,0.6033,-0.51075,-0.03831,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,0.61918,1.88213,-0.47041,1
peptide_pm_333,1.07515,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.73757,-0.17941,0.17999,1.60524,-0.51075,0.92857,-0.68437,1.98957,1.82738,0.71088,-0.52788,-0.21562,0.31845,0.23971,-0.86103,1
peptide_pm_334,-0.85632,0.46078,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.28746,-0.81701,-0.24661,-0.51075,-0.86036,0.78764,-0.8015,-0.74592,4.95838,-0.52788,-0.93585,2.40503,-0.06092,2.34107,1
peptide_pm_335,0.61537,-0.72246,-0.63272,0.26036,-0.42851,-0.56687,-0.61951,0.2898,-0.49941,-0.16775,0.67383,0.77041,-0.51075,1.86578,0.19278,2.03404,-0.74592,0.73163,-0.52788,-0.93585,-0.4161,0.03997,-0.43183,1
peptide_pm_336,-0.85632,0.47695,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.27893,-0.41044,0.136,-0.51075,-0.86036,1.55381,-0.8015,-0.74592,1.65901,-0.52788,-0.93585,0.60095,1.30472,2.05623,1
peptide_pm_337,0.10939,-0.72246,0.42499,0.24595,1.0323,0.51006,0.10637,2.73125,0.73753,0.55284,1.10843,1.60516,1.14261,0.92851,-0.68437,0.59399,0.96956,-0.59113,-0.52788,0.50457,-0.21306,-0.07777,0.03966,1
peptide_pm_338,0.00307,2.3655,-0.63272,-0.65651,0.87147,-0.56687,-0.61951,-0.41285,-0.49941,-0.91171,-0.79964,-0.98168,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,1.72612,2.55411,2.26872,1.51115,0.37015,1.45367,1
peptide_pm_339,-0.41751,1.16963,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.27622,2.87294,1.7502,-0.79087,-0.98168,-0.51075,1.57819,-0.68437,-0.1674,0.03358,-0.59113,-0.52788,-0.28134,0.73944,1.25857,0.50569,1
peptide_pm_340,0.64325,-0.00402,0.46224,-0.65651,1.08374,-0.56687,-0.61951,-0.32345,-0.49941,0.6044,1.19016,0.35729,-0.51075,1.91743,1.10318,-0.8015,0.14202,-0.59113,-0.52788,-0.93585,-0.72093,0.0669,-0.80303,1
peptide_pm_341,0.08744,0.634,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.3591,4.33593,1.23518,-0.75907,-0.56034,-0.51075,1.76197,-0.68437,-0.8015,0.93057,-0.59113,-0.52788,1.17567,-0.08867,0.73952,-0.32037,1
peptide_pm_342,3.47306,-0.72246,0.42102,-0.65651,-0.42851,-0.56687,-0.61951,0.26554,-0.49941,-0.18218,-0.75027,1.59546,-0.51075,-0.86036,-0.68437,0.58875,0.96312,0.70596,-0.52788,1.93418,0.10352,-0.00096,-0.23675,1
peptide_pm_343,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.35361,-0.49941,0.65216,1.26584,-0.5213,-0.51075,0.09474,0.23755,-0.05644,-0.74592,-0.59113,-0.52788,-0.93585,-1.09266,-0.35524,-1.00645,1
peptide_pm_344,-0.85632,0.03071,0.51517,-0.65651,4.32755,0.60187,0.16825,1.71053,-0.49941,-0.117,-0.20513,-0.51378,-0.51075,-0.86036,1.18959,-0.04427,3.90842,0.82184,0.72498,-0.15424,-1.09136,-1.33071,-0.40284,1
peptide_pm_345,-0.37581,-0.72246,0.41986,2.03773,-0.42851,0.50483,-0.61951,-0.3481,-0.49941,2.73188,-0.75078,0.73451,1.13458,0.02974,0.17481,-0.10714,0.96123,0.70452,-0.52788,0.49758,-0.06167,0.50814,-0.65582,1
peptide_pm_346,-0.46667,0.95767,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,0.86107,-0.4635,-0.28584,-0.51075,0.58322,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,1.5406,3.73516,0.0888,1
peptide_pm_347,-0.85632,0.616,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.81955,4.27176,1.20669,-0.76509,-0.56593,-0.51075,1.72717,-0.68437,-0.8015,0.90833,-0.59113,-0.52788,1.14765,0.00401,0.86479,-0.13435,1
peptide_pm_348,1.99261,-0.72246,3.52776,0.23094,-0.42851,-0.56687,1.5219,0.24969,-0.49941,0.52847,0.6133,2.41007,-0.51075,-0.86036,1.01365,1.25692,1.7845,3.24982,-0.52788,1.18883,0.01438,0.22002,0.00709,1
peptide_pm_349,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,1.75829,0.9892,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.59922,-0.52788,-0.93585,1.23955,1.52111,-0.47771,1
peptide_pm_350,-0.85632,-0.10763,-0.63272,-0.65651,-0.42851,0.38721,-0.61951,-0.4153,-0.49941,-0.26297,-0.3902,-0.59972,-0.51075,1.51685,-0.68437,-0.18335,-0.74592,0.56232,-0.52788,-0.2978,0.91506,1.93122,0.27531,1
peptide_pm_351,-0.00123,1.12106,0.30384,-0.65651,-0.42851,-0.56687,0.02322,0.67401,-0.49941,-0.91171,-0.39064,1.69062,0.95323,3.89155,-0.68437,-0.18368,-0.74592,-0.59113,0.49432,-0.93585,0.54277,1.08472,1.67564,1
peptide_pm_352,0.1215,-0.72246,0.43826,0.25727,1.05063,1.61401,-0.61951,2.77756,0.75305,0.57121,1.13754,1.63761,1.16335,0.0453,-0.68437,0.6115,0.99108,-0.59113,-0.52788,1.25188,-0.35086,-0.2152,-0.07389,1
peptide_pm_353,-0.85632,-0.02425,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.27762,-0.49941,0.56171,0.65545,-0.98168,-0.51075,0.0395,0.18424,-0.09953,-0.74592,-0.59113,-0.52788,-0.21128,-0.27423,0.19368,-0.42907,1
peptide_pm_354,0.03387,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.6408,-0.2367,-0.35689,1.80029,-0.51075,1.61311,-0.68437,1.12804,-0.74592,0.60903,-0.52788,-0.93585,0.62583,1.05768,0.42996,1
peptide_pm_355,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.83785,0.92274,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,0.55907,-0.52788,-0.93585,0.62248,2.38224,0.09592,1
peptide_pm_356,3.67494,-0.72246,1.57305,-0.65651,-0.42851,-0.56687,-0.61951,-0.31884,-0.49941,-0.91171,1.69162,0.81653,1.21321,-0.86036,-0.68437,-0.8015,0.14845,0.76644,-0.52788,1.31705,-0.87454,-0.08931,-0.71202,1
peptide_pm_357,1.99199,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.24943,3.1489,-0.91171,-0.29993,0.71382,-0.51075,0.89837,-0.68437,-0.11551,0.09737,0.6889,0.6071,0.4803,0.0119,0.50489,-0.32788,1
peptide_pm_358,-0.85632,-0.72246,-0.63272,-0.65651,1.0673,-0.56687,0.12376,2.18968,-0.49941,-0.16189,1.16404,0.34273,1.18222,-0.86036,-0.68437,-0.08704,-0.74592,-0.59113,-0.52788,0.53908,-0.86096,-0.23669,0.07092,1
peptide_pm_359,-0.85632,1.77106,-0.63272,-0.65651,2.19581,-0.56687,-0.61951,-0.40772,-0.49941,-0.25395,-1.21276,-0.98168,-0.51075,-0.05694,-0.68437,-0.8015,-0.74592,-0.59113,0.50908,0.35799,-0.29944,0.42744,2.86649,1
peptide_pm_360,0.05082,-0.72246,1.35441,-0.65651,-0.42851,-0.56687,0.7442,0.77349,-0.49941,-0.22385,0.09549,0.63829,2.59542,-0.86036,-0.68437,-0.8015,-0.74592,1.85489,-0.52788,-0.93585,0.51377,0.80135,0.27014,1
peptide_pm_361,2.41392,-0.72246,0.39065,-0.65651,-0.42851,1.51706,0.0828,0.82551,0.69738,-0.91171,-0.31443,2.35547,1.08893,1.73583,-0.68437,-0.12641,0.08397,-0.59113,0.58907,1.15463,-0.12476,0.73868,0.03665,1
peptide_pm_362,-0.85632,2.32476,-0.63272,-0.65651,2.13714,-0.56687,-0.61951,0.12023,-0.49941,-0.91171,-0.80509,-0.98168,-0.51075,-0.0749,-0.68437,-0.8015,-0.74592,-0.59113,0.4859,0.32907,0.59665,1.00867,1.95583,1
peptide_pm_363,1.97535,1.31251,-0.63272,-0.65651,-0.42851,3.64354,2.21841,2.04648,-0.49941,1.23548,1.05599,2.38952,4.33727,0.01387,3.53497,0.56247,-0.74592,-0.59113,-0.52788,3.99172,0.37622,0.42875,-0.40014,1
peptide_pm_364,-0.85632,0.53371,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.24898,-0.37247,-0.59149,-0.51075,-0.86036,1.65974,-0.8015,-0.74592,2.94382,0.51691,-0.93585,1.28262,-0.50522,2.23564,1
peptide_pm_365,0.15881,-0.72246,0.47912,-0.65651,-0.42851,-0.56687,-0.61951,0.33313,-0.49941,-0.14196,1.71521,-0.07527,-0.51075,-0.86036,-0.68437,-0.06805,0.15572,-0.59113,-0.52788,-0.93585,-1.00305,-0.21311,-0.71679,1
peptide_pm_366,2.74795,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.71772,1.77682,-0.51075,1.04722,-0.68437,-0.8015,-0.74592,0.79724,-0.52788,-0.93585,-0.87295,-0.36922,-1.1547,1
peptide_pm_367,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,4.64597,1.52957,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,0.69217,0.43239,-0.49255,1
peptide_pm_368,-0.85632,1.39249,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.85907,-0.65321,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,3.3766,-0.52788,-0.38715,3.19909,3.77666,-0.08399,1
peptide_pm_369,-0.34711,0.00941,0.48271,-0.65651,4.19308,-0.56687,0.14598,0.98616,-0.49941,1.40499,-0.72319,-0.07234,-0.51075,-0.86036,1.1366,2.14179,0.15863,-0.59113,1.90698,0.58317,-0.92541,-1.05198,0.1104,1
peptide_pm_370,1.19413,-0.72246,-0.63272,-0.65651,1.12233,-0.56687,-0.61951,-0.30719,-0.49941,0.64309,1.25148,0.84916,-0.51075,1.03876,1.14879,-0.8015,0.16468,-0.59113,-0.52788,-0.17126,-1.11052,-0.54732,-0.55287,1
peptide_pm_371,-0.85632,-0.72246,-0.63272,-0.65651,0.86588,-0.56687,-0.61951,0.12997,-0.49941,-0.91171,-1.21276,1.31046,-0.51075,5.47995,-0.68437,-0.18324,-0.74592,-0.59113,-0.52788,-0.93585,2.95214,-1.74403,2.73813,1
peptide_pm_372,-0.85632,-0.12008,0.28535,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.27611,-0.40686,1.26364,-0.51075,0.69234,-0.68437,-0.8015,-0.74592,1.66904,-0.52788,-0.93585,1.89572,1.68679,0.21077,1
peptide_pm_373,-0.40235,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.66353,-0.22325,0.09662,1.45039,-0.51075,1.6624,0.12735,-0.8015,-0.74592,0.63294,-0.52788,-0.93585,1.05156,0.60612,-0.04254,1
peptide_pm_374,1.96176,-0.72246,0.39614,-0.65651,-0.42851,-0.56687,0.08657,2.03205,0.70379,-0.19941,1.0451,1.53459,1.0975,-0.86036,-0.68437,-0.12279,-0.74592,0.67532,-0.52788,0.46527,-0.07811,0.39427,0.23704,1
peptide_pm_375,2.46968,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.4614,-0.49941,-0.91171,-0.29911,0.71534,-0.51075,0.89995,-0.68437,-0.1149,0.09812,0.69005,0.60812,0.48156,0.18973,0.03172,0.04274,1
peptide_pm_376,0.7417,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-1.21276,1.87207,-0.51075,-0.12031,-0.68437,-0.8015,-0.74592,4.79504,0.42728,-0.93585,2.18489,1.34519,1.68122,1
peptide_pm_377,0.7332,0.03907,0.52792,-0.65651,-0.42851,-0.56687,-0.61951,0.3899,-0.49941,1.49887,0.82488,-0.50859,-0.51075,0.12111,0.26301,2.26106,-0.74592,-0.59113,-0.52788,-0.14556,-0.82829,-1.02038,-1.43056,1
peptide_pm_378,-0.85632,-0.12066,0.28446,-0.65651,-0.42851,-0.56687,0.00993,-0.96038,-0.49941,-0.27673,-0.40765,1.26147,-0.51075,0.69084,-0.68437,-0.19646,-0.74592,2.79584,-0.52788,-0.31133,1.56537,1.53647,0.74084,1
peptide_pm_379,3.55788,-0.72246,1.51606,0.26018,-0.42851,-0.56687,-0.61951,-0.33541,-0.49941,-0.91171,1.61658,0.77007,-0.51075,-0.86036,-0.68437,-0.8015,0.12534,0.73137,-0.52788,1.25884,-0.55501,0.18636,-0.46759,1
peptide_pm_380,0.68561,-0.72246,-0.63272,-0.65651,1.12645,-0.56687,-0.61951,-0.30546,-0.49941,-0.13224,1.75219,0.85403,-0.51075,1.04381,1.15367,-0.05878,0.1671,-0.59113,-0.52788,-0.16922,-1.0912,-0.60362,-0.59659,1
peptide_pm_381,0.18319,-0.72246,0.50582,-0.65651,4.28883,-0.56687,0.16184,1.02649,-0.49941,0.66476,-0.71305,0.41058,-0.51075,-0.86036,1.17433,2.20277,0.17737,0.81034,0.71477,1.38989,-1.03979,-1.29704,-0.20237,1
peptide_pm_382,0.17589,-0.72246,0.49783,-0.65651,-0.42851,-0.56687,-0.61951,-0.30275,-0.49941,-0.12901,1.76446,-0.06002,-0.51075,-0.86036,-0.68437,0.69008,0.17088,-0.59113,-0.52788,-0.93585,-1.58016,-0.19508,-0.76139,1
peptide_pm_383,-0.38846,-0.72246,0.39213,-0.65651,-0.42851,-0.56687,-0.61951,-0.36423,-0.49941,-0.20218,0.5865,0.27156,-0.51075,0.00629,-0.68437,-0.12543,0.08517,-0.59113,-0.52788,-0.23802,-0.33813,0.37093,0.64233,1
peptide_pm_384,-0.85632,2.26023,-0.63272,-0.65651,2.08281,-0.56687,-0.61951,0.09735,-0.49941,-0.91171,-0.81372,-0.98168,-0.51075,-0.09153,-0.68437,-0.8015,-0.74592,0.528,0.46443,-0.31678,0.79435,1.18447,2.16432,1
peptide_pm_385,-0.85632,1.98819,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,1.94843,-1.21276,-0.98168,-0.51075,1.93446,-0.68437,-0.8015,-0.74592,0.42593,-0.52788,-0.93585,3.00769,3.02202,0.37822,1
peptide_pm_386,1.51058,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.84922,3.13862,-0.91171,-0.3025,0.70905,-0.51075,0.89342,-0.68437,-0.11745,0.09499,0.6853,0.6039,0.47631,0.04987,0.54078,-0.31684,1
peptide_pm_387,-0.85632,-0.03428,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.86995,4.40687,1.26668,-0.75242,-0.12663,-0.51075,1.80044,-0.68437,-0.8015,0.95517,-0.59113,-0.52788,1.20665,-0.22652,0.5579,-0.43955,1
peptide_pm_388,0.09095,-0.72246,-0.63272,0.22872,-0.42851,-0.56687,-0.61951,-0.35686,-0.49941,4.1163,-1.21276,0.28704,-0.51075,0.017,-0.68437,-0.8015,0.09544,-0.59113,-0.52788,-0.2294,0.49926,0.55624,-0.78888,1
peptide_pm_389,-0.41858,1.16502,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.27076,-0.49941,0.416,-0.37103,-0.59082,-0.51075,-0.04949,0.09834,-0.16895,-0.74592,-0.59113,-0.52788,1.02291,2.13092,1.41359,-0.95898,1
peptide_pm_390,-0.85632,-0.10012,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.40864,-0.49941,-0.25505,0.03614,-0.59506,-0.51075,1.54587,0.08985,-0.1758,-0.74592,0.5764,-0.52788,-0.93585,0.84427,1.79949,0.14678,1
peptide_pm_391,2.26311,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.21304,1.80366,-0.51075,1.06578,-0.68437,-0.8015,-0.74592,0.81075,-0.52788,-0.93585,-1.14108,-0.6372,-0.91237,1
peptide_pm_392,1.59907,-0.01664,1.51874,-0.65651,-0.42851,0.5284,-0.61951,-0.33463,-0.49941,1.32253,-0.26847,2.08771,-0.51075,-0.86036,-0.68437,0.61776,0.99878,-0.59113,-0.52788,1.26158,-0.21304,0.17895,-0.83224,1
peptide_pm_393,2.97626,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,3.18236,-0.91171,-0.29156,0.72938,-0.51075,0.9145,-0.68437,-0.10922,0.1051,0.70065,0.61751,0.49329,-0.18551,0.4718,-0.39354,1
peptide_pm_394,-0.37552,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.26493,-0.49941,-0.18255,1.56082,-0.12307,-0.51075,-0.86036,-0.68437,0.58806,0.10817,0.70531,-0.52788,-0.93585,0.37525,-0.28045,-0.14596,1
peptide_pm_395,3.52273,-0.72246,1.49895,-0.65651,-0.42851,-0.56687,-0.61951,-0.34039,-0.49941,-0.91171,1.59405,1.19058,-0.51075,-0.86036,-0.68437,-0.8015,0.11841,0.72084,-0.52788,1.24137,-0.52211,0.27031,-0.33448,1
peptide_pm_396,-0.85632,0.50118,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.26615,-0.39424,-0.60159,-0.51075,-0.86036,1.59902,-0.8015,-0.74592,4.00005,-0.52788,-0.93585,1.38787,0.13391,2.13321,1
peptide_pm_397,0.92197,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.49697,1.00311,-0.51075,-0.86036,-0.68437,-0.8015,0.04382,0.60762,-0.52788,-0.27274,0.1077,1.44004,0.50597,1
peptide_pm_398,3.4388,-0.72246,1.71945,-0.65651,-0.42851,-0.56687,-0.61951,-0.27626,-0.49941,-0.91171,-0.18038,-0.50229,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,0.66576,-1.44174,-1.25068,-1.03809,1
peptide_pm_399,-0.3658,-0.01745,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.33535,-0.49941,0.57607,0.67365,-0.98168,-0.51075,0.04827,0.1927,-0.09269,-0.74592,-0.59113,-0.52788,-0.20422,-0.36432,0.04962,-0.49051,1
peptide_pm_400,-0.85632,1.18619,-0.63272,0.17081,-0.42851,-0.56687,-0.61951,-0.39634,0.63454,-0.91171,-0.36159,0.20405,1.00495,-0.04039,0.8986,-0.16185,0.82673,-0.59113,1.58875,-0.27561,0.65312,0.33474,1.44453,1
peptide_pm_401,3.1652,-0.72246,1.56961,-0.65651,-0.42851,-0.56687,-0.61951,-0.31984,-0.49941,-0.91171,1.20378,0.81373,-0.51075,-0.86036,-0.68437,-0.8015,0.14706,-0.59113,-0.52788,1.31354,-0.82359,-0.17712,-0.60175,1
peptide_pm_402,-0.85632,1.63046,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,-0.81928,-0.98168,-0.51075,0.65588,0.77921,-0.8015,-0.74592,2.71951,-0.52788,-0.32541,0.74092,1.65375,2.04318,1
peptide_pm_403,-0.85632,-0.10496,-0.63272,1.75242,0.22138,-0.56687,0.02635,-0.96038,-0.49941,-0.26016,-0.38664,-0.59807,-0.51075,-0.06452,-0.68437,0.44016,-0.74592,2.88422,-0.52788,0.34578,1.6548,0.87763,0.70507,1
peptide_pm_404,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.35109,-0.49941,0.64916,1.26109,-0.52218,-0.51075,0.09291,0.23579,-0.05786,-0.74592,-0.59113,-0.52788,-0.93585,-1.10811,-0.28877,-1.00441,1
peptide_pm_405,0.14394,-0.72246,0.46284,-0.65651,-0.42851,-0.56687,0.13234,0.31419,-0.49941,-0.15323,0.71063,-0.08855,-0.51075,0.06608,-0.68437,0.64392,0.14251,-0.59113,-0.52788,0.5561,0.01338,-0.61054,-0.71504,1
peptide_pm_406,-0.3744,-0.0298,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,0.26778,-0.49941,0.55001,0.17726,-0.98168,-0.51075,0.03235,0.17733,-0.1051,-0.74592,-0.59113,-0.52788,-0.21703,-0.20739,0.0933,-0.10903,1
peptide_pm_407,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.91171,0.39572,0.13868,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,1.6644,-0.52788,-0.93585,2.39644,1.4816,0.03179,1
peptide_pm_408,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.3949,-0.49941,0.43432,-0.78609,0.99958,-0.51075,-0.86036,-0.68437,0.48106,-0.74592,0.60548,-0.52788,1.04993,1.1291,1.21029,-0.15325,1
peptide_pm_409,-0.85632,2.72647,-0.63272,-0.65651,1.99139,-0.56687,-0.61951,-0.45077,-0.49941,-0.91171,-1.21276,-0.62458,-0.51075,0.62132,-0.68437,-0.8015,-0.74592,0.48726,1.38449,-0.33932,1.7619,1.26824,2.1555,1
peptide_pm_410,0.20628,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,1.07063,-0.49941,2.31127,0.83051,-0.50728,-0.51075,-0.86036,0.26563,-0.03375,1.14168,0.84148,-0.52788,-0.14338,-0.72974,-1.17859,-1.4347,1
peptide_pm_411,-0.85632,1.06541,0.27557,-0.65651,-0.42851,-0.56687,-0.61951,-0.43203,0.56278,2.86121,-0.81411,0.49925,-0.51075,-0.86036,-0.68437,-0.8015,-0.74592,-0.59113,0.46346,-0.93585,0.73594,2.69198,0.42557,1
peptide_pm_412,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,-0.49941,-0.24732,0.05084,0.97418,-0.51075,-0.04884,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.28241,0.35931,2.33961,-0.38368,1
peptide_pm_413,0.01857,-0.72246,0.32553,-0.65651,-0.42851,-0.56687,-0.61951,-0.96038,0.62121,-0.91171,0.04898,2.14308,-0.51075,0.76029,-0.68437,-0.16937,-0.74592,1.76794,-0.52788,-0.28337,0.54466,1.02947,1.0649,1
peptide_pm_414,-0.36412,-0.01503,-0.63272,-0.65651,-0.42851,1.62865,-0.61951,1.54831,0.76146,0.58116,1.62654,0.33676,-0.51075,0.05138,1.95585,-0.09026,-0.74592,-0.59113,-0.52788,0.53243,-0.26164,-0.2665,-0.3225,1
peptide_pm_415,-0.85632,0.0142,1.61273,-0.65651,4.22327,-0.56687,0.15098,0.99888,-0.49941,1.42013,-0.22722,-0.0664,-0.51075,0.08905,1.1485,1.42039,0.16454,-0.59113,0.69751,1.35757,-1.24201,-0.96068,0.08011,1
peptide_pm_416,-0.85632,-0.72246,-0.63272,-0.65651,-0.42851,0.42396,-0.61951,-0.96038,-0.49941,-0.91171,-0.78564,0.20833,-0.51075,-0.03743,-0.68437,-0.8015,-0.74592,-0.59113,-0.52788,-0.93585,3.09113,-2.43273,2.31639,1
