,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
peptide_pm_344,-0.9492,-0.27861,0.17805,-0.65388,2.76549,0.21785,-0.06993,1.0292,-0.4973,-0.39341,-0.56622,-0.68053,-0.49469,-0.78908,0.61579,-0.29678,2.60773,0.11847,0.31149,-0.42857,1
peptide_pm_345,-0.49321,-0.7064,0.27138,1.55038,-0.42846,0.30938,-0.62828,-0.49063,-0.4973,1.94483,-0.81273,0.29121,0.88009,-0.19818,0.02355,-0.23109,0.74617,0.18992,-0.55741,0.29268,1
peptide_pm_346,-0.03721,2.15645,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,2.51465,0.11972,0.29121,-0.49469,1.57451,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_347,-0.9492,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.00525,4.43615,1.11599,-0.75622,-0.59121,-0.49469,1.30592,-0.7232,-0.86606,1.01882,-0.50082,-0.55741,1.30285,1
peptide_pm_348,0.66751,-0.7064,1.50164,-0.21971,-0.42846,-0.57537,0.47574,-0.38378,-0.4973,-0.23086,-0.38889,0.51894,-0.49469,-0.78908,0.15932,0.25957,0.57576,0.72369,-0.55741,0.14413,1
peptide_pm_349,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.22786,2.16993,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,0.88067,-0.55741,-1.01459,1
peptide_pm_350,-0.9492,0.24789,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,0.09704,-0.4973,0.23536,0.11972,-0.33502,-0.49469,2.7563,-0.7232,0.40388,-0.75343,0.88067,-0.55741,0.29268,1
peptide_pm_351,-0.10235,0.62278,0.20694,-0.65388,-0.42846,-0.57537,-0.04998,0.55878,-0.4973,-0.90428,-0.54631,1.07401,0.78189,2.50306,-0.7232,-0.27644,-0.75343,-0.50082,0.34253,-1.01459,1
peptide_pm_352,-0.30834,-0.7064,0.00316,-0.13757,0.406,0.66806,-0.62828,1.39943,0.23605,-0.10345,-0.03149,0.35892,0.47137,-0.37385,-0.7232,0.02633,0.30034,-0.50082,-0.55741,0.36335,1
peptide_pm_353,-0.9492,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,1.36298,-0.96126,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_354,0.23639,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.8594,-0.16351,-0.31542,1.88812,-0.49469,1.51542,-0.7232,1.61032,-0.75343,0.39715,-0.55741,-1.01459,1
peptide_pm_355,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.54972,2.73924,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_356,2.86163,-0.7064,1.04469,-0.65388,-0.42846,-0.57537,-0.62828,-0.5326,-0.4973,-0.90428,0.60814,0.20175,0.78189,-0.78908,-0.7232,-0.86606,-0.05719,0.14059,-0.55741,0.80626,1
peptide_pm_357,1.89622,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.14405,2.75878,-0.90428,-0.47705,0.34131,-0.49469,0.43999,-0.7232,-0.20569,0.02636,0.21755,0.45052,0.34497,1
peptide_pm_358,-0.9492,-0.7064,-0.63081,-0.65388,1.04177,-0.57537,0.14278,2.55963,-0.4973,-0.19879,0.80055,0.20175,1.20742,-0.78908,-0.7232,-0.07991,-0.75343,-0.50082,-0.55741,0.60394,1
peptide_pm_359,-0.9492,2.83808,-0.63081,-0.65388,3.98223,-0.57537,-0.62828,0.01309,-0.4973,0.15396,-1.12354,-0.96126,-0.49469,0.3083,-0.7232,-0.86606,-0.75343,-0.50082,1.24246,1.4132,1
peptide_pm_360,0.17993,-0.7064,1.60318,-0.65388,-0.42846,-0.57537,0.91385,1.10446,-0.4973,-0.19879,0.03091,0.58942,2.90953,-0.78908,-0.7232,-0.86606,-0.75343,1.2096,-0.55741,-1.01459,1
peptide_pm_361,1.42198,-0.7064,0.03939,-0.65388,-0.42846,0.73911,-0.16564,0.23136,0.27795,-0.90428,-0.66176,0.89956,0.52658,0.52778,-0.7232,-0.39437,-0.19643,-0.50082,0.16254,0.44209,1
peptide_pm_362,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,-0.90428,-0.61847,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,-0.75343,-0.50082,1.01748,1.10973,1
peptide_pm_363,0.32107,-0.04181,-0.63081,-0.65388,-0.42846,1.06774,0.52832,0.28593,-0.4973,-0.1106,-0.40201,0.20175,1.42018,-0.51473,1.01032,-0.27644,-0.75343,-0.50082,-0.55741,1.10973,1
peptide_pm_364,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,3.64367,1.38091,-1.01459,1
peptide_pm_365,0.53279,-0.7064,0.83525,-0.65388,-0.42846,-0.57537,-0.62828,0.83162,-0.4973,0.02168,1.9069,0.05638,-0.49469,-0.78908,-0.7232,0.16577,0.46499,-0.50082,-0.55741,-1.01459,1
peptide_pm_366,3.93264,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.64818,1.91207,-0.49469,1.01837,-0.7232,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_367,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.40569,1.60961,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_368,-0.9492,3.80475,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.38889,-0.22116,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,6.02989,-0.55741,0.53037,1
peptide_pm_369,-0.55401,-0.29287,0.15109,-0.65388,2.65902,-0.57537,-0.08854,0.44964,-0.4973,0.57725,-0.85417,-0.41852,-0.49469,-0.78908,0.57116,1.33517,-0.1036,-0.50082,1.12247,0.11838,1
peptide_pm_370,1.02678,-0.7064,-0.63081,-0.65388,0.85799,-0.57537,-0.62828,-0.44165,-0.4973,0.33033,0.56004,0.39559,-0.49469,0.4912,0.89475,-0.86606,0.05885,-0.50082,-0.55741,-0.30648,1
peptide_pm_371,-0.9492,-0.7064,-0.63081,-0.65388,1.19653,-0.57537,-0.62828,0.53006,-0.4973,-0.90428,-1.12354,1.60961,-0.49469,5.67968,-0.7232,0.00285,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_372,-0.9492,0.12065,0.93299,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.08341,-0.04605,2.29518,-0.49469,1.25936,-0.7232,-0.86606,-0.75343,1.89377,-0.55741,-1.01459,1
peptide_pm_373,-0.2518,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,1.09881,-0.03279,0.30255,1.91207,-0.49469,1.92209,0.41888,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_374,1.34549,-0.7064,0.12586,-0.65388,-0.42846,-0.57537,-0.10595,1.38611,0.37799,-0.42637,0.17987,0.61443,0.65835,-0.78908,-0.7232,-0.3335,-0.75343,0.07851,-0.55741,0.08183,1
peptide_pm_375,2.37045,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.3664,-0.4973,-0.90428,-0.47705,0.34131,-0.49469,0.43999,-0.7232,-0.20569,0.02636,0.21755,0.45052,0.34497,1
peptide_pm_376,1.54678,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-1.12354,2.46657,-0.49469,0.01952,-0.7232,-0.86606,-0.75343,4.22535,0.76881,-1.01459,1
peptide_pm_377,0.66751,-0.1425,0.43541,-0.65388,-0.42846,-0.57537,-0.62828,0.31074,-0.4973,1.11599,0.34576,-0.59121,-0.49469,-0.09074,0.15932,2.13561,-0.75343,-0.50082,-0.55741,-0.24211,1
peptide_pm_378,-0.9492,-0.05347,0.60376,-0.65388,-0.42846,-0.57537,0.22395,-1.07829,-0.4973,-0.12453,-0.27289,1.60961,-0.49469,0.82811,-0.7232,0.00285,-0.75343,2.33488,-0.55741,-0.12014,1
peptide_pm_379,2.86163,-0.7064,1.04469,0.02839,-0.42846,-0.57537,-0.62828,-0.5326,-0.4973,-0.90428,0.60814,0.20175,-0.49469,-0.78908,-0.7232,-0.86606,-0.05719,0.14059,-0.55741,0.80626,1
peptide_pm_380,0.53279,-0.7064,-0.63081,-0.65388,0.85799,-0.57537,-0.62828,-0.44165,-0.4973,-0.28697,0.89675,0.39559,-0.49469,0.4912,0.89475,-0.17818,0.05885,-0.50082,-0.55741,-0.30648,1
peptide_pm_381,-0.18431,-0.7064,0.12586,-0.65388,2.55943,-0.57537,-0.10595,0.40035,-0.4973,0.05155,-0.86286,-0.17341,-0.49469,-0.78908,0.52941,1.26416,-0.12456,0.07851,0.25543,0.63004,1
peptide_pm_382,0.53279,-0.7064,0.83525,-0.65388,-0.42846,-0.57537,-0.62828,-0.12334,-0.4973,0.02168,1.9069,0.05638,-0.49469,-0.78908,-0.7232,1.19759,0.46499,-0.50082,-0.55741,-1.01459,1
peptide_pm_383,-0.15881,-0.7064,0.93299,-0.65388,-0.42846,-0.57537,-0.62828,-0.05967,-0.4973,0.08341,1.03144,0.66696,-0.49469,0.23514,-0.7232,0.23455,0.54622,-0.50082,-0.55741,0.11838,1
peptide_pm_384,-0.9492,3.17037,-0.63081,-0.65388,3.43089,-0.57537,-0.62828,0.83162,-0.4973,-0.90428,-0.61847,-0.96126,-0.49469,0.17113,-0.7232,-0.86606,-0.75343,0.62164,1.01748,0.04757,1
peptide_pm_385,-0.9492,3.42882,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,4.03417,-1.12354,-0.96126,-0.49469,3.3078,-0.7232,-0.86606,-0.75343,0.69647,-0.55741,-1.01459,1
peptide_pm_386,1.42198,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.75522,2.75878,-0.90428,-0.47705,0.34131,-0.49469,0.43999,-0.7232,-0.20569,0.02636,0.21755,0.45052,0.34497,1
peptide_pm_387,-0.9492,-0.1425,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.00525,4.43615,1.11599,-0.75622,-0.22116,-0.49469,1.30592,-0.7232,-0.86606,1.01882,-0.50082,-0.55741,1.30285,1
peptide_pm_388,0.44561,-0.7064,-0.63081,0.46986,-0.42846,-0.57537,-0.62828,-0.17951,-0.4973,5.19616,-1.12354,0.4754,-0.49469,0.11465,-0.7232,-0.86606,0.39332,-0.50082,-0.55741,-0.01491,1
peptide_pm_389,-0.32521,1.25239,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,2.1384,-0.4973,0.65523,-0.27289,-0.53278,-0.49469,0.01952,0.29866,0.00285,-0.75343,-0.50082,-0.55741,1.66876,1
peptide_pm_390,-0.9492,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.09704,-0.4973,0.23536,0.74135,-0.33502,-0.49469,2.7563,0.77029,0.40388,-0.75343,0.88067,-0.55741,-1.01459,1
peptide_pm_391,3.23524,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.17281,1.91207,-0.49469,1.01837,-0.7232,-0.86606,-0.75343,0.55562,-0.55741,-1.01459,1
peptide_pm_392,1.09492,-0.27861,0.98691,-0.65388,-0.42846,0.21785,-0.62828,-0.55142,-0.4973,0.62834,-0.56622,1.00383,-0.49469,-0.78908,-0.7232,0.27251,0.59104,-0.50082,-0.55741,0.74347,1
peptide_pm_393,2.84469,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,2.75878,-0.90428,-0.47705,0.34131,-0.49469,0.43999,-0.7232,-0.20569,0.02636,0.21755,0.45052,0.34497,1
peptide_pm_394,-0.20821,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.83162,-0.4973,0.02168,1.9069,0.05638,-0.49469,-0.78908,-0.7232,1.19759,0.46499,0.62164,-0.55741,-1.01459,1
peptide_pm_395,2.86163,-0.7064,1.04469,-0.65388,-0.42846,-0.57537,-0.62828,-0.5326,-0.4973,-0.90428,0.60814,0.49251,-0.49469,-0.78908,-0.7232,-0.86606,-0.05719,0.14059,-0.55741,0.80626,1
peptide_pm_396,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,5.02517,-0.55741,-1.01459,1
peptide_pm_397,2.01477,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,0.89675,1.58283,-0.49469,-0.78908,-0.7232,-0.86606,0.46499,0.62164,-0.55741,0.04757,1
peptide_pm_398,4.97875,-0.7064,2.30131,-0.65388,-0.42846,-0.57537,-0.62828,-0.12334,-0.4973,-0.90428,-0.11339,-0.45244,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,1.10973,1
peptide_pm_399,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.09704,-0.4973,1.375,1.36298,-0.96126,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_400,-0.9492,1.06584,-0.63081,0.25581,-0.42846,-0.57537,-0.62828,-0.35071,0.79479,-0.90428,-0.35391,0.20175,1.20742,-0.05749,1.12589,-0.07991,1.10321,-0.50082,1.84242,-0.20532,1
peptide_pm_401,3.00277,-0.7064,1.32393,-0.65388,-0.42846,-0.57537,-0.62828,-0.44165,-0.4973,-0.90428,0.56004,0.39559,-0.49469,-0.78908,-0.7232,-0.86606,0.05885,-0.50082,-0.55741,1.10973,1
peptide_pm_402,-0.9492,3.11073,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.50191,-0.96126,-0.49469,1.57451,2.26378,-0.86606,-0.75343,3.64367,-0.55741,0.29268,1
peptide_pm_403,-0.9492,-0.01719,-0.63081,2.53004,0.42918,-0.57537,0.27129,-1.07829,-0.4973,-0.08121,-0.22563,-0.50898,-0.49469,0.06444,-0.7232,0.9683,-0.75343,2.49242,-0.55741,0.87369,1
peptide_pm_404,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,1.98461,-0.33502,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_405,0.29879,-0.7064,0.60376,-0.65388,-0.42846,-0.57537,0.22395,0.53006,-0.4973,-0.12453,0.57776,-0.1043,-0.49469,0.01952,-0.7232,0.87175,0.27261,-0.50082,-0.55741,0.77431,1
peptide_pm_406,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.27237,-0.4973,1.375,0.74135,-0.96126,-0.49469,0.39272,0.77029,0.40388,-0.75343,-0.50082,-0.55741,0.29268,1
peptide_pm_407,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.4681,1.75244,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,3.49017,-0.55741,-1.01459,1
peptide_pm_408,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.05967,-0.4973,1.0711,-0.5848,1.75244,-0.49469,-0.78908,-0.7232,1.33517,-0.75343,0.69647,-0.55741,2.38432,1
peptide_pm_409,-0.9492,3.42882,-0.63081,-0.65388,3.00208,-0.57537,-0.62828,-0.22944,-0.4973,-0.90428,-1.12354,-0.50898,-0.49469,0.91796,-0.7232,-0.86606,-0.75343,0.49692,2.24239,-0.07045,1
peptide_pm_410,0.23639,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.2136,-0.4973,2.05879,0.49269,-0.55421,-0.49469,-0.78908,0.24757,-0.0406,1.19605,0.39715,-0.55741,-0.16486,1
peptide_pm_411,-0.9492,1.36121,0.67235,-0.65388,-0.42846,-0.57537,-0.62828,-0.22944,1.01014,4.03417,-0.67459,0.84787,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,0.84249,-1.01459,1
peptide_pm_412,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.44257,1.08042,2.73924,-0.49469,0.60759,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,0.53037,1
peptide_pm_413,0.17993,-0.7064,0.48619,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.79479,-0.90428,0.03091,2.14011,-0.49469,0.6741,-0.7232,-0.07991,-0.75343,1.2096,-0.55741,-0.20532,1
peptide_pm_414,-0.5101,-0.24693,-0.63081,-0.65388,-0.42846,1.12859,-0.62828,1.18531,0.50766,0.19315,0.67228,-0.0567,-0.49469,-0.22006,1.43407,-0.25461,-0.75343,-0.50082,-0.55741,0.24427,1
peptide_pm_415,-0.9492,-0.30621,0.88254,-0.65388,2.55943,-0.57537,-0.10595,0.40035,-0.4973,0.52946,-0.60218,-0.43603,-0.49469,-0.29349,0.52941,0.7316,-0.12456,-0.50082,0.25543,0.63004,1
peptide_pm_416,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,3.25855,-0.62828,-1.07829,-0.4973,-0.90428,0.22332,3.10929,-0.49469,1.77147,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_417,-0.9492,3.42882,-0.63081,-0.65388,-0.42846,3.25855,-0.62828,-1.07829,-0.4973,-0.90428,0.22332,-0.96126,-0.49469,0.4912,-0.7232,-0.86606,-0.75343,-0.50082,3.64228,0.40162,1
peptide_pm_418,0.08175,-0.7064,1.40892,-0.65388,-0.42846,-0.57537,-0.62828,0.91466,-0.4973,-0.26014,-0.06947,1.87042,2.61351,-0.78908,-0.7232,-0.86606,-0.75343,1.06087,-0.55741,-1.01459,1
peptide_pm_419,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,2.54972,2.73924,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,1.13186,-0.55741,-1.01459,1
peptide_pm_420,-0.9492,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,1.78942,1.81507,-0.22116,-0.49469,-0.78908,-0.7232,2.13561,1.01882,-0.50082,-0.55741,-1.01459,1
peptide_pm_421,-0.9492,2.73962,-0.63081,-0.65388,3.00208,-0.57537,-0.62828,-0.22944,-0.4973,-0.90428,-1.12354,-0.0567,-0.49469,0.91796,-0.7232,-0.86606,-0.75343,0.49692,2.24239,-0.07045,1
peptide_pm_422,0.03879,-0.7064,1.32393,-0.65388,-0.42846,-0.57537,-0.62828,0.19498,1.76386,-0.90428,0.22332,0.39559,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,5.48567,-0.55741,-1.01459,1
peptide_pm_423,0.7445,-0.26334,1.04469,-0.65388,-0.42846,0.24618,-0.62828,-0.5326,-0.4973,0.68308,-0.54631,1.07401,-0.49469,-0.78908,-0.7232,0.31317,0.63905,-0.50082,-0.55741,0.80626,1
peptide_pm_424,-0.9492,1.20217,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,0.23536,0.11972,-0.33502,-0.49469,-0.78908,3.75728,-0.86606,-0.75343,5.02517,-0.55741,-1.01459,1
peptide_pm_425,-0.69147,-0.43671,-0.12088,0.592,0.24273,-0.57537,0.07573,1.24682,-0.4973,1.02816,-0.77219,0.63156,0.28236,0.21288,-0.30113,-0.86606,0.51797,-0.50082,-0.55741,0.4632,1
peptide_pm_426,-0.9492,-0.01719,-0.63081,2.53004,0.42918,-0.57537,0.27129,-1.07829,-0.4973,-0.08121,-0.22563,-0.0567,-0.49469,0.06444,-0.7232,0.9683,-0.75343,2.49242,-0.55741,-0.07045,1
peptide_pm_427,-0.9492,2.83808,-0.63081,-0.65388,3.98223,-0.57537,-0.62828,0.01309,-0.4973,-0.90428,-1.12354,-0.96126,-0.49469,0.3083,-0.7232,-0.86606,-0.75343,0.782,1.24246,1.4132,1
peptide_pm_428,-0.9492,3.42882,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,4.03417,-1.12354,-0.96126,-0.49469,2.62499,-0.7232,-0.86606,-0.75343,1.49467,-0.55741,-1.01459,1
peptide_pm_429,-0.9492,2.39502,-0.63081,-0.65388,4.71734,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,-0.45011,-0.96126,-0.49469,0.4912,-0.7232,-0.86606,-0.75343,-0.50082,1.54244,1.81783,1
peptide_pm_430,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,4.26391,1.75244,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_431,2.65912,-0.16702,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,1.57898,-0.4973,-0.26014,0.28188,-0.96126,2.61351,-0.12111,-0.7232,0.56952,0.09417,-0.50082,-0.55741,-1.01459,1
peptide_pm_432,-0.15881,-0.29287,0.93299,-0.65388,2.65902,-0.57537,-0.08854,-0.05967,-0.4973,0.08341,-0.5848,-0.96126,-0.49469,-0.78908,0.57116,0.78486,0.54622,-0.50082,1.12247,0.68487,1
peptide_pm_433,1.42198,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.75522,2.75878,-0.90428,-0.47705,0.34131,-0.49469,0.43999,-0.7232,-0.20569,0.02636,0.21755,0.45052,0.34497,1
peptide_pm_434,-0.38464,-0.7064,-0.63081,-0.65388,1.04177,-0.57537,-0.62828,3.28722,0.79479,1.2122,0.80055,-0.57359,-0.49469,-0.78908,-0.7232,0.70624,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_435,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,2.10489,7.41678,0.33033,0.22332,-0.62205,-0.49469,0.4912,-0.7232,-0.86606,-0.75343,0.24749,-0.55741,0.40162,1
peptide_pm_436,-0.9492,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,-0.4973,-0.90428,3.72517,2.29518,-0.49469,-0.78908,-0.7232,-0.86606,-0.75343,-0.50082,-0.55741,-1.01459,1
peptide_pm_437,-0.03721,0.24789,-0.63081,-0.65388,-0.42846,1.19413,-0.62828,0.6847,-0.4973,0.80518,0.11972,-0.0219,-0.49469,-0.78908,0.02355,-0.23109,0.74617,0.18992,-0.55741,0.29268,1
peptide_pm_438,-0.20821,-0.7064,-0.63081,-0.0569,-0.42846,0.14349,-0.62828,0.35414,-0.4973,0.02168,-0.36593,1.07401,-0.49469,0.17113,-0.11647,0.68168,-0.75343,-0.50082,-0.55741,2.17189,1
peptide_pm_439,-0.35641,-0.7064,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-1.07829,0.8594,-0.16351,0.08864,1.88812,-0.49469,1.51542,-0.7232,1.61032,-0.75343,0.39715,-0.55741,-1.01459,1
peptide_pm_440,-0.9492,0.72503,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,-0.49063,0.54631,-0.33446,0.43053,1.23057,-0.49469,1.57451,0.77029,-0.23109,-0.75343,-0.50082,-0.55741,-0.36095,1
peptide_pm_441,0.01209,-0.03582,0.00316,-0.13757,0.406,-0.57537,-0.62828,1.39943,-0.4973,-0.10345,-0.46831,0.35892,0.47137,0.04137,-0.7232,0.47252,-0.22654,-0.50082,-0.55741,0.82266,1
peptide_pm_442,-0.4103,0.42139,-0.63081,-0.65388,-0.42846,-0.57537,-0.62828,0.31074,4.43615,1.11599,-0.75622,-0.59121,-0.49469,1.30592,-0.7232,-0.86606,1.01882,-0.50082,-0.55741,1.30285,1
