,DDR_A,DDR_R,DDR_N,DDR_D,DDR_C,DDR_Q,DDR_E,DDR_G,DDR_H,DDR_I,DDR_L,DDR_K,DDR_M,DDR_F,DDR_P,DDR_S,DDR_T,DDR_W,DDR_Y,DDR_V,y
NP04651,23.52,15.41,38.79,25.41,26.0,30.32,13.41,18.84,53.34,18.27,9.34,22.17,0.0,35.89,23.74,11.58,34.27,49.8,23.9,35.89,1
NP05395,7.79,12.07,6.36,6.93,0.0,0.0,12.07,8.93,0.0,9.38,6.36,0.0,0.0,6.93,6.07,4.77,0.0,0.0,0.0,10.36,1
NP09053,24.56,30.01,34.14,22.89,0.0,28.91,19.25,12.93,41.01,71.73,24.96,18.21,20.91,18.2,25.6,12.27,40.23,32.94,24.04,33.7,1
NP01746,0.0,0.0,0.0,6.18,0.0,9.09,0.0,3.33,0.0,6.5,4.73,0.0,0.0,4.73,5.27,5.27,0.0,0.0,0.0,0.0,1
NP09714,0.0,13.29,7.53,0.0,0.0,0.0,8.0,2.58,0.0,0.0,15.06,0.0,8.0,9.41,11.76,9.56,7.65,8.59,0.0,0.0,1
NP03828,10.22,22.46,0.0,0.0,0.0,26.04,24.18,3.86,0.0,13.46,10.0,6.08,15.19,14.46,20.89,20.89,13.18,0.0,0.0,13.46,1
NP04274,17.51,13.92,13.64,22.92,0.0,25.36,8.79,17.54,35.03,0.0,11.42,6.61,25.47,13.19,0.0,13.26,25.3,19.46,18.36,18.38,1
NP04230,0.0,16.04,7.28,17.19,0.0,20.89,9.27,0.0,0.0,18.18,7.44,0.0,7.92,0.0,9.92,8.81,15.18,0.0,0.0,0.0,1
NP08949,0.0,7.45,0.0,0.0,0.0,7.45,0.0,5.27,0.0,4.55,4.73,0.0,0.0,5.27,3.33,0.0,0.0,0.0,0.0,5.3,1
NP05159,35.48,10.89,25.79,13.78,22.47,11.71,9.46,39.63,19.66,42.79,15.45,25.33,35.48,33.1,0.0,16.62,21.34,15.18,32.51,17.22,1
NP09040,27.09,26.96,67.97,19.73,0.0,30.76,15.87,15.22,32.24,71.65,25.4,21.53,32.97,31.22,17.3,21.76,44.92,44.07,30.23,31.83,1
NP02109,15.26,0.0,9.65,12.32,0.0,5.5,8.17,0.0,9.05,0.0,9.25,14.65,0.0,0.0,9.05,4.61,0.0,0.0,0.0,8.63,1
NP04662,10.13,10.99,62.4,31.19,0.0,22.61,39.31,27.49,26.83,83.15,17.65,38.76,57.55,44.31,15.04,8.99,23.9,33.38,74.27,40.97,1
NP01801,15.71,13.89,15.43,19.46,25.47,0.0,0.0,9.74,21.89,0.0,16.17,17.58,0.0,21.03,22.92,14.11,13.62,0.0,0.0,8.12,1
NP00905,0.0,7.33,7.81,0.0,5.73,12.31,0.0,0.0,0.0,0.0,7.31,0.0,0.0,7.07,7.73,7.2,0.0,0.0,4.93,9.56,1
NP08575,13.07,0.0,0.0,9.87,0.0,0.0,0.0,3.69,6.67,0.0,11.33,0.0,7.73,11.33,13.07,4.79,6.53,0.0,7.07,7.73,1
NP07596,9.74,12.12,15.03,20.14,0.0,30.36,13.64,22.03,20.14,21.66,10.38,28.69,0.0,0.0,16.32,0.0,15.37,0.0,12.91,0.0,1
NP08465,0.0,6.07,12.07,5.54,0.0,0.0,4.15,5.54,0.0,6.93,0.0,0.0,0.0,4.58,0.0,0.0,6.07,0.0,12.07,0.0,1
NP08609,0.0,9.38,5.69,9.38,0.0,0.0,0.0,8.0,0.0,0.0,4.42,0.0,0.0,6.92,4.91,0.0,0.0,0.0,5.69,6.08,1
NP01678,21.12,12.05,22.62,19.39,0.0,0.0,6.19,26.82,0.0,18.21,0.0,15.5,0.0,28.26,20.49,19.02,20.26,0.0,38.02,0.0,1
NP09003,24.18,24.5,28.94,16.41,0.0,26.26,8.64,16.4,0.0,25.49,15.78,22.18,0.0,33.33,13.9,17.43,0.0,0.0,14.41,21.65,1
NP06154,0.0,45.47,0.0,23.98,5.4,28.57,10.57,7.96,27.21,27.96,27.13,22.38,0.0,0.0,10.86,31.89,17.06,0.0,26.09,20.94,1
NP00784,0.0,5.69,0.0,5.69,0.0,0.0,0.0,4.92,0.0,11.08,5.54,5.75,6.92,8.0,0.0,8.0,11.08,0.0,6.15,0.0,1
NP05724,0.0,4.69,13.29,0.0,0.0,8.06,0.0,16.06,11.39,7.65,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,8.72,9.39,1
NP08959,0.0,8.42,0.0,0.0,0.0,0.0,0.0,5.3,0.0,5.08,0.0,0.0,5.08,6.08,4.91,7.45,0.0,0.0,0.0,10.08,1
NP00060,6.94,7.28,10.25,13.25,0.0,0.0,9.65,0.0,0.0,0.0,14.65,7.17,0.0,9.25,0.0,8.32,0.0,8.63,0.0,8.63,1
NP03480,0.0,4.1,0.0,5.3,0.0,0.0,4.73,7.45,0.0,0.0,0.0,4.55,6.18,5.3,0.0,9.09,0.0,0.0,0.0,0.0,1
NP05036,5.06,10.47,0.0,0.0,0.0,8.0,6.31,0.0,15.06,0.0,8.59,7.65,9.31,7.53,9.56,4.81,0.0,0.0,0.0,13.29,1
NP08679,7.45,7.45,5.27,0.0,0.0,5.27,0.0,0.0,0.0,0.0,4.1,0.0,0.0,4.73,3.3,9.09,0.0,0.0,0.0,9.09,1
NP02539,9.87,11.33,6.53,0.0,0.0,0.0,11.33,13.07,0.0,8.93,7.73,4.64,4.64,8.67,9.87,0.0,7.73,0.0,0.0,0.0,1
NP09776,5.69,9.38,0.0,0.0,0.0,0.0,6.92,6.92,9.38,11.08,0.0,0.0,5.54,6.15,3.09,11.08,0.0,5.69,0.0,0.0,1
NP05522,11.35,10.36,31.93,39.18,56.49,28.35,11.57,24.23,48.3,42.01,20.56,41.49,33.5,0.0,15.81,21.92,38.6,56.89,41.73,25.01,1
NP07490,21.89,21.03,9.03,12.79,0.0,18.69,24.4,18.0,0.0,17.36,14.3,22.03,12.74,0.0,27.6,28.69,13.27,17.14,19.31,19.03,1
NP09798,17.17,16.03,47.93,32.11,12.74,32.43,49.36,20.75,53.48,23.84,32.91,47.01,31.84,74.3,31.33,9.9,17.22,41.51,42.21,17.78,1
NP04657,23.52,16.39,33.67,25.41,26.0,30.32,14.07,18.33,53.34,15.97,9.86,14.05,0.0,29.93,23.74,16.6,34.23,49.8,23.9,39.89,1
NP02938,8.42,7.08,0.0,0.0,0.0,0.0,6.5,4.73,0.0,0.0,5.08,0.0,6.08,8.42,5.42,0.0,5.42,0.0,0.0,0.0,1
NP02056,6.08,0.0,0.0,0.0,0.0,0.0,1.17,3.45,8.42,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NP07936,10.29,13.18,6.48,0.0,0.0,10.0,12.65,16.04,0.0,0.0,19.46,0.0,18.3,10.59,0.0,14.42,18.52,0.0,0.0,0.0,1
NP05177,15.14,9.45,0.0,12.77,6.42,10.23,12.77,10.05,0.0,9.24,12.67,6.48,18.23,0.0,0.0,13.86,16.59,0.0,0.0,10.05,1
NP05531,8.41,0.0,19.22,7.32,14.78,9.9,0.0,5.24,14.78,11.3,10.05,10.87,0.0,21.04,13.59,8.14,0.0,0.0,0.0,12.7,1
NP04794,7.91,7.74,18.5,0.0,10.72,0.0,28.38,10.41,13.76,13.52,10.78,0.0,0.0,0.0,16.03,8.45,17.74,0.0,30.15,24.06,1
NP02447,11.29,16.15,17.64,17.61,0.0,23.79,16.15,10.73,15.33,0.0,4.82,0.0,0.0,30.15,22.5,10.23,17.79,26.74,20.26,0.0,1
NP05116,18.54,18.54,11.04,0.0,6.15,8.59,7.39,0.0,0.0,14.54,16.09,0.0,0.0,11.04,17.04,15.91,12.04,0.0,20.21,7.22,1
NP06949,4.08,5.69,6.15,0.0,0.0,11.08,0.0,5.27,0.0,8.0,5.69,0.0,0.0,0.0,0.0,6.15,0.0,0.0,8.42,0.0,1
NP04339,12.39,27.16,17.68,9.1,0.0,13.1,0.0,19.63,29.03,0.0,10.5,13.77,0.0,16.84,0.0,7.68,13.59,19.74,12.83,9.63,1
NP02591,18.0,11.46,9.83,6.52,7.23,0.0,12.24,0.0,0.0,0.0,7.38,0.0,5.39,11.6,0.0,14.21,0.0,16.64,0.0,14.04,1
NP01862,13.67,8.63,30.57,27.02,10.11,18.26,12.53,8.47,0.0,18.9,31.57,12.3,22.04,0.0,16.7,12.12,0.0,0.0,33.33,26.43,1
NP04631,12.77,12.59,23.64,22.43,28.54,34.29,25.61,11.31,50.36,27.19,14.91,19.12,35.15,34.24,10.29,14.65,42.07,53.22,25.33,14.2,1
NP06009,11.08,0.0,0.0,6.92,0.0,0.0,0.0,6.08,0.0,6.15,4.91,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,1
NP07160,0.0,0.0,0.0,0.0,0.0,2.89,0.0,3.71,0.0,0.0,0.0,0.0,0.0,3.3,0.0,4.73,0.0,0.0,0.0,0.0,1
NP09758,0.0,10.36,0.0,0.0,0.0,9.38,0.0,0.0,6.07,0.0,12.07,0.0,0.0,6.36,4.58,6.36,6.92,0.0,6.07,6.93,1
NP01518,4.21,0.0,0.0,0.0,0.0,13.07,0.0,8.67,9.87,0.0,7.5,0.0,6.93,8.67,6.67,4.93,11.33,6.67,0.0,0.0,1
NP11304,20.48,35.6,64.8,36.19,19.59,22.48,26.61,37.6,0.0,18.1,19.72,8.71,0.0,26.85,20.06,28.31,16.87,48.07,35.25,14.76,1
NP02691,7.45,6.18,0.0,8.42,0.0,0.0,5.42,5.08,0.0,0.0,0.0,0.0,0.0,5.42,9.09,4.18,0.0,0.0,0.0,0.0,1
NP09929,15.12,9.18,9.73,22.92,0.0,20.02,12.82,25.41,22.63,15.64,10.92,30.49,17.32,23.46,32.62,29.07,24.39,0.0,32.0,39.02,1
NP07013,6.36,6.67,6.36,0.0,0.0,0.0,13.07,6.07,0.0,0.0,3.54,11.33,0.0,9.87,8.67,8.67,0.0,0.0,0.0,0.0,1
NP03777,10.69,15.37,10.48,11.31,0.0,0.0,0.0,9.42,8.46,14.03,10.89,20.03,0.0,16.83,14.43,9.68,21.72,26.17,16.83,0.0,1
NP00901,0.0,0.0,7.79,6.93,0.0,12.07,4.31,0.0,0.0,0.0,5.75,4.77,0.0,0.0,7.85,12.07,8.93,0.0,0.0,0.0,1
NP06728,0.0,12.34,11.89,18.97,12.76,23.64,37.03,7.45,0.0,9.68,12.87,23.41,22.67,16.76,13.62,13.03,0.0,0.0,0.0,18.51,1
NP07809,15.62,5.79,9.45,7.45,0.0,0.0,17.24,11.05,0.0,0.0,9.62,0.0,0.0,12.05,14.19,5.53,11.9,0.0,19.05,0.0,1
NP05687,4.1,0.0,0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,3.78,0.0,0.0,0.0,0.0,2.44,0.0,7.45,6.18,0.0,1
NP04200,12.32,20.6,17.9,8.51,0.0,13.64,36.31,19.66,32.98,11.5,20.73,12.21,22.69,15.85,0.0,15.03,30.29,17.37,26.54,20.12,1
NP09106,0.0,7.65,8.0,14.06,0.0,0.0,0.0,7.31,7.65,0.0,0.0,7.31,8.59,7.53,10.81,5.81,0.0,8.0,10.47,0.0,1
NP06707,12.18,13.03,0.0,11.7,11.58,0.0,26.74,4.89,0.0,11.09,14.73,20.06,20.26,17.21,14.09,12.23,0.0,0.0,0.0,19.7,1
NP03587,0.0,9.41,4.93,0.0,0.0,0.0,8.56,15.06,0.0,0.0,0.0,0.0,0.0,7.31,7.65,8.06,10.47,0.0,5.56,12.31,1
NP02972,0.0,3.27,0.0,6.08,0.0,0.0,0.0,10.08,0.0,0.0,0.0,5.08,3.27,8.42,8.42,4.73,0.0,0.0,0.0,6.08,1
NP04949,13.59,22.83,12.9,16.83,9.59,22.83,14.43,7.96,14.9,0.0,8.15,26.17,0.0,18.18,24.43,16.83,0.0,0.0,11.1,8.96,1
NP00894,0.0,7.5,7.07,0.0,5.21,7.07,13.07,0.0,0.0,8.67,0.0,0.0,0.0,6.36,7.73,9.87,0.0,0.0,4.79,11.33,1
NP11293,18.16,17.73,66.54,26.18,20.08,32.28,28.99,15.01,0.0,19.51,26.53,9.75,0.0,27.28,16.66,18.62,16.79,32.08,23.07,20.99,1
NP01891,9.39,0.0,0.0,11.39,0.0,0.0,14.28,7.33,0.0,0.0,9.39,7.06,0.0,10.28,8.72,11.76,0.0,14.28,7.06,0.0,1
NP01968,12.6,27.82,18.34,9.9,0.0,15.75,5.98,0.0,32.56,47.72,20.38,16.08,37.65,43.89,35.73,33.53,17.71,0.0,42.98,19.66,1
NP06844,8.73,10.46,0.0,0.0,0.0,16.9,0.0,4.8,19.1,0.0,14.46,23.45,0.0,17.93,17.75,7.78,20.41,27.03,11.81,13.79,1
NP03887,5.77,10.23,0.0,11.54,0.0,9.5,5.05,0.0,0.0,0.0,22.04,0.0,11.04,0.0,5.24,0.0,0.0,0.0,0.0,11.14,1
NP07578,9.7,19.7,20.75,4.72,0.0,13.52,0.0,16.9,0.0,0.0,11.32,13.89,17.93,13.18,0.0,0.0,9.61,0.0,8.44,17.75,1
NP01924,4.77,4.53,0.0,0.0,0.0,0.0,0.0,9.56,12.07,0.0,0.0,0.0,0.0,7.06,11.33,9.56,0.0,0.0,0.0,4.4,1
NP04279,14.46,19.1,12.39,8.89,0.0,14.14,11.46,21.86,27.03,0.0,10.68,8.22,23.45,10.68,0.0,13.11,17.89,20.41,12.18,17.93,1
NP10788,0.0,7.65,11.76,0.0,0.0,0.0,9.41,0.0,10.47,0.0,14.06,0.0,8.0,7.53,8.0,3.08,9.41,0.0,0.0,13.29,1
NP07550,0.0,20.66,0.0,8.17,0.0,15.1,9.97,0.0,0.0,23.28,5.35,15.03,0.0,0.0,13.3,5.78,10.26,30.03,21.91,17.66,1
NP09414,4.67,11.04,12.8,8.71,0.0,11.84,7.71,0.0,0.0,0.0,9.05,10.88,18.0,11.04,0.0,23.04,15.44,0.0,23.04,0.0,1
NP09440,0.0,9.38,0.0,0.0,0.0,9.38,0.0,0.0,5.54,6.92,11.08,0.0,0.0,6.15,4.91,6.92,5.42,0.0,5.69,0.0,1
NP09285,12.72,14.28,8.28,9.41,0.0,0.0,6.47,0.0,0.0,0.0,13.29,8.72,0.0,5.65,12.72,8.0,11.39,0.0,11.39,8.72,1
NP04649,6.5,4.73,0.0,0.0,0.0,0.0,2.38,9.09,0.0,4.73,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
NP09904,14.31,7.97,13.46,0.0,0.0,9.76,11.4,0.0,0.0,18.93,11.53,21.11,14.28,35.91,28.75,34.8,0.0,0.0,0.0,10.5,1
NP01077,12.59,7.28,0.0,14.88,0.0,0.0,16.24,9.79,0.0,0.0,10.8,13.7,0.0,10.5,8.12,19.93,17.26,0.0,7.92,0.0,1
NP06754,8.59,0.0,0.0,13.68,0.0,0.0,0.0,6.5,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95,1
NP00710,9.39,8.63,12.32,8.95,0.0,0.0,0.0,15.26,8.63,11.16,8.72,8.53,10.21,13.68,9.47,7.17,0.0,0.0,6.94,0.0,1
NP02003,9.96,46.64,34.1,36.94,0.0,14.94,10.09,12.75,45.45,0.0,21.83,21.12,55.05,0.0,14.58,15.44,34.06,86.14,49.58,66.58,1
NP00768,10.47,0.0,11.76,0.0,0.0,7.06,0.0,11.33,0.0,8.0,15.06,9.41,0.0,11.76,5.19,5.19,0.0,0.0,4.81,0.0,1
NP08906,0.0,7.45,0.0,0.0,0.0,0.0,0.0,5.3,0.0,4.1,0.0,0.0,0.0,5.27,4.1,6.5,0.0,0.0,0.0,9.09,1
NP02924,0.0,7.72,0.0,11.65,0.0,0.0,9.05,8.95,0.0,0.0,9.47,10.25,14.65,6.06,0.0,8.63,9.25,0.0,0.0,0.0,1
NP10832,0.0,0.0,0.0,4.08,0.0,11.08,0.0,8.0,0.0,0.0,9.38,3.11,11.08,6.15,0.0,0.0,0.0,0.0,6.92,0.0,1
NP07137,0.0,4.79,0.0,12.07,0.0,0.0,0.0,5.42,0.0,0.0,9.87,6.67,0.0,7.07,4.64,7.73,0.0,0.0,0.0,6.53,1
NP05534,38.99,16.77,50.58,44.94,0.0,14.12,8.58,15.62,0.0,35.62,18.99,16.99,35.03,81.28,23.8,23.64,22.32,44.06,35.44,14.17,1
NP07640,19.36,11.76,8.74,9.91,0.0,14.97,17.69,22.23,30.36,0.0,10.5,0.0,0.0,13.83,16.79,30.36,25.69,0.0,8.41,12.86,1
NP00817,12.05,6.42,9.25,16.25,0.0,0.0,0.0,14.65,0.0,0.0,12.05,0.0,0.0,0.0,8.72,4.35,7.89,9.47,14.65,11.05,1
NP06889,14.65,4.5,10.21,7.89,0.0,9.05,10.25,0.0,0.0,16.25,12.05,0.0,11.05,16.25,15.26,6.42,0.0,0.0,9.25,13.25,1
NP08461,6.36,12.07,12.07,7.79,0.0,0.0,10.36,3.25,0.0,0.0,5.54,0.0,0.0,7.79,0.0,5.08,6.93,0.0,0.0,0.0,1
NP06551,0.0,6.08,0.0,0.0,0.0,10.08,0.0,3.45,0.0,7.08,0.0,0.0,0.0,0.0,2.57,0.0,0.0,8.42,0.0,0.0,1
NP08512,0.0,0.0,0.0,8.42,0.0,10.08,0.0,3.1,0.0,0.0,6.08,5.08,0.0,5.27,7.08,3.82,0.0,0.0,0.0,0.0,1
NP03756,0.0,8.42,0.0,0.0,0.0,0.0,0.0,7.45,0.0,0.0,0.0,4.1,3.27,2.9,0.0,0.0,0.0,0.0,10.08,0.0,1
NP05838,9.09,4.73,0.0,5.27,0.0,0.0,0.0,6.18,6.18,4.55,0.0,0.0,0.0,9.09,5.1,0.0,0.0,0.0,4.73,5.27,1
NP08586,8.56,13.29,10.81,10.81,0.0,0.0,0.0,5.56,0.0,0.0,8.0,13.29,7.65,10.47,9.41,0.0,8.0,7.65,0.0,8.59,1
NP11375,26.74,19.77,28.08,36.19,19.59,14.07,20.88,0.0,56.91,14.45,31.17,12.57,21.48,27.65,15.27,13.1,21.99,48.07,27.39,17.42,1
NP07424,7.23,13.54,16.09,11.75,0.0,0.0,12.0,12.04,0.0,0.0,5.15,11.04,14.54,0.0,11.04,12.71,0.0,0.0,11.54,0.0,1
NP03768,17.04,15.24,20.41,11.32,0.0,0.0,0.0,5.04,8.52,13.59,6.4,20.41,0.0,0.0,13.79,11.32,12.75,25.17,16.0,0.0,1
NP01068,11.39,8.06,0.0,11.76,0.0,0.0,8.0,14.28,0.0,0.0,16.06,6.12,10.28,12.72,8.28,0.0,8.72,0.0,4.69,9.39,1
NP09919,11.22,10.14,18.65,27.61,0.0,11.19,18.34,22.76,34.13,12.29,11.47,18.34,0.0,0.0,24.97,30.66,23.82,0.0,18.13,25.69,1
NP06224,8.75,0.0,0.0,9.92,0.0,10.68,18.3,0.0,12.89,0.0,11.96,0.0,14.14,0.0,7.93,7.35,0.0,0.0,13.59,15.24,1
NP09052,26.46,22.35,31.41,19.07,0.0,22.12,24.67,20.76,31.64,46.11,28.1,10.92,24.68,20.32,19.07,16.63,43.15,25.67,21.79,54.99,1
NP09792,13.44,19.92,0.0,21.74,14.77,43.06,36.63,12.53,58.9,44.34,28.83,68.32,67.01,44.7,31.62,15.76,12.48,46.9,0.0,15.2,1
NP01969,10.57,25.02,19.35,12.55,0.0,13.23,6.55,37.02,35.93,45.38,20.21,15.37,22.58,41.19,35.68,38.32,29.64,0.0,46.85,29.51,1
NP06644,0.0,7.28,0.0,13.19,12.5,0.0,0.0,3.85,0.0,10.32,21.48,12.59,9.58,12.81,0.0,11.54,0.0,0.0,0.0,17.26,1
NP03788,8.17,13.09,0.0,22.7,0.0,32.02,10.25,16.54,29.05,27.19,10.02,19.4,28.81,19.33,23.48,22.15,29.36,0.0,0.0,0.0,1
NP06170,7.65,0.0,0.0,13.29,0.0,5.19,9.41,7.53,8.0,0.0,2.79,0.0,0.0,0.0,6.31,15.06,15.06,9.41,11.76,0.0,1
NP08451,6.07,6.07,12.07,2.75,0.0,0.0,7.79,6.36,0.0,6.93,0.0,0.0,10.36,6.62,0.0,0.0,8.93,0.0,0.0,12.07,1
NP05195,16.32,8.23,24.78,23.28,9.74,23.81,10.45,8.43,0.0,10.52,9.45,19.53,0.0,0.0,0.0,15.7,26.41,12.19,0.0,9.3,1
NP01253,7.25,12.06,28.16,24.78,0.0,23.28,17.66,15.55,0.0,18.53,10.74,16.91,0.0,0.0,18.53,8.04,10.52,30.03,0.0,0.0,1
NP09764,0.0,28.16,11.03,17.87,0.0,18.53,17.66,8.55,21.91,10.26,7.77,15.41,30.03,23.28,26.41,9.35,14.0,11.29,0.0,0.0,1
NP01794,8.68,20.97,15.03,0.0,25.47,0.0,25.3,10.11,21.89,0.0,7.59,31.35,15.19,29.68,22.92,8.06,13.54,0.0,0.0,33.14,1
NP06199,0.0,0.0,6.18,0.0,0.0,0.0,0.0,6.18,7.45,9.09,9.09,5.27,4.73,5.27,0.0,4.55,4.1,0.0,0.0,0.0,1
NP07027,5.57,9.79,0.0,16.55,25.8,13.53,16.61,49.87,34.23,0.0,16.16,30.08,31.82,31.51,33.86,16.71,25.21,52.66,30.66,36.3,1
NP05048,43.19,14.92,34.59,25.65,16.68,25.39,14.62,13.75,34.36,35.61,26.29,30.19,49.79,18.39,22.87,15.91,29.1,0.0,21.31,17.88,1
NP09355,10.23,11.86,0.0,6.45,0.0,6.95,6.65,0.0,0.0,0.0,7.26,18.23,11.14,0.0,12.77,0.0,10.59,0.0,20.05,14.55,1
NP08569,13.92,12.87,19.19,27.61,0.0,15.71,13.39,0.0,0.0,35.13,10.0,8.4,13.76,23.64,0.0,11.35,18.72,19.79,22.67,25.36,1
NP09948,7.96,0.0,0.0,13.27,0.0,11.04,8.4,0.0,8.19,15.18,6.12,14.46,0.0,22.46,9.04,0.0,18.18,0.0,26.04,19.46,1
NP01739,0.0,8.42,6.08,6.18,0.0,0.0,0.0,3.45,0.0,5.42,4.1,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,0.0,1
NP06867,12.07,0.0,0.0,8.0,0.0,0.0,6.36,3.82,0.0,0.0,5.75,0.0,10.36,6.93,0.0,0.0,0.0,0.0,0.0,6.07,1
NP02592,0.0,0.0,13.13,5.43,6.67,12.71,9.83,0.0,12.04,9.13,0.0,12.04,11.04,11.21,22.04,20.21,0.0,17.04,11.04,14.54,1
NP07063,0.0,0.0,0.0,0.0,0.0,15.06,7.06,8.06,0.0,9.41,7.65,0.0,0.0,0.0,4.81,10.36,0.0,10.69,0.0,7.06,1
NP06411,0.0,15.06,13.29,4.36,0.0,0.0,0.0,0.0,0.0,8.06,8.59,6.13,0.0,4.67,11.76,0.0,0.0,0.0,7.53,0.0,1
NP09353,20.39,10.68,9.02,14.57,0.0,26.36,15.2,25.96,0.0,15.91,13.17,23.11,15.84,35.91,28.75,22.54,41.11,21.91,0.0,10.31,1
NP08422,12.07,6.07,5.69,5.54,0.0,0.0,7.79,7.79,0.0,6.93,10.36,0.0,0.0,6.62,0.0,6.07,8.93,0.0,0.0,0.0,1
NP01963,8.25,5.37,0.0,0.0,0.0,17.24,0.0,8.32,0.0,0.0,12.05,14.19,15.62,6.05,13.05,12.32,0.0,0.0,9.62,0.0,1
NP06023,0.0,3.82,0.0,0.0,0.0,8.0,9.38,0.0,5.69,0.0,0.0,0.0,0.0,6.08,4.08,11.08,5.69,6.15,0.0,0.0,1
NP01795,15.97,13.81,17.94,31.35,25.47,0.0,0.0,9.74,21.89,0.0,16.17,17.58,0.0,21.03,22.92,13.2,13.62,0.0,0.0,8.12,1
NP10755,0.0,6.18,0.0,0.0,0.0,4.55,0.0,6.18,4.73,0.0,7.45,9.09,9.09,4.5,5.1,0.0,0.0,0.0,0.0,0.0,1
NP03536,0.0,7.45,9.09,0.0,0.0,4.1,0.0,0.0,4.55,0.0,4.73,0.0,0.0,9.09,3.5,6.18,0.0,0.0,0.0,5.27,1
NP01357,3.3,0.0,5.27,0.0,0.0,5.27,9.09,0.0,0.0,0.0,0.0,6.18,0.0,4.73,0.0,4.1,0.0,0.0,7.45,7.45,1
NP10350,11.6,11.46,8.79,19.52,11.21,15.71,12.8,5.48,0.0,0.0,0.0,6.52,0.0,12.8,18.0,20.21,19.52,14.4,13.52,21.2,1
NP04363,13.61,0.0,10.77,6.63,0.0,14.09,15.55,25.76,31.03,7.43,10.41,17.03,0.0,11.59,0.0,24.24,15.55,19.39,0.0,10.53,1
NP02596,0.0,0.0,4.95,7.22,6.67,0.0,8.96,0.0,0.0,14.78,8.09,12.04,14.54,11.21,0.0,13.3,0.0,17.04,0.0,22.04,1
NP06954,5.19,6.31,7.65,7.65,0.0,0.0,0.0,11.76,0.0,0.0,9.41,13.29,0.0,7.81,8.59,10.81,0.0,0.0,9.41,9.31,1
NP08265,8.53,0.0,11.39,9.83,0.0,13.68,12.32,0.0,0.0,11.16,11.76,9.47,0.0,7.28,0.0,6.0,5.5,0.0,0.0,0.0,1
NP08542,16.53,28.16,21.58,11.48,0.0,0.0,10.97,13.41,15.76,0.0,6.48,0.0,0.0,17.7,22.85,4.61,18.65,24.24,27.39,18.48,1
NP04817,6.94,16.06,0.0,16.06,0.0,8.28,0.0,4.31,6.31,9.39,10.28,0.0,0.0,0.0,8.72,0.0,0.0,10.47,0.0,14.28,1
NP04755,9.54,11.6,0.0,9.54,8.12,16.09,0.0,12.8,0.0,0.0,8.04,0.0,11.46,9.88,0.0,7.77,10.21,16.64,14.4,0.0,1
NP02645,0.0,16.25,9.05,5.29,0.0,0.0,0.0,16.25,0.0,7.05,13.25,9.25,0.0,14.65,10.21,5.94,0.0,0.0,18.05,8.63,1
NP08568,11.22,11.26,21.03,23.51,0.0,0.0,13.39,0.0,16.55,0.0,6.39,25.9,23.64,23.64,37.03,20.97,0.0,19.79,22.67,30.05,1
NP11395,38.82,9.2,23.35,33.66,11.87,16.12,49.79,21.04,0.0,14.37,38.93,34.74,0.0,19.48,17.33,8.95,29.15,0.0,33.27,33.51,1
NP03089,2.67,7.45,0.0,0.0,0.0,0.0,0.0,6.5,4.73,0.0,6.5,0.0,0.0,5.27,0.0,4.55,0.0,0.0,0.0,0.0,1
NP06055,5.69,6.07,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,3.85,0.0,8.93,0.0,0.0,6.07,0.0,0.0,11.08,10.36,1
NP10256,34.93,0.0,11.74,0.0,0.0,20.98,12.88,29.3,0.0,14.07,13.5,9.82,10.78,10.03,7.64,15.67,21.67,0.0,0.0,11.85,1
NP09683,7.31,13.29,0.0,11.76,0.0,0.0,8.0,4.53,0.0,0.0,15.06,7.53,8.0,9.41,11.76,8.56,10.47,8.59,0.0,0.0,1
NP07030,7.19,11.12,29.11,12.85,25.34,27.73,13.25,54.64,36.7,49.77,15.64,30.51,26.25,21.44,32.92,44.14,17.53,0.0,0.0,20.4,1
NP11358,14.38,14.92,32.95,56.9,17.14,21.79,21.66,0.0,36.9,19.23,35.62,21.08,33.07,18.47,21.11,21.5,15.98,47.9,19.67,14.89,1
NP05020,15.46,7.76,17.58,14.35,6.87,13.58,0.0,12.04,12.8,18.96,7.83,0.0,0.0,0.0,14.0,12.04,8.79,0.0,0.0,0.0,1
NP10383,8.76,19.23,14.9,13.74,15.68,18.53,7.43,11.5,0.0,30.03,12.3,0.0,23.28,15.41,14.39,16.28,16.65,16.28,0.0,21.91,1
NP04756,0.0,13.58,0.0,6.29,5.83,18.96,17.58,24.04,0.0,18.46,11.6,11.52,0.0,0.0,12.96,0.0,10.12,0.0,7.92,9.84,1
NP00800,0.0,0.0,7.11,0.0,0.0,5.27,0.0,6.18,0.0,0.0,0.0,4.55,0.0,4.73,0.0,7.45,4.73,4.5,0.0,0.0,1
