,QSO3_SC_A,QSO3_SC_R,QSO3_SC_N,QSO3_SC_D,QSO3_SC_C,QSO3_SC_Q,QSO3_SC_E,QSO3_SC_G,QSO3_SC_H,QSO3_SC_I,QSO3_SC_L,QSO3_SC_K,QSO3_SC_M,QSO3_SC_F,QSO3_SC_P,QSO3_SC_S,QSO3_SC_T,QSO3_SC_W,QSO3_SC_Y,QSO3_SC_V,QSO3_G_A,QSO3_G_R,QSO3_G_N,QSO3_G_D,QSO3_G_C,QSO3_G_Q,QSO3_G_E,QSO3_G_G,QSO3_G_H,QSO3_G_I,QSO3_G_L,QSO3_G_K,QSO3_G_M,QSO3_G_F,QSO3_G_P,QSO3_G_S,QSO3_G_T,QSO3_G_W,QSO3_G_Y,QSO3_G_V,QSO3_SC1,QSO3_SC2,QSO3_SC3,QSO3_G1,QSO3_G2,QSO3_G3,y
peptide_pm_283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4455,0.891,1.3365,0.0,0.0,1.3365,0.0,0.0,1.7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.2053,0.1712,0.178,0.2053,0.1712,0.178,1
peptide_pm_284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3932,2.9251,0.0,0.0,0.0,0.0,0.0,0.2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596,0.3443,0.1302,0.2596,0.3443,0.1302,1
peptide_pm_285,1.6445,0.0,0.2741,0.2741,0.2741,0.2741,0.0,0.2741,0.0,1.0964,1.0964,1.0964,0.0,0.0,0.0,0.8223,0.5482,0.0,0.2741,0.2741,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501,0.2831,0.1927,0.2501,0.2831,0.1927,1
peptide_pm_286,2.2206,0.0,0.2467,0.0,0.0,0.0,0.0,0.2467,0.0,0.0,1.4804,1.4804,0.0,0.0,0.0,0.0,0.2467,0.2467,0.0,0.7402,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2306,0.2988,0.2239,0.2306,0.2988,0.2239,1
peptide_pm_287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.146,1.7275,0.0,0.0,0.0,0.0,0.0,0.3455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2549,0.2547,0.1448,0.2549,0.2547,0.1448,1
peptide_pm_288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0146,0.0,1.5219,2.5365,0.5073,0.0,0.5073,1.0146,0.5073,0.0,0.0,0.0,1.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.15,0.2002,0.1425,0.15,0.2002,0.1425,1
peptide_pm_289,0.5253,0.0,0.5253,0.0,0.0,0.0,0.0,0.2626,0.0,0.2626,0.7879,2.101,0.5253,0.0,0.0,0.0,0.0,0.5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374,0.3162,0.1838,0.2374,0.3162,0.1838,1
peptide_pm_290,0.4854,1.699,0.4854,0.2427,0.4854,0.0,0.0,0.2427,0.0,0.0,0.0,0.0,0.2427,0.2427,0.0,0.7282,0.4854,0.2427,0.0,0.7282,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039,0.2745,0.1788,0.3039,0.2745,0.1788,1
peptide_pm_291,0.4456,0.0,0.4456,0.0,0.0,0.0,0.0,0.8912,0.0,0.4456,2.6736,0.4456,0.0,0.0,0.0,0.8912,0.4456,0.4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989,0.198,0.1575,0.1989,0.198,0.1575,1
peptide_pm_292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1316,2.1316,0.0,0.0,0.0,0.0,0.0,0.4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.1747,0.2844,0.1146,0.1747,0.2844,0.1146,1
peptide_pm_293,0.5131,0.5131,0.0,0.0,0.0,0.0,0.0,1.0261,0.0,1.0261,2.0523,0.0,0.0,0.5131,0.5131,0.0,0.0,0.0,0.0,0.5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554,0.1918,0.1397,0.1554,0.1918,0.1397,1
peptide_pm_294,0.0,1.2233,0.0,0.0,0.8155,0.0,0.0,0.0,0.0,0.4078,0.0,0.8155,0.0,0.4078,0.0,0.8155,0.4078,0.0,0.4078,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1426,0.2123,0.2373,0.1426,0.2123,0.2373,1
peptide_pm_295,0.0,0.8791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4395,0.8791,0.4395,0.0,0.0,1.3186,0.0,0.0,1.7582,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.2094,0.1648,0.1863,0.2094,0.1648,0.1863,1
peptide_pm_296,0.7411,0.0,0.0,0.0,0.0,0.0,0.7411,0.0,0.247,0.247,0.7411,1.7292,0.0,0.4941,0.0,0.4941,0.4941,0.247,0.0,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2746,0.3145,0.1638,0.2746,0.3145,0.1638,1
peptide_pm_297,0.0,1.3464,0.0,0.0,1.7952,0.0,0.0,0.0,0.0,0.0,0.4488,0.0,0.0,0.8976,0.0,0.0,0.0,0.0,0.4488,0.4488,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311,0.165,0.2551,0.1311,0.165,0.2551,1
peptide_pm_298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3269,1.7692,0.0,0.8846,0.0,0.0,0.0,0.8846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.1932,0.2333,0.1312,0.1932,0.2333,0.1312,1
peptide_pm_299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355,0.3355,1.0065,2.013,0.0,1.0065,0.3355,0.0,0.0,0.3355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2293,0.3265,0.1087,0.2293,0.3265,0.1087,1
peptide_pm_300,0.0,0.7933,0.0,0.0,0.0,0.3966,0.0,0.3966,0.0,0.3966,0.7933,0.0,0.0,1.1899,0.0,0.3966,0.0,0.3966,0.0,0.3966,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1974,0.2578,0.1482,0.1974,0.2578,0.1482,1
peptide_pm_301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304,1.2913,2.1522,0.0,0.4304,0.0,0.0,0.0,0.0,0.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0003,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.18,0.2829,0.1067,0.18,0.2829,0.1067,1
peptide_pm_302,0.0,0.3506,0.3506,0.0,0.0,0.0,0.0,0.3506,0.0,0.7013,0.3506,1.7532,0.0,0.0,0.0,0.3506,0.0,0.0,0.0,1.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2125,0.2502,0.1867,0.2125,0.2502,0.1867,1
peptide_pm_303,0.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115,0.5115,1.7904,0.0,0.2558,0.2558,1.0231,0.7673,0.2558,0.0,0.5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2141,0.2729,0.2572,0.2141,0.2729,0.2572,1
peptide_pm_304,0.0,1.6894,0.0,0.0,1.3515,0.0,0.0,0.6758,0.0,0.3379,0.3379,0.0,0.0,0.3379,0.0,0.0,0.0,0.0,0.3379,0.3379,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894,0.2317,0.241,0.1894,0.2317,0.241,1
peptide_pm_305,0.4391,0.8782,0.0,0.0,0.0,0.8782,0.0,0.4391,0.0,0.8782,0.8782,0.8782,0.0,0.0,0.0,0.8782,0.0,0.4391,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.1512,0.2066,0.2032,0.1512,0.2066,0.2032,1
peptide_pm_306,0.7996,0.2665,0.0,0.2665,0.2665,0.0,0.0,1.0661,0.0,0.0,0.5331,0.7996,0.0,0.2665,0.0,0.5331,0.0,0.2665,0.5331,0.5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2359,0.2561,0.2415,0.2359,0.2561,0.2415,1
peptide_pm_307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1507,2.1507,0.0,0.0,0.0,0.0,0.0,0.4301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.2105,0.2869,0.0725,0.2105,0.2869,0.0725,1
peptide_pm_308,0.3109,0.0,0.3109,0.0,1.8652,0.0,0.3109,0.6217,0.0,0.6217,0.6217,0.9326,0.0,0.3109,0.6217,1.2435,0.3109,0.0,0.3109,0.9326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402,0.214,0.235,0.2402,0.214,0.235,1
peptide_pm_309,0.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.9487,0.0,1.4231,0.9487,0.4744,0.0,0.4744,0.0,0.9487,0.0,0.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621,0.2149,0.1486,0.1621,0.2149,0.1486,1
peptide_pm_310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785,0.0,1.1678,0.7785,1.1678,0.0,0.3893,0.0,0.3893,0.0,0.3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2335,0.268,0.1092,0.2335,0.268,0.1092,1
peptide_pm_311,0.7301,0.0,0.365,0.0,0.0,0.0,0.0,1.0951,0.0,0.365,2.1903,1.0951,0.0,0.0,0.365,0.0,0.0,0.0,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2301,0.2462,0.1587,0.2301,0.2462,0.1587,1
peptide_pm_312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458,1.7832,1.7832,0.0,0.4458,0.0,0.0,0.0,0.0,0.4458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.2219,0.2574,0.0749,0.2219,0.2574,0.0749,1
peptide_pm_313,0.7599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533,1.0133,1.7732,0.0,0.2533,0.2533,1.0133,0.7599,0.2533,0.0,0.2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2187,0.2764,0.2516,0.2187,0.2764,0.2516,1
peptide_pm_314,0.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677,0.2677,0.5354,1.8738,0.0,1.0708,0.0,0.8031,0.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.2416,0.278,0.2127,0.2416,0.278,0.2127,1
peptide_pm_315,0.0,0.3296,0.3296,0.0,0.0,0.0,0.3296,0.0,0.0,0.3296,0.6592,1.648,0.0,0.6592,0.0,0.0,0.0,0.6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.2504,0.2749,0.1451,0.2504,0.2749,0.1451,1
peptide_pm_316,0.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3012,0.3012,0.9036,2.1084,0.0,0.9036,0.0,0.3012,0.0,0.3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2702,0.2962,0.1324,0.2702,0.2962,0.1324,1
peptide_pm_317,0.0,0.0,0.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.7424,0.0,1.8559,0.0,0.0,0.3712,1.4847,0.0,0.0,0.0,0.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2236,0.2492,0.1559,0.2236,0.2492,0.1559,1
peptide_pm_318,0.6316,0.0,0.2105,0.421,0.421,0.0,0.0,1.0526,0.0,0.421,1.0526,1.2631,0.0,0.421,0.0,0.2105,0.421,0.0,0.0,0.2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2661,0.2624,0.2611,0.2661,0.2624,0.2611,1
peptide_pm_319,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.4543,0.0,0.0,0.9086,0.9086,0.0,0.9086,0.0,0.0,0.0,1.3629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.2217,0.1562,0.1678,0.2217,0.1562,0.1678,1
peptide_pm_320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3382,2.3382,0.0,0.0,0.0,0.0,0.0,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2252,0.2874,0.0977,0.2252,0.2874,0.0977,1
peptide_pm_321,0.3311,0.0,0.0,0.0,0.0,0.0,0.0,0.9934,0.0,0.6623,0.9934,1.6557,0.0,0.3311,0.0,0.0,0.6623,0.3311,0.0,0.6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448,0.2246,0.1995,0.2448,0.2246,0.1995,1
peptide_pm_322,0.0,0.3449,0.3449,0.3449,2.0693,0.0,0.3449,1.7244,0.0,0.0,0.3449,0.0,0.0,0.0,1.0347,0.3449,1.7244,0.3449,0.0,1.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886,0.2316,0.2349,0.1886,0.2316,0.2349,1
peptide_pm_323,0.8498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249,1.2747,1.2747,0.0,0.0,0.0,0.8498,0.0,0.4249,0.0,0.8498,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.2005,0.2156,0.159,0.2005,0.2156,0.159,1
peptide_pm_324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4492,0.8695,0.2898,2.0289,0.5797,0.0,0.5797,0.0,0.0,0.0,0.2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909,0.2272,0.192,0.2909,0.2272,0.192,1
peptide_pm_325,0.0,0.8147,0.1629,0.3259,0.0,0.1629,0.4888,0.3259,0.0,0.4888,0.6518,0.9777,0.0,0.6518,0.1629,0.3259,0.1629,0.0,0.0,0.3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2841,0.3215,0.2315,0.2841,0.3215,0.2315,1
peptide_pm_326,0.0,0.0,0.0,0.0,0.6741,0.0,0.0,2.0222,0.0,0.337,1.3481,1.0111,0.337,0.337,0.0,0.337,0.0,0.0,0.0,0.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2057,0.2545,0.2027,0.2057,0.2545,0.2027,1
peptide_pm_327,0.0,0.0,0.4744,0.0,0.0,0.0,0.0,0.4744,0.0,0.9488,1.4232,0.4744,0.0,0.4744,0.0,0.9488,0.4744,0.4744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756,0.2214,0.1287,0.1756,0.2214,0.1287,1
peptide_pm_328,0.5073,0.5073,0.0,0.0,0.0,0.0,0.0,1.0145,0.0,1.0145,2.029,0.0,0.0,0.0,0.5073,0.5073,0.0,0.0,0.0,0.5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632,0.1825,0.1471,0.1632,0.1825,0.1471,1
peptide_pm_329,1.33,0.0,0.266,0.0,0.0,0.0,0.266,0.532,0.266,0.532,0.266,1.064,0.266,0.798,0.0,0.266,0.0,0.0,0.0,0.266,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2467,0.2933,0.1939,0.2467,0.2933,0.1939,1
peptide_pm_330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4827,2.4827,0.0,0.0,0.3103,0.0,0.0,0.3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.3099,0.1688,0.211,0.3099,0.1688,1
peptide_pm_331,0.0,2.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.1829,0.3659,0.1829,0.1829,0.3659,0.1829,1
peptide_pm_332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651,0.0,1.1476,1.1476,1.5301,0.0,0.3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2113,0.2861,0.1201,0.2113,0.2861,0.1201,1
peptide_pm_333,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475,0.2475,0.7425,1.485,0.0,0.495,0.0,0.99,0.7425,0.2475,0.0,0.2475,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2844,0.2655,0.2026,0.2844,0.2655,0.2026,1
peptide_pm_334,0.0,0.8003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4002,0.4002,0.8003,0.0,0.0,0.8003,0.0,0.0,2.0008,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0002,0.0,0.0,0.2342,0.1499,0.2158,0.2342,0.1499,0.2158,1
peptide_pm_335,0.9384,0.0,0.0,0.3128,0.0,0.0,0.0,0.6256,0.0,0.3128,1.2513,1.2513,0.0,0.9384,0.3128,1.2513,0.0,0.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.2142,0.2604,0.2126,0.2142,0.2604,0.2126,1
peptide_pm_336,0.0,0.7184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3592,0.7184,1.0776,0.0,0.0,1.0776,0.0,0.0,0.7184,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.1897,0.2436,0.2075,0.1897,0.2436,0.2075,1
peptide_pm_337,0.3782,0.0,0.1891,0.1891,0.3782,0.1891,0.1891,1.1346,0.1891,0.3782,0.9455,1.1346,0.1891,0.3782,0.0,0.3782,0.3782,0.0,0.0,0.3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2762,0.2864,0.2483,0.2762,0.2864,0.2483,1
peptide_pm_338,0.616,1.54,0.0,0.0,0.616,0.0,0.0,0.308,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.924,1.54,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.256,0.2345,0.2015,0.256,0.2345,0.2015,1
peptide_pm_339,0.2554,0.7663,0.0,0.0,0.0,0.0,0.0,1.0217,0.7663,1.0217,0.2554,0.0,0.0,0.7663,0.0,0.2554,0.2554,0.0,0.0,0.2554,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.2372,0.2901,0.2173,0.2372,0.2901,0.2173,1
peptide_pm_340,1.0176,0.3392,0.3392,0.0,0.6784,0.0,0.0,0.3392,0.0,0.6784,1.6961,1.0176,0.0,1.0176,0.6784,0.0,0.3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167,0.2764,0.1677,0.2167,0.2764,0.1677,1
peptide_pm_341,0.5514,0.5514,0.0,0.0,0.0,0.0,0.0,0.2757,1.1028,0.8271,0.2757,0.2757,0.0,0.8271,0.0,0.0,0.5514,0.0,0.0,0.8271,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0001,0.2333,0.3029,0.1882,0.2333,0.3029,0.1882,1
peptide_pm_342,2.1688,0.0,0.241,0.0,0.0,0.0,0.0,0.4819,0.0,0.241,0.241,1.4458,0.0,0.0,0.0,0.4819,0.4819,0.241,0.0,0.9639,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2734,0.2457,0.2399,0.2734,0.2457,0.2399,1
peptide_pm_343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0418,0.0,1.0418,2.6046,0.5209,0.0,0.5209,0.5209,0.5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1459,0.1972,0.136,0.1459,0.1972,0.136,1
peptide_pm_344,0.0,0.3376,0.3376,0.0,2.0254,0.3376,0.3376,1.3502,0.0,0.3376,0.6751,0.3376,0.0,0.0,0.6751,0.3376,1.6878,0.3376,0.3376,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.2083,0.2222,0.232,0.2083,0.2222,1
peptide_pm_345,0.2643,0.0,0.2643,0.7928,0.0,0.2643,0.0,0.2643,0.0,1.3214,0.2643,1.0571,0.2643,0.2643,0.2643,0.2643,0.5285,0.2643,0.0,0.5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468,0.3035,0.1854,0.2468,0.3035,0.1854,1
peptide_pm_346,0.3533,1.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0598,0.7066,0.7066,0.0,0.7066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.1957,0.32,0.131,0.1957,0.32,0.131,1
